timestamp, system, entity , value (ntu)
1622104476.538, lauv-roald, SmartX, 2.800
1622104477.038, lauv-roald, SmartX, 2.800
1622104477.538, lauv-roald, SmartX, 3.000
1622104478.037, lauv-roald, SmartX, 2.800
1622104478.538, lauv-roald, SmartX, 2.800
1622104479.037, lauv-roald, SmartX, 2.800
1622104479.538, lauv-roald, SmartX, 3.400
1622104480.037, lauv-roald, SmartX, 2.600
1622104480.537, lauv-roald, SmartX, 3.000
1622104481.037, lauv-roald, SmartX, 2.600
1622104481.537, lauv-roald, SmartX, 2.800
1622104482.037, lauv-roald, SmartX, 2.800
1622104482.537, lauv-roald, SmartX, 2.800
1622104483.037, lauv-roald, SmartX, 3.600
1622104483.537, lauv-roald, SmartX, 2.800
1622104484.037, lauv-roald, SmartX, 2.800
1622104484.537, lauv-roald, SmartX, 2.800
1622104485.036, lauv-roald, SmartX, 3.800
1622104485.537, lauv-roald, SmartX, 4.800
1622104486.037, lauv-roald, SmartX, 3.000
1622104486.537, lauv-roald, SmartX, 2.800
1622104487.037, lauv-roald, SmartX, 3.600
1622104487.537, lauv-roald, SmartX, 2.800
1622104488.037, lauv-roald, SmartX, 2.800
1622104488.537, lauv-roald, SmartX, 3.000
1622104489.037, lauv-roald, SmartX, 2.800
1622104489.537, lauv-roald, SmartX, 3.200
1622104490.036, lauv-roald, SmartX, 3.000
1622104490.536, lauv-roald, SmartX, 3.000
1622104491.036, lauv-roald, SmartX, 2.800
1622104491.536, lauv-roald, SmartX, 2.800
1622104492.037, lauv-roald, SmartX, 3.600
1622104492.537, lauv-roald, SmartX, 3.000
1622104493.037, lauv-roald, SmartX, 2.800
1622104493.537, lauv-roald, SmartX, 2.400
1622104494.036, lauv-roald, SmartX, 4.400
1622104494.536, lauv-roald, SmartX, 3.200
1622104495.036, lauv-roald, SmartX, 2.800
1622104495.536, lauv-roald, SmartX, 2.600
1622104496.036, lauv-roald, SmartX, 3.000
1622104496.536, lauv-roald, SmartX, 2.800
1622104497.036, lauv-roald, SmartX, 3.200
1622104497.536, lauv-roald, SmartX, 3.400
1622104498.036, lauv-roald, SmartX, 2.600
1622104498.536, lauv-roald, SmartX, 2.800
1622104499.036, lauv-roald, SmartX, 2.600
1622104499.536, lauv-roald, SmartX, 2.600
1622104500.036, lauv-roald, SmartX, 3.000
1622104500.536, lauv-roald, SmartX, 2.800
1622104501.036, lauv-roald, SmartX, 2.600
1622104501.536, lauv-roald, SmartX, 2.800
1622104502.036, lauv-roald, SmartX, 3.000
1622104502.536, lauv-roald, SmartX, 3.000
1622104503.035, lauv-roald, SmartX, 3.000
1622104503.535, lauv-roald, SmartX, 2.800
1622104504.036, lauv-roald, SmartX, 3.000
1622104504.536, lauv-roald, SmartX, 2.600
1622104505.036, lauv-roald, SmartX, 2.400
1622104505.536, lauv-roald, SmartX, 2.800
1622104506.036, lauv-roald, SmartX, 2.600
1622104506.535, lauv-roald, SmartX, 2.600
1622104507.035, lauv-roald, SmartX, 3.200
1622104507.535, lauv-roald, SmartX, 2.600
1622104508.035, lauv-roald, SmartX, 3.000
1622104508.535, lauv-roald, SmartX, 4.600
1622104509.035, lauv-roald, SmartX, 2.600
1622104509.535, lauv-roald, SmartX, 2.800
1622104510.036, lauv-roald, SmartX, 2.600
1622104510.536, lauv-roald, SmartX, 2.400
1622104511.035, lauv-roald, SmartX, 5.200
1622104511.535, lauv-roald, SmartX, 138.200
1622104512.035, lauv-roald, SmartX, 12.600
1622104512.535, lauv-roald, SmartX, 4.600
1622104513.035, lauv-roald, SmartX, 4.000
1622104513.535, lauv-roald, SmartX, 2.600
1622104514.035, lauv-roald, SmartX, 2.800
1622104514.535, lauv-roald, SmartX, 3.000
1622104515.035, lauv-roald, SmartX, 3.200
1622104515.535, lauv-roald, SmartX, 3.000
1622104516.035, lauv-roald, SmartX, 2.600
1622104516.535, lauv-roald, SmartX, 3.400
1622104517.034, lauv-roald, SmartX, 3.200
1622104517.535, lauv-roald, SmartX, 2.800
1622104518.035, lauv-roald, SmartX, 2.600
1622104518.535, lauv-roald, SmartX, 2.800
1622104519.034, lauv-roald, SmartX, 2.600
1622104519.534, lauv-roald, SmartX, -0.000
1622104520.034, lauv-roald, SmartX, 8.200
1622104520.534, lauv-roald, SmartX, 3.800
1622104521.034, lauv-roald, SmartX, 2.400
1622104521.535, lauv-roald, SmartX, 2.800
1622104522.034, lauv-roald, SmartX, 2.600
1622104522.535, lauv-roald, SmartX, 3.000
1622104523.035, lauv-roald, SmartX, 2.600
1622104523.534, lauv-roald, SmartX, 2.800
1622104524.034, lauv-roald, SmartX, 62.400
1622104524.534, lauv-roald, SmartX, 7.600
1622104525.034, lauv-roald, SmartX, 3.400
1622104525.534, lauv-roald, SmartX, 3.200
1622104526.034, lauv-roald, SmartX, 2.600
1622104526.535, lauv-roald, SmartX, 2.600
1622104527.034, lauv-roald, SmartX, 3.400
1622104527.534, lauv-roald, SmartX, 2.600
1622104528.034, lauv-roald, SmartX, 2.600
1622104528.534, lauv-roald, SmartX, 2.800
1622104529.034, lauv-roald, SmartX, 2.800
1622104529.534, lauv-roald, SmartX, 2.600
1622104530.034, lauv-roald, SmartX, 3.000
1622104530.533, lauv-roald, SmartX, 2.600
1622104531.034, lauv-roald, SmartX, 2.600
1622104531.534, lauv-roald, SmartX, 2.600
1622104532.034, lauv-roald, SmartX, 2.600
1622104532.534, lauv-roald, SmartX, 2.800
1622104533.033, lauv-roald, SmartX, 2.400
1622104533.533, lauv-roald, SmartX, 2.600
1622104534.033, lauv-roald, SmartX, 2.600
1622104534.533, lauv-roald, SmartX, 2.800
1622104535.033, lauv-roald, SmartX, 3.000
1622104535.533, lauv-roald, SmartX, 2.600
1622104536.033, lauv-roald, SmartX, 2.800
1622104536.533, lauv-roald, SmartX, 2.600
1622104537.033, lauv-roald, SmartX, 2.600
1622104537.533, lauv-roald, SmartX, 2.600
1622104538.033, lauv-roald, SmartX, 2.600
1622104538.533, lauv-roald, SmartX, 2.600
1622104539.033, lauv-roald, SmartX, 2.600
1622104539.533, lauv-roald, SmartX, 2.600
1622104540.033, lauv-roald, SmartX, 2.800
1622104540.533, lauv-roald, SmartX, 2.400
1622104541.033, lauv-roald, SmartX, 2.600
1622104541.533, lauv-roald, SmartX, 2.400
1622104542.034, lauv-roald, SmartX, 2.400
1622104542.533, lauv-roald, SmartX, 2.600
1622104543.033, lauv-roald, SmartX, 2.600
1622104543.533, lauv-roald, SmartX, 2.800
1622104544.033, lauv-roald, SmartX, 2.400
1622104544.533, lauv-roald, SmartX, 2.600
1622104545.033, lauv-roald, SmartX, 3.000
1622104545.533, lauv-roald, SmartX, 3.000
1622104546.033, lauv-roald, SmartX, 2.600
1622104546.532, lauv-roald, SmartX, 2.800
1622104547.032, lauv-roald, SmartX, 2.800
1622104547.533, lauv-roald, SmartX, 2.400
1622104548.032, lauv-roald, SmartX, 3.000
1622104548.533, lauv-roald, SmartX, 3.000
1622104549.032, lauv-roald, SmartX, 2.800
1622104549.532, lauv-roald, SmartX, 2.800
1622104550.032, lauv-roald, SmartX, 2.400
1622104550.532, lauv-roald, SmartX, 2.800
1622104551.032, lauv-roald, SmartX, 2.800
1622104551.532, lauv-roald, SmartX, 2.600
1622104552.032, lauv-roald, SmartX, 2.800
1622104552.532, lauv-roald, SmartX, 3.000
1622104553.032, lauv-roald, SmartX, 2.800
1622104553.532, lauv-roald, SmartX, 2.800
1622104554.032, lauv-roald, SmartX, 2.800
1622104554.532, lauv-roald, SmartX, 2.800
1622104555.032, lauv-roald, SmartX, 2.800
1622104555.532, lauv-roald, SmartX, 2.600
1622104556.032, lauv-roald, SmartX, 2.600
1622104556.532, lauv-roald, SmartX, 2.600
1622104557.032, lauv-roald, SmartX, 2.600
1622104557.532, lauv-roald, SmartX, 2.400
1622104558.032, lauv-roald, SmartX, 3.000
1622104558.532, lauv-roald, SmartX, 2.600
1622104559.032, lauv-roald, SmartX, 2.600
1622104559.532, lauv-roald, SmartX, 2.800
1622104560.032, lauv-roald, SmartX, 2.600
1622104560.532, lauv-roald, SmartX, 2.800
1622104561.032, lauv-roald, SmartX, 4.000
1622104561.531, lauv-roald, SmartX, 2.800
1622104562.031, lauv-roald, SmartX, 2.800
1622104562.531, lauv-roald, SmartX, 3.000
1622104563.031, lauv-roald, SmartX, 2.800
1622104563.531, lauv-roald, SmartX, 3.600
1622104564.031, lauv-roald, SmartX, 2.800
1622104564.531, lauv-roald, SmartX, 2.600
1622104565.031, lauv-roald, SmartX, 3.000
1622104565.531, lauv-roald, SmartX, 2.800
1622104566.031, lauv-roald, SmartX, 2.600
1622104566.531, lauv-roald, SmartX, 2.600
1622104567.031, lauv-roald, SmartX, 2.800
1622104567.531, lauv-roald, SmartX, 2.600
1622104568.031, lauv-roald, SmartX, 2.600
1622104568.531, lauv-roald, SmartX, 2.600
1622104569.031, lauv-roald, SmartX, 3.000
1622104569.531, lauv-roald, SmartX, 2.600
1622104570.031, lauv-roald, SmartX, 2.400
1622104570.531, lauv-roald, SmartX, 2.800
1622104571.031, lauv-roald, SmartX, 2.600
1622104571.531, lauv-roald, SmartX, 2.600
1622104572.031, lauv-roald, SmartX, 3.000
1622104572.531, lauv-roald, SmartX, 2.800
1622104573.031, lauv-roald, SmartX, 3.000
1622104573.531, lauv-roald, SmartX, 3.000
1622104574.031, lauv-roald, SmartX, 2.800
1622104574.531, lauv-roald, SmartX, 2.600
1622104575.031, lauv-roald, SmartX, 2.800
1622104575.530, lauv-roald, SmartX, 2.600
1622104576.030, lauv-roald, SmartX, 2.800
1622104576.531, lauv-roald, SmartX, 3.000
1622104577.030, lauv-roald, SmartX, 3.000
1622104577.530, lauv-roald, SmartX, 2.400
1622104578.030, lauv-roald, SmartX, 2.800
1622104578.530, lauv-roald, SmartX, 3.000
1622104579.030, lauv-roald, SmartX, 2.800
1622104579.530, lauv-roald, SmartX, 2.800
1622104580.030, lauv-roald, SmartX, 2.800
1622104580.530, lauv-roald, SmartX, 2.800
1622104581.030, lauv-roald, SmartX, 3.000
1622104581.530, lauv-roald, SmartX, 3.000
1622104582.030, lauv-roald, SmartX, 3.000
1622104582.530, lauv-roald, SmartX, 2.800
1622104583.030, lauv-roald, SmartX, 2.600
1622104583.530, lauv-roald, SmartX, 3.200
1622104584.030, lauv-roald, SmartX, 2.600
1622104584.530, lauv-roald, SmartX, 2.600
1622104585.030, lauv-roald, SmartX, 3.200
1622104585.530, lauv-roald, SmartX, 2.800
1622104586.030, lauv-roald, SmartX, 2.600
1622104586.530, lauv-roald, SmartX, 2.600
1622104587.030, lauv-roald, SmartX, 3.000
1622104587.530, lauv-roald, SmartX, 2.600
1622104588.030, lauv-roald, SmartX, 2.800
1622104588.529, lauv-roald, SmartX, 2.800
1622104589.030, lauv-roald, SmartX, 2.800
1622104589.530, lauv-roald, SmartX, 3.000
1622104590.030, lauv-roald, SmartX, 2.800
1622104590.530, lauv-roald, SmartX, 2.800
1622104591.030, lauv-roald, SmartX, 2.800
1622104591.530, lauv-roald, SmartX, 2.800
1622104592.029, lauv-roald, SmartX, 3.000
1622104592.529, lauv-roald, SmartX, 2.800
1622104593.029, lauv-roald, SmartX, 3.000
1622104593.529, lauv-roald, SmartX, 3.000
1622104594.029, lauv-roald, SmartX, 2.600
1622104594.529, lauv-roald, SmartX, 3.000
1622104595.029, lauv-roald, SmartX, 2.600
1622104595.529, lauv-roald, SmartX, 2.600
1622104596.029, lauv-roald, SmartX, 2.400
1622104596.529, lauv-roald, SmartX, 2.800
1622104597.029, lauv-roald, SmartX, 2.800
1622104597.529, lauv-roald, SmartX, 2.600
1622104598.029, lauv-roald, SmartX, 3.000
1622104598.529, lauv-roald, SmartX, 2.800
1622104599.029, lauv-roald, SmartX, 2.800
1622104599.529, lauv-roald, SmartX, 2.800
1622104600.029, lauv-roald, SmartX, 2.800
1622104600.529, lauv-roald, SmartX, 2.800
1622104601.029, lauv-roald, SmartX, 2.600
1622104601.529, lauv-roald, SmartX, 2.800
1622104602.029, lauv-roald, SmartX, 3.000
1622104602.529, lauv-roald, SmartX, 2.800
1622104603.028, lauv-roald, SmartX, 2.800
1622104603.529, lauv-roald, SmartX, 2.800
1622104604.029, lauv-roald, SmartX, 3.000
1622104604.529, lauv-roald, SmartX, 2.400
1622104605.028, lauv-roald, SmartX, 2.800
1622104605.528, lauv-roald, SmartX, 2.600
1622104606.028, lauv-roald, SmartX, 3.200
1622104606.528, lauv-roald, SmartX, 3.000
1622104607.028, lauv-roald, SmartX, 3.000
1622104607.528, lauv-roald, SmartX, 2.800
1622104608.028, lauv-roald, SmartX, 2.800
1622104608.528, lauv-roald, SmartX, 3.200
1622104609.028, lauv-roald, SmartX, 3.000
1622104609.528, lauv-roald, SmartX, 2.600
1622104610.028, lauv-roald, SmartX, 2.800
1622104610.528, lauv-roald, SmartX, 3.000
1622104611.028, lauv-roald, SmartX, 2.800
1622104611.528, lauv-roald, SmartX, 2.800
1622104612.028, lauv-roald, SmartX, 3.000
1622104612.528, lauv-roald, SmartX, 2.800
1622104613.028, lauv-roald, SmartX, 2.600
1622104613.528, lauv-roald, SmartX, 3.000
1622104614.028, lauv-roald, SmartX, 2.400
1622104614.528, lauv-roald, SmartX, 2.600
1622104615.028, lauv-roald, SmartX, 2.400
1622104615.528, lauv-roald, SmartX, 2.600
1622104616.028, lauv-roald, SmartX, 3.200
1622104616.528, lauv-roald, SmartX, 2.800
1622104617.028, lauv-roald, SmartX, 2.800
1622104617.528, lauv-roald, SmartX, 2.600
1622104618.028, lauv-roald, SmartX, 2.800
1622104618.528, lauv-roald, SmartX, 2.600
1622104619.028, lauv-roald, SmartX, 2.800
1622104619.528, lauv-roald, SmartX, 3.400
1622104620.027, lauv-roald, SmartX, 2.600
1622104620.527, lauv-roald, SmartX, 2.800
1622104621.028, lauv-roald, SmartX, 2.800
1622104621.527, lauv-roald, SmartX, 3.000
1622104622.027, lauv-roald, SmartX, 2.800
1622104622.527, lauv-roald, SmartX, 2.800
1622104623.027, lauv-roald, SmartX, 2.800
1622104623.527, lauv-roald, SmartX, 2.600
1622104624.027, lauv-roald, SmartX, 3.200
1622104624.527, lauv-roald, SmartX, 2.800
1622104625.027, lauv-roald, SmartX, 2.600
1622104625.527, lauv-roald, SmartX, 2.600
1622104626.027, lauv-roald, SmartX, 3.000
1622104626.527, lauv-roald, SmartX, 2.800
1622104627.027, lauv-roald, SmartX, 3.200
1622104627.527, lauv-roald, SmartX, 2.800
1622104628.027, lauv-roald, SmartX, 2.600
1622104628.527, lauv-roald, SmartX, 3.200
1622104629.027, lauv-roald, SmartX, 2.600
1622104629.527, lauv-roald, SmartX, 3.200
1622104630.027, lauv-roald, SmartX, 2.800
1622104630.527, lauv-roald, SmartX, 3.200
1622104631.027, lauv-roald, SmartX, 3.000
1622104631.526, lauv-roald, SmartX, 2.600
1622104632.027, lauv-roald, SmartX, 2.600
1622104632.527, lauv-roald, SmartX, 2.800
1622104633.027, lauv-roald, SmartX, 3.000
1622104633.527, lauv-roald, SmartX, 3.200
1622104634.027, lauv-roald, SmartX, 3.400
1622104634.527, lauv-roald, SmartX, 2.800
1622104635.027, lauv-roald, SmartX, 2.800
1622104635.526, lauv-roald, SmartX, 3.000
1622104636.027, lauv-roald, SmartX, 2.800
1622104636.526, lauv-roald, SmartX, 2.800
1622104637.026, lauv-roald, SmartX, 2.800
1622104637.526, lauv-roald, SmartX, 2.800
1622104638.026, lauv-roald, SmartX, 2.600
1622104638.526, lauv-roald, SmartX, 3.000
1622104639.026, lauv-roald, SmartX, 3.000
1622104639.526, lauv-roald, SmartX, 2.800
1622104640.026, lauv-roald, SmartX, 2.600
1622104640.526, lauv-roald, SmartX, 2.800
1622104641.026, lauv-roald, SmartX, 2.600
1622104641.526, lauv-roald, SmartX, 3.000
1622104642.026, lauv-roald, SmartX, 3.000
1622104642.526, lauv-roald, SmartX, 2.800
1622104643.026, lauv-roald, SmartX, 3.000
1622104643.526, lauv-roald, SmartX, 2.400
1622104644.026, lauv-roald, SmartX, 2.400
1622104644.526, lauv-roald, SmartX, 2.800
1622104645.026, lauv-roald, SmartX, 2.800
1622104645.526, lauv-roald, SmartX, 3.000
1622104646.026, lauv-roald, SmartX, 2.400
1622104646.526, lauv-roald, SmartX, 2.600
1622104647.026, lauv-roald, SmartX, 2.600
1622104647.526, lauv-roald, SmartX, 3.000
1622104648.026, lauv-roald, SmartX, 2.600
1622104648.526, lauv-roald, SmartX, 2.600
1622104649.026, lauv-roald, SmartX, 2.800
1622104649.526, lauv-roald, SmartX, 2.800
1622104650.026, lauv-roald, SmartX, 2.800
1622104650.525, lauv-roald, SmartX, 2.800
1622104651.026, lauv-roald, SmartX, 2.600
1622104651.525, lauv-roald, SmartX, 2.800
1622104652.026, lauv-roald, SmartX, 2.800
1622104652.525, lauv-roald, SmartX, 2.800
1622104653.026, lauv-roald, SmartX, 3.000
1622104653.525, lauv-roald, SmartX, 2.800
1622104654.026, lauv-roald, SmartX, 2.800
1622104654.526, lauv-roald, SmartX, 3.000
1622104655.026, lauv-roald, SmartX, 2.800
1622104655.526, lauv-roald, SmartX, 2.800
1622104656.026, lauv-roald, SmartX, 3.600
1622104656.526, lauv-roald, SmartX, 2.600
1622104657.026, lauv-roald, SmartX, 2.800
1622104657.526, lauv-roald, SmartX, 3.000
1622104658.026, lauv-roald, SmartX, 2.600
1622104658.526, lauv-roald, SmartX, 3.000
1622104659.026, lauv-roald, SmartX, 2.600
1622104659.525, lauv-roald, SmartX, 3.200
1622104660.025, lauv-roald, SmartX, 3.000
1622104660.525, lauv-roald, SmartX, 3.000
1622104661.025, lauv-roald, SmartX, 2.800
1622104661.525, lauv-roald, SmartX, 3.000
1622104662.025, lauv-roald, SmartX, 2.800
1622104662.525, lauv-roald, SmartX, 2.800
1622104663.025, lauv-roald, SmartX, 2.600
1622104663.525, lauv-roald, SmartX, 3.600
1622104664.025, lauv-roald, SmartX, 2.800
1622104664.525, lauv-roald, SmartX, 2.800
1622104665.025, lauv-roald, SmartX, 2.800
1622104665.525, lauv-roald, SmartX, 3.000
1622104666.025, lauv-roald, SmartX, 2.800
1622104666.525, lauv-roald, SmartX, 2.400
1622104667.025, lauv-roald, SmartX, 2.800
1622104667.525, lauv-roald, SmartX, 2.600
1622104668.025, lauv-roald, SmartX, 2.600
1622104668.525, lauv-roald, SmartX, 2.400
1622104669.025, lauv-roald, SmartX, 2.800
1622104669.525, lauv-roald, SmartX, 2.800
1622104670.025, lauv-roald, SmartX, 2.400
1622104670.524, lauv-roald, SmartX, 2.800
1622104671.024, lauv-roald, SmartX, 3.200
1622104671.524, lauv-roald, SmartX, 2.600
1622104672.025, lauv-roald, SmartX, 2.400
1622104672.524, lauv-roald, SmartX, 2.600
1622104673.024, lauv-roald, SmartX, 2.600
1622104673.524, lauv-roald, SmartX, 2.400
1622104674.024, lauv-roald, SmartX, 2.800
1622104674.524, lauv-roald, SmartX, 2.800
1622104675.027, lauv-roald, SmartX, 2.600
1622104675.526, lauv-roald, SmartX, 2.800
1622104676.024, lauv-roald, SmartX, 3.000
1622104676.524, lauv-roald, SmartX, 2.800
1622104677.024, lauv-roald, SmartX, 2.400
1622104677.524, lauv-roald, SmartX, 2.400
1622104678.025, lauv-roald, SmartX, 2.800
1622104678.524, lauv-roald, SmartX, 2.600
1622104679.024, lauv-roald, SmartX, 2.600
1622104679.524, lauv-roald, SmartX, 2.800
1622104680.024, lauv-roald, SmartX, 4.000
1622104680.524, lauv-roald, SmartX, 2.600
1622104681.024, lauv-roald, SmartX, 2.400
1622104681.524, lauv-roald, SmartX, 2.600
1622104682.024, lauv-roald, SmartX, 2.600
1622104682.524, lauv-roald, SmartX, 2.600
1622104683.024, lauv-roald, SmartX, 2.800
1622104683.524, lauv-roald, SmartX, 2.800
1622104684.023, lauv-roald, SmartX, 2.400
1622104684.523, lauv-roald, SmartX, 2.800
1622104685.024, lauv-roald, SmartX, 2.800
1622104685.523, lauv-roald, SmartX, 3.000
1622104686.023, lauv-roald, SmartX, 2.400
1622104686.523, lauv-roald, SmartX, 2.800
1622104687.023, lauv-roald, SmartX, 2.800
1622104687.523, lauv-roald, SmartX, 3.200
1622104688.023, lauv-roald, SmartX, 2.400
1622104688.523, lauv-roald, SmartX, 2.800
1622104689.023, lauv-roald, SmartX, 2.400
1622104689.523, lauv-roald, SmartX, 2.600
1622104690.023, lauv-roald, SmartX, 2.600
1622104690.523, lauv-roald, SmartX, 2.800
1622104691.023, lauv-roald, SmartX, 2.800
1622104691.523, lauv-roald, SmartX, 2.600
1622104692.023, lauv-roald, SmartX, 2.400
1622104692.523, lauv-roald, SmartX, 2.400
1622104693.023, lauv-roald, SmartX, 3.000
1622104693.523, lauv-roald, SmartX, 2.400
1622104694.023, lauv-roald, SmartX, 2.400
1622104694.523, lauv-roald, SmartX, 2.400
1622104695.023, lauv-roald, SmartX, 2.400
1622104695.523, lauv-roald, SmartX, 2.600
1622104696.022, lauv-roald, SmartX, 2.200
1622104696.523, lauv-roald, SmartX, 2.600
1622104697.022, lauv-roald, SmartX, 2.800
1622104697.523, lauv-roald, SmartX, 2.400
1622104698.022, lauv-roald, SmartX, 2.800
1622104698.522, lauv-roald, SmartX, 2.400
1622104699.022, lauv-roald, SmartX, 2.800
1622104699.522, lauv-roald, SmartX, 2.800
1622104700.022, lauv-roald, SmartX, 2.400
1622104700.522, lauv-roald, SmartX, 2.600
1622104701.022, lauv-roald, SmartX, 2.400
1622104701.522, lauv-roald, SmartX, 2.400
1622104702.022, lauv-roald, SmartX, 3.200
1622104702.522, lauv-roald, SmartX, 2.600
1622104703.022, lauv-roald, SmartX, 2.600
1622104703.522, lauv-roald, SmartX, 2.800
1622104704.022, lauv-roald, SmartX, 2.600
1622104704.522, lauv-roald, SmartX, 2.200
1622104705.022, lauv-roald, SmartX, 2.200
1622104705.522, lauv-roald, SmartX, 2.600
1622104706.022, lauv-roald, SmartX, 2.400
1622104706.522, lauv-roald, SmartX, 2.600
1622104707.022, lauv-roald, SmartX, 2.800
1622104707.522, lauv-roald, SmartX, 2.600
1622104708.022, lauv-roald, SmartX, 2.400
1622104708.522, lauv-roald, SmartX, 2.600
1622104709.022, lauv-roald, SmartX, 2.600
1622104709.522, lauv-roald, SmartX, 2.600
