timestamp, system, entity , value (kg/m/m/m)
1622115987.759, lauv-roald, SmartX, 1022.690
1622115988.259, lauv-roald, SmartX, 1022.706
1622115988.759, lauv-roald, SmartX, 1022.684
1622115989.260, lauv-roald, SmartX, 1022.707
1622115989.759, lauv-roald, SmartX, 1022.728
1622115990.260, lauv-roald, SmartX, 1022.735
1622115990.759, lauv-roald, SmartX, 1022.748
1622115991.259, lauv-roald, SmartX, 1022.720
1622115991.759, lauv-roald, SmartX, 1022.678
1622115992.259, lauv-roald, SmartX, 1022.737
1622115992.759, lauv-roald, SmartX, 1022.711
1622115993.259, lauv-roald, SmartX, 1022.734
1622115993.760, lauv-roald, SmartX, 1022.724
1622115994.259, lauv-roald, SmartX, 1022.730
1622115994.759, lauv-roald, SmartX, 1022.708
1622115995.259, lauv-roald, SmartX, 1022.708
1622115995.759, lauv-roald, SmartX, 1022.749
1622115996.259, lauv-roald, SmartX, 1022.715
1622115996.759, lauv-roald, SmartX, 1022.706
1622115997.259, lauv-roald, SmartX, 1022.732
1622115997.759, lauv-roald, SmartX, 1022.691
1622115998.259, lauv-roald, SmartX, 1022.671
1622115998.759, lauv-roald, SmartX, 1022.627
1622115999.258, lauv-roald, SmartX, 1022.715
1622115999.759, lauv-roald, SmartX, 1022.717
1622116000.259, lauv-roald, SmartX, 1022.668
1622116000.759, lauv-roald, SmartX, 1022.664
1622116001.258, lauv-roald, SmartX, 1022.682
1622116001.759, lauv-roald, SmartX, 1022.731
1622116002.258, lauv-roald, SmartX, 1022.709
1622116002.758, lauv-roald, SmartX, 1022.670
1622116003.258, lauv-roald, SmartX, 1022.682
1622116003.758, lauv-roald, SmartX, 1022.698
1622116004.258, lauv-roald, SmartX, 1022.695
1622116004.758, lauv-roald, SmartX, 1022.700
1622116005.258, lauv-roald, SmartX, 1022.748
1622116005.758, lauv-roald, SmartX, 1022.695
1622116006.258, lauv-roald, SmartX, 1022.726
1622116006.758, lauv-roald, SmartX, 1022.696
1622116007.258, lauv-roald, SmartX, 1022.729
1622116007.758, lauv-roald, SmartX, 1022.766
1622116008.258, lauv-roald, SmartX, 1022.746
1622116008.758, lauv-roald, SmartX, 1022.791
1622116009.258, lauv-roald, SmartX, 1022.759
1622116009.758, lauv-roald, SmartX, 1022.757
1622116010.258, lauv-roald, SmartX, 1022.755
1622116010.758, lauv-roald, SmartX, 1022.807
1622116011.258, lauv-roald, SmartX, 1022.853
1622116011.758, lauv-roald, SmartX, 1022.764
1622116012.258, lauv-roald, SmartX, 1022.786
1622116012.757, lauv-roald, SmartX, 1022.871
1622116013.258, lauv-roald, SmartX, 1022.872
1622116013.758, lauv-roald, SmartX, 1022.869
1622116014.258, lauv-roald, SmartX, 1022.849
1622116014.757, lauv-roald, SmartX, 1022.887
1622116015.257, lauv-roald, SmartX, 1022.872
1622116015.757, lauv-roald, SmartX, 1022.860
1622116016.257, lauv-roald, SmartX, 1022.814
1622116016.757, lauv-roald, SmartX, 1022.807
1622116017.257, lauv-roald, SmartX, 1022.809
1622116017.757, lauv-roald, SmartX, 1022.880
1622116018.257, lauv-roald, SmartX, 1022.826
1622116018.757, lauv-roald, SmartX, 1022.842
1622116019.257, lauv-roald, SmartX, 1022.845
1622116019.757, lauv-roald, SmartX, 1022.844
1622116020.257, lauv-roald, SmartX, 1022.797
1622116020.757, lauv-roald, SmartX, 1022.822
1622116021.257, lauv-roald, SmartX, 1022.814
1622116021.757, lauv-roald, SmartX, 1022.823
1622116022.257, lauv-roald, SmartX, 1022.821
1622116022.757, lauv-roald, SmartX, 1022.825
1622116023.257, lauv-roald, SmartX, 1022.867
1622116023.757, lauv-roald, SmartX, 1022.872
1622116024.257, lauv-roald, SmartX, 1022.849
1622116024.757, lauv-roald, SmartX, 1022.894
1622116025.257, lauv-roald, SmartX, 1022.861
1622116025.757, lauv-roald, SmartX, 1022.868
1622116026.257, lauv-roald, SmartX, 1022.876
1622116026.757, lauv-roald, SmartX, 1022.861
1622116027.257, lauv-roald, SmartX, 1022.865
1622116027.757, lauv-roald, SmartX, 1022.849
1622116028.257, lauv-roald, SmartX, 1022.856
1622116028.757, lauv-roald, SmartX, 1022.849
1622116029.256, lauv-roald, SmartX, 1022.862
1622116029.757, lauv-roald, SmartX, 1022.819
1622116030.256, lauv-roald, SmartX, 1022.844
1622116030.757, lauv-roald, SmartX, 1022.830
1622116031.256, lauv-roald, SmartX, 1022.832
1622116031.756, lauv-roald, SmartX, 1022.821
1622116032.256, lauv-roald, SmartX, 1022.777
1622116032.756, lauv-roald, SmartX, 1022.754
1622116033.256, lauv-roald, SmartX, 1022.662
1622116033.756, lauv-roald, SmartX, 1022.568
1622116034.256, lauv-roald, SmartX, 1022.463
1622116034.756, lauv-roald, SmartX, 1022.352
1622116035.256, lauv-roald, SmartX, 1022.198
1622116035.756, lauv-roald, SmartX, 1022.085
1622116036.256, lauv-roald, SmartX, 1021.906
1622116036.756, lauv-roald, SmartX, 1021.828
1622116037.256, lauv-roald, SmartX, 1021.648
1622116037.756, lauv-roald, SmartX, 1021.548
1622116038.256, lauv-roald, SmartX, 1021.360
1622116038.756, lauv-roald, SmartX, 1021.152
1622116039.256, lauv-roald, SmartX, 1020.965
1622116039.756, lauv-roald, SmartX, 1020.707
1622116040.256, lauv-roald, SmartX, 1020.520
1622116040.756, lauv-roald, SmartX, 1020.448
1622116041.256, lauv-roald, SmartX, 1019.944
1622116041.756, lauv-roald, SmartX, 1019.301
1622116042.256, lauv-roald, SmartX, 1019.064
1622116042.756, lauv-roald, SmartX, 1018.807
1622116043.256, lauv-roald, SmartX, 1018.693
1622116043.756, lauv-roald, SmartX, 1018.614
1622116044.256, lauv-roald, SmartX, 1018.591
1622116044.755, lauv-roald, SmartX, 1018.525
1622116045.255, lauv-roald, SmartX, 1018.460
1622116045.755, lauv-roald, SmartX, 1018.369
1622116046.255, lauv-roald, SmartX, 1018.254
1622116046.755, lauv-roald, SmartX, 1018.167
1622116047.255, lauv-roald, SmartX, 1018.070
1622116047.755, lauv-roald, SmartX, 1017.984
1622116048.255, lauv-roald, SmartX, 1017.893
1622116048.755, lauv-roald, SmartX, 1017.858
1622116049.255, lauv-roald, SmartX, 1017.848
1622116049.755, lauv-roald, SmartX, 1017.683
1622116050.255, lauv-roald, SmartX, 1017.369
1622116050.755, lauv-roald, SmartX, 1017.353
1622116051.255, lauv-roald, SmartX, 1017.318
1622116051.755, lauv-roald, SmartX, 1017.276
1622116052.255, lauv-roald, SmartX, 1017.261
1622116052.755, lauv-roald, SmartX, 1017.321
1622116053.255, lauv-roald, SmartX, 1017.360
1622116053.755, lauv-roald, SmartX, 1017.349
1622116054.255, lauv-roald, SmartX, 1017.326
1622116054.755, lauv-roald, SmartX, 1017.288
1622116055.255, lauv-roald, SmartX, 1017.268
1622116055.755, lauv-roald, SmartX, 1017.275
1622116056.255, lauv-roald, SmartX, 1017.237
1622116056.755, lauv-roald, SmartX, 1017.230
1622116057.255, lauv-roald, SmartX, 1017.231
1622116057.755, lauv-roald, SmartX, 1017.234
1622116058.255, lauv-roald, SmartX, 1017.254
1622116058.755, lauv-roald, SmartX, 1017.257
1622116059.255, lauv-roald, SmartX, 1017.271
1622116059.755, lauv-roald, SmartX, 1017.402
1622116060.254, lauv-roald, SmartX, 1017.500
1622116060.754, lauv-roald, SmartX, 1017.620
1622116061.255, lauv-roald, SmartX, 1017.661
1622116061.755, lauv-roald, SmartX, 1017.585
1622116062.254, lauv-roald, SmartX, 1017.679
1622116062.754, lauv-roald, SmartX, 1017.720
1622116063.254, lauv-roald, SmartX, 1017.786
1622116063.754, lauv-roald, SmartX, 1017.864
1622116064.254, lauv-roald, SmartX, 1017.733
1622116064.754, lauv-roald, SmartX, 1017.671
1622116065.254, lauv-roald, SmartX, 1017.831
1622116065.754, lauv-roald, SmartX, 1017.910
1622116066.254, lauv-roald, SmartX, 1017.974
1622116066.754, lauv-roald, SmartX, 1018.031
1622116067.254, lauv-roald, SmartX, 1018.063
1622116067.754, lauv-roald, SmartX, 1018.085
1622116068.254, lauv-roald, SmartX, 1018.075
1622116068.754, lauv-roald, SmartX, 1018.063
1622116069.254, lauv-roald, SmartX, 1018.075
1622116069.754, lauv-roald, SmartX, 1018.085
1622116070.254, lauv-roald, SmartX, 1018.099
1622116070.754, lauv-roald, SmartX, 1018.108
1622116071.254, lauv-roald, SmartX, 1018.133
1622116071.754, lauv-roald, SmartX, 1018.149
1622116072.254, lauv-roald, SmartX, 1018.176
1622116072.754, lauv-roald, SmartX, 1018.201
1622116073.253, lauv-roald, SmartX, 1018.187
1622116073.754, lauv-roald, SmartX, 1018.161
1622116074.253, lauv-roald, SmartX, 1018.137
1622116074.753, lauv-roald, SmartX, 1018.163
1622116075.253, lauv-roald, SmartX, 1018.204
1622116075.753, lauv-roald, SmartX, 1018.226
1622116076.253, lauv-roald, SmartX, 1018.218
1622116076.753, lauv-roald, SmartX, 1018.200
1622116077.253, lauv-roald, SmartX, 1018.166
1622116077.753, lauv-roald, SmartX, 1018.137
1622116078.253, lauv-roald, SmartX, 1018.116
1622116078.753, lauv-roald, SmartX, 1018.087
1622116079.253, lauv-roald, SmartX, 1018.066
1622116079.753, lauv-roald, SmartX, 1018.073
1622116080.253, lauv-roald, SmartX, 1018.077
1622116080.753, lauv-roald, SmartX, 1018.061
1622116081.253, lauv-roald, SmartX, 1018.051
1622116081.753, lauv-roald, SmartX, 1018.056
1622116082.253, lauv-roald, SmartX, 1018.053
1622116082.753, lauv-roald, SmartX, 1018.048
1622116083.253, lauv-roald, SmartX, 1018.016
1622116083.753, lauv-roald, SmartX, 1017.975
1622116084.253, lauv-roald, SmartX, 1017.975
1622116084.753, lauv-roald, SmartX, 1017.990
1622116085.253, lauv-roald, SmartX, 1017.970
1622116085.753, lauv-roald, SmartX, 1017.977
1622116086.253, lauv-roald, SmartX, 1017.948
1622116086.753, lauv-roald, SmartX, 1017.956
1622116087.253, lauv-roald, SmartX, 1017.946
1622116087.753, lauv-roald, SmartX, 1017.942
1622116088.252, lauv-roald, SmartX, 1017.962
1622116088.753, lauv-roald, SmartX, 1017.971
1622116089.252, lauv-roald, SmartX, 1017.995
1622116089.752, lauv-roald, SmartX, 1018.018
1622116090.252, lauv-roald, SmartX, 1018.046
1622116090.752, lauv-roald, SmartX, 1018.022
1622116091.252, lauv-roald, SmartX, 1018.004
1622116091.752, lauv-roald, SmartX, 1017.965
1622116092.252, lauv-roald, SmartX, 1017.867
1622116092.752, lauv-roald, SmartX, 1017.829
1622116093.252, lauv-roald, SmartX, 1017.820
1622116093.752, lauv-roald, SmartX, 1017.801
1622116094.252, lauv-roald, SmartX, 1017.565
1622116094.752, lauv-roald, SmartX, 1017.610
1622116095.252, lauv-roald, SmartX, 1017.736
1622116095.752, lauv-roald, SmartX, 1017.842
1622116096.252, lauv-roald, SmartX, 1017.885
1622116096.752, lauv-roald, SmartX, 1017.911
1622116097.252, lauv-roald, SmartX, 1017.920
1622116097.752, lauv-roald, SmartX, 1017.909
1622116098.252, lauv-roald, SmartX, 1017.896
1622116098.752, lauv-roald, SmartX, 1017.882
1622116099.252, lauv-roald, SmartX, 1017.868
1622116099.752, lauv-roald, SmartX, 1017.861
1622116100.252, lauv-roald, SmartX, 1017.866
1622116100.752, lauv-roald, SmartX, 1017.860
1622116101.252, lauv-roald, SmartX, 1017.846
1622116101.752, lauv-roald, SmartX, 1017.858
1622116102.252, lauv-roald, SmartX, 1017.859
1622116102.751, lauv-roald, SmartX, 1017.842
1622116103.252, lauv-roald, SmartX, 1017.824
1622116103.752, lauv-roald, SmartX, 1017.809
1622116104.251, lauv-roald, SmartX, 1017.779
1622116104.752, lauv-roald, SmartX, 1017.428
1622116105.251, lauv-roald, SmartX, 1017.192
1622116105.751, lauv-roald, SmartX, 1017.033
1622116106.251, lauv-roald, SmartX, 1017.235
1622116106.751, lauv-roald, SmartX, 1017.467
1622116107.251, lauv-roald, SmartX, 1017.615
1622116107.751, lauv-roald, SmartX, 1017.714
1622116108.251, lauv-roald, SmartX, 1017.752
1622116108.751, lauv-roald, SmartX, 1017.764
1622116109.251, lauv-roald, SmartX, 1017.307
1622116109.751, lauv-roald, SmartX, 1016.793
1622116110.251, lauv-roald, SmartX, 1016.627
1622116110.751, lauv-roald, SmartX, 1016.693
1622116111.251, lauv-roald, SmartX, 1016.844
1622116111.751, lauv-roald, SmartX, 1017.041
1622116112.251, lauv-roald, SmartX, 1017.448
1622116112.751, lauv-roald, SmartX, 1017.615
1622116113.251, lauv-roald, SmartX, 1017.597
1622116113.751, lauv-roald, SmartX, 1017.427
1622116114.251, lauv-roald, SmartX, 1016.973
1622116114.751, lauv-roald, SmartX, 1016.679
1622116115.251, lauv-roald, SmartX, 1016.834
1622116115.751, lauv-roald, SmartX, 1017.030
1622116116.251, lauv-roald, SmartX, 1017.406
1622116116.751, lauv-roald, SmartX, 1017.536
1622116117.251, lauv-roald, SmartX, 1017.582
1622116117.751, lauv-roald, SmartX, 1017.597
1622116118.251, lauv-roald, SmartX, 1017.580
1622116118.750, lauv-roald, SmartX, 1017.527
1622116119.251, lauv-roald, SmartX, 1017.490
1622116119.751, lauv-roald, SmartX, 1017.371
1622116120.250, lauv-roald, SmartX, 1017.324
1622116120.750, lauv-roald, SmartX, 1017.069
1622116121.250, lauv-roald, SmartX, 1016.738
1622116121.750, lauv-roald, SmartX, 1016.712
1622116122.250, lauv-roald, SmartX, 1016.651
1622116122.750, lauv-roald, SmartX, 1016.747
1622116123.250, lauv-roald, SmartX, 1017.449
1622116123.750, lauv-roald, SmartX, 1017.751
1622116124.250, lauv-roald, SmartX, 1017.598
1622116124.750, lauv-roald, SmartX, 1017.064
1622116125.250, lauv-roald, SmartX, 1016.567
1622116125.750, lauv-roald, SmartX, 1016.005
1622116126.250, lauv-roald, SmartX, 1015.912
1622116126.750, lauv-roald, SmartX, 1016.081
1622116127.250, lauv-roald, SmartX, 1016.508
1622116127.750, lauv-roald, SmartX, 1016.817
1622116128.250, lauv-roald, SmartX, 1017.100
1622116128.750, lauv-roald, SmartX, 1016.894
1622116129.250, lauv-roald, SmartX, 1016.543
1622116129.750, lauv-roald, SmartX, 1016.212
1622116130.250, lauv-roald, SmartX, 1016.031
1622116130.750, lauv-roald, SmartX, 1015.996
1622116131.250, lauv-roald, SmartX, 1016.077
1622116131.750, lauv-roald, SmartX, 1016.161
1622116132.250, lauv-roald, SmartX, 1016.627
1622116132.750, lauv-roald, SmartX, 1017.000
1622116133.250, lauv-roald, SmartX, 1017.194
1622116133.750, lauv-roald, SmartX, 1016.865
1622116134.250, lauv-roald, SmartX, 1016.433
1622116134.749, lauv-roald, SmartX, 1016.200
1622116135.250, lauv-roald, SmartX, 1016.314
1622116135.749, lauv-roald, SmartX, 1016.588
1622116136.250, lauv-roald, SmartX, 1017.101
1622116136.750, lauv-roald, SmartX, 1017.472
1622116137.249, lauv-roald, SmartX, 1017.799
1622116137.749, lauv-roald, SmartX, 1017.865
1622116138.249, lauv-roald, SmartX, 1017.805
1622116138.749, lauv-roald, SmartX, 1017.631
1622116139.249, lauv-roald, SmartX, 1017.343
1622116139.749, lauv-roald, SmartX, 1017.242
1622116140.249, lauv-roald, SmartX, 1017.454
1622116140.749, lauv-roald, SmartX, 1018.108
1622116141.249, lauv-roald, SmartX, 1018.592
1622116141.749, lauv-roald, SmartX, 1018.916
1622116142.249, lauv-roald, SmartX, 1019.144
1622116142.749, lauv-roald, SmartX, 1019.253
1622116143.249, lauv-roald, SmartX, 1019.294
1622116143.749, lauv-roald, SmartX, 1019.115
1622116144.249, lauv-roald, SmartX, 1018.897
1622116144.749, lauv-roald, SmartX, 1018.932
1622116145.249, lauv-roald, SmartX, 1018.883
1622116145.748, lauv-roald, SmartX, 1018.896
1622116146.248, lauv-roald, SmartX, 1019.045
1622116146.749, lauv-roald, SmartX, 1019.184
1622116147.249, lauv-roald, SmartX, 1019.258
1622116147.749, lauv-roald, SmartX, 1019.396
1622116148.249, lauv-roald, SmartX, 1019.399
1622116148.748, lauv-roald, SmartX, 1019.378
1622116149.248, lauv-roald, SmartX, 1019.409
1622116149.748, lauv-roald, SmartX, 1019.449
1622116150.248, lauv-roald, SmartX, 1019.516
1622116150.748, lauv-roald, SmartX, 1019.541
1622116151.248, lauv-roald, SmartX, 1019.557
1622116151.748, lauv-roald, SmartX, 1019.555
1622116152.248, lauv-roald, SmartX, 1019.626
1622116152.748, lauv-roald, SmartX, 1019.630
1622116153.248, lauv-roald, SmartX, 1019.576
1622116153.748, lauv-roald, SmartX, 1019.563
1622116154.248, lauv-roald, SmartX, 1019.549
1622116154.748, lauv-roald, SmartX, 1019.542
1622116155.248, lauv-roald, SmartX, 1019.519
1622116155.748, lauv-roald, SmartX, 1019.457
1622116156.248, lauv-roald, SmartX, 1019.449
1622116156.748, lauv-roald, SmartX, 1019.447
1622116157.248, lauv-roald, SmartX, 1019.485
1622116157.748, lauv-roald, SmartX, 1019.269
1622116158.248, lauv-roald, SmartX, 1019.291
1622116158.748, lauv-roald, SmartX, 1019.320
1622116159.248, lauv-roald, SmartX, 1018.773
1622116159.748, lauv-roald, SmartX, 1018.638
1622116160.248, lauv-roald, SmartX, 1018.444
1622116160.748, lauv-roald, SmartX, 1018.176
1622116161.248, lauv-roald, SmartX, 1018.174
1622116161.748, lauv-roald, SmartX, 1018.109
1622116162.248, lauv-roald, SmartX, 1018.100
1622116162.748, lauv-roald, SmartX, 1018.114
1622116163.248, lauv-roald, SmartX, 1017.911
1622116163.747, lauv-roald, SmartX, 1018.050
1622116164.247, lauv-roald, SmartX, 1017.841
1622116164.747, lauv-roald, SmartX, 1017.619
1622116165.247, lauv-roald, SmartX, 1017.735
1622116165.747, lauv-roald, SmartX, 1017.627
1622116166.247, lauv-roald, SmartX, 1017.559
1622116166.747, lauv-roald, SmartX, 1017.495
1622116167.247, lauv-roald, SmartX, 1017.378
1622116167.747, lauv-roald, SmartX, 1017.298
1622116168.247, lauv-roald, SmartX, 1017.193
1622116168.747, lauv-roald, SmartX, 1017.212
1622116169.248, lauv-roald, SmartX, 1017.171
1622116169.747, lauv-roald, SmartX, 1017.108
1622116170.247, lauv-roald, SmartX, 1017.042
1622116170.747, lauv-roald, SmartX, 1017.036
1622116171.247, lauv-roald, SmartX, 1016.970
1622116171.747, lauv-roald, SmartX, 1016.967
1622116172.247, lauv-roald, SmartX, 1016.866
1622116172.747, lauv-roald, SmartX, 1016.926
1622116173.247, lauv-roald, SmartX, 1016.788
1622116173.747, lauv-roald, SmartX, 1016.699
1622116174.247, lauv-roald, SmartX, 1016.707
1622116174.747, lauv-roald, SmartX, 1016.639
1622116175.247, lauv-roald, SmartX, 1016.630
1622116175.747, lauv-roald, SmartX, 1016.630
1622116176.247, lauv-roald, SmartX, 1016.631
1622116176.747, lauv-roald, SmartX, 1016.418
1622116177.247, lauv-roald, SmartX, 1016.513
1622116177.747, lauv-roald, SmartX, 1016.433
1622116178.247, lauv-roald, SmartX, 1016.444
1622116178.747, lauv-roald, SmartX, 1016.370
1622116179.247, lauv-roald, SmartX, 1016.440
1622116179.747, lauv-roald, SmartX, 1016.452
1622116180.246, lauv-roald, SmartX, 1016.427
1622116180.747, lauv-roald, SmartX, 1016.391
1622116181.246, lauv-roald, SmartX, 1016.361
1622116181.746, lauv-roald, SmartX, 1016.410
1622116182.246, lauv-roald, SmartX, 1016.377
1622116182.746, lauv-roald, SmartX, 1016.315
1622116183.246, lauv-roald, SmartX, 1016.398
1622116183.746, lauv-roald, SmartX, 1016.352
1622116184.246, lauv-roald, SmartX, 1016.323
1622116184.746, lauv-roald, SmartX, 1016.314
1622116185.246, lauv-roald, SmartX, 1016.236
1622116185.746, lauv-roald, SmartX, 1016.237
1622116186.246, lauv-roald, SmartX, 1016.253
1622116186.746, lauv-roald, SmartX, 1016.221
1622116187.246, lauv-roald, SmartX, 1016.238
1622116187.746, lauv-roald, SmartX, 1016.231
1622116188.246, lauv-roald, SmartX, 1016.255
1622116188.746, lauv-roald, SmartX, 1016.244
1622116189.246, lauv-roald, SmartX, 1016.253
1622116189.746, lauv-roald, SmartX, 1016.264
1622116190.246, lauv-roald, SmartX, 1016.265
1622116190.746, lauv-roald, SmartX, 1016.282
1622116191.246, lauv-roald, SmartX, 1016.308
1622116191.746, lauv-roald, SmartX, 1016.294
1622116192.246, lauv-roald, SmartX, 1016.294
1622116192.746, lauv-roald, SmartX, 1016.305
1622116193.246, lauv-roald, SmartX, 1016.287
1622116193.746, lauv-roald, SmartX, 1016.285
1622116194.246, lauv-roald, SmartX, 1016.283
1622116194.746, lauv-roald, SmartX, 1016.308
1622116195.246, lauv-roald, SmartX, 1016.316
1622116195.746, lauv-roald, SmartX, 1016.303
1622116196.246, lauv-roald, SmartX, 1016.289
1622116196.745, lauv-roald, SmartX, 1016.328
1622116197.245, lauv-roald, SmartX, 1016.437
1622116197.745, lauv-roald, SmartX, 1016.479
1622116198.245, lauv-roald, SmartX, 1016.529
1622116198.745, lauv-roald, SmartX, 1016.639
1622116199.245, lauv-roald, SmartX, 1016.875
1622116199.745, lauv-roald, SmartX, 1017.298
1622116200.245, lauv-roald, SmartX, 1017.500
1622116200.745, lauv-roald, SmartX, 1017.816
1622116201.245, lauv-roald, SmartX, 1017.937
1622116201.745, lauv-roald, SmartX, 1017.985
1622116202.245, lauv-roald, SmartX, 1017.631
1622116202.745, lauv-roald, SmartX, 1017.466
1622116203.245, lauv-roald, SmartX, 1017.271
1622116203.745, lauv-roald, SmartX, 1017.328
1622116204.245, lauv-roald, SmartX, 1017.427
1622116204.745, lauv-roald, SmartX, 1017.632
1622116205.245, lauv-roald, SmartX, 1017.824
1622116205.745, lauv-roald, SmartX, 1017.886
1622116206.245, lauv-roald, SmartX, 1017.643
1622116206.745, lauv-roald, SmartX, 1017.337
1622116207.245, lauv-roald, SmartX, 1016.991
1622116207.745, lauv-roald, SmartX, 1016.789
1622116208.245, lauv-roald, SmartX, 1016.708
1622116208.745, lauv-roald, SmartX, 1016.727
1622116209.244, lauv-roald, SmartX, 1016.757
1622116209.744, lauv-roald, SmartX, 1016.745
1622116210.244, lauv-roald, SmartX, 1016.727
1622116210.744, lauv-roald, SmartX, 1016.710
1622116211.244, lauv-roald, SmartX, 1016.714
1622116211.744, lauv-roald, SmartX, 1016.598
1622116212.244, lauv-roald, SmartX, 1016.581
1622116212.744, lauv-roald, SmartX, 1016.606
1622116213.244, lauv-roald, SmartX, 1016.619
1622116213.744, lauv-roald, SmartX, 1016.652
1622116214.244, lauv-roald, SmartX, 1016.743
1622116214.744, lauv-roald, SmartX, 1016.725
1622116215.244, lauv-roald, SmartX, 1016.680
1622116215.744, lauv-roald, SmartX, 1016.660
1622116216.244, lauv-roald, SmartX, 1016.636
1622116216.744, lauv-roald, SmartX, 1016.698
1622116217.244, lauv-roald, SmartX, 1016.691
1622116217.744, lauv-roald, SmartX, 1016.682
1622116218.244, lauv-roald, SmartX, 1016.678
1622116218.744, lauv-roald, SmartX, 1016.668
1622116219.244, lauv-roald, SmartX, 1016.651
1622116219.744, lauv-roald, SmartX, 1016.652
1622116220.244, lauv-roald, SmartX, 1016.649
1622116220.744, lauv-roald, SmartX, 1016.679
1622116221.244, lauv-roald, SmartX, 1016.626
1622116221.744, lauv-roald, SmartX, 1016.649
1622116222.244, lauv-roald, SmartX, 1016.674
1622116222.744, lauv-roald, SmartX, 1016.670
1622116223.244, lauv-roald, SmartX, 1016.666
1622116223.744, lauv-roald, SmartX, 1016.654
1622116224.244, lauv-roald, SmartX, 1016.647
1622116224.744, lauv-roald, SmartX, 1016.657
1622116225.243, lauv-roald, SmartX, 1016.609
1622116225.743, lauv-roald, SmartX, 1016.615
1622116226.243, lauv-roald, SmartX, 1016.612
1622116226.743, lauv-roald, SmartX, 1016.616
1622116227.243, lauv-roald, SmartX, 1016.617
1622116227.743, lauv-roald, SmartX, 1016.614
1622116228.243, lauv-roald, SmartX, 1016.611
1622116228.743, lauv-roald, SmartX, 1016.617
1622116229.243, lauv-roald, SmartX, 1016.612
1622116229.743, lauv-roald, SmartX, 1016.615
1622116230.243, lauv-roald, SmartX, 1016.619
1622116230.743, lauv-roald, SmartX, 1016.620
1622116231.243, lauv-roald, SmartX, 1016.622
1622116231.743, lauv-roald, SmartX, 1016.613
1622116232.243, lauv-roald, SmartX, 1016.620
1622116232.743, lauv-roald, SmartX, 1016.630
1622116233.243, lauv-roald, SmartX, 1016.634
1622116233.743, lauv-roald, SmartX, 1016.642
1622116234.243, lauv-roald, SmartX, 1016.619
1622116234.743, lauv-roald, SmartX, 1016.608
1622116235.243, lauv-roald, SmartX, 1016.614
1622116235.743, lauv-roald, SmartX, 1016.626
1622116236.243, lauv-roald, SmartX, 1016.618
1622116236.743, lauv-roald, SmartX, 1016.614
1622116237.243, lauv-roald, SmartX, 1016.624
1622116237.743, lauv-roald, SmartX, 1016.626
1622116238.242, lauv-roald, SmartX, 1016.620
1622116238.742, lauv-roald, SmartX, 1016.623
1622116239.242, lauv-roald, SmartX, 1016.617
1622116239.743, lauv-roald, SmartX, 1016.640
1622116240.242, lauv-roald, SmartX, 1016.640
1622116240.742, lauv-roald, SmartX, 1016.634
1622116241.242, lauv-roald, SmartX, 1016.625
1622116241.742, lauv-roald, SmartX, 1016.618
1622116242.242, lauv-roald, SmartX, 1016.623
1622116242.742, lauv-roald, SmartX, 1016.606
1622116243.242, lauv-roald, SmartX, 1016.602
1622116243.742, lauv-roald, SmartX, 1016.598
1622116244.242, lauv-roald, SmartX, 1016.593
1622116244.742, lauv-roald, SmartX, 1016.594
1622116245.242, lauv-roald, SmartX, 1016.582
1622116245.742, lauv-roald, SmartX, 1016.579
1622116246.242, lauv-roald, SmartX, 1016.567
1622116246.742, lauv-roald, SmartX, 1016.529
1622116247.242, lauv-roald, SmartX, 1016.539
1622116247.742, lauv-roald, SmartX, 1016.419
1622116248.242, lauv-roald, SmartX, 1016.264
1622116248.742, lauv-roald, SmartX, 1016.226
1622116249.242, lauv-roald, SmartX, 1016.002
1622116249.742, lauv-roald, SmartX, 1016.043
1622116250.242, lauv-roald, SmartX, 1016.102
1622116250.742, lauv-roald, SmartX, 1015.965
1622116251.242, lauv-roald, SmartX, 1016.007
1622116251.742, lauv-roald, SmartX, 1016.013
1622116252.241, lauv-roald, SmartX, 1016.047
1622116252.742, lauv-roald, SmartX, 1016.007
1622116253.242, lauv-roald, SmartX, 1015.973
1622116253.741, lauv-roald, SmartX, 1015.980
1622116254.241, lauv-roald, SmartX, 1015.996
1622116254.741, lauv-roald, SmartX, 1015.970
1622116255.241, lauv-roald, SmartX, 1015.952
1622116255.741, lauv-roald, SmartX, 1015.906
1622116256.241, lauv-roald, SmartX, 1015.908
1622116256.741, lauv-roald, SmartX, 1015.885
1622116257.241, lauv-roald, SmartX, 1015.856
1622116257.741, lauv-roald, SmartX, 1015.806
1622116258.241, lauv-roald, SmartX, 1015.778
1622116258.741, lauv-roald, SmartX, 1015.750
1622116259.241, lauv-roald, SmartX, 1015.721
1622116259.741, lauv-roald, SmartX, 1015.727
1622116260.241, lauv-roald, SmartX, 1015.721
1622116260.741, lauv-roald, SmartX, 1015.705
1622116261.241, lauv-roald, SmartX, 1015.703
1622116261.741, lauv-roald, SmartX, 1015.696
1622116262.241, lauv-roald, SmartX, 1015.665
1622116262.741, lauv-roald, SmartX, 1015.636
1622116263.241, lauv-roald, SmartX, 1015.652
1622116263.741, lauv-roald, SmartX, 1015.658
1622116264.241, lauv-roald, SmartX, 1015.645
1622116264.741, lauv-roald, SmartX, 1015.627
1622116265.241, lauv-roald, SmartX, 1015.641
1622116265.741, lauv-roald, SmartX, 1015.664
1622116266.241, lauv-roald, SmartX, 1015.652
1622116266.741, lauv-roald, SmartX, 1015.625
