timestamp, system, entity , value (µm)
1622109311.129, lauv-roald, Oxygen Sensor, 316.420
1622109312.129, lauv-roald, Oxygen Sensor, 314.471
1622109313.129, lauv-roald, Oxygen Sensor, 312.824
1622109314.129, lauv-roald, Oxygen Sensor, 311.901
1622109315.129, lauv-roald, Oxygen Sensor, 313.227
1622109316.129, lauv-roald, Oxygen Sensor, 313.491
1622109317.129, lauv-roald, Oxygen Sensor, 311.594
1622109318.129, lauv-roald, Oxygen Sensor, 312.572
1622109319.129, lauv-roald, Oxygen Sensor, 315.228
1622109320.129, lauv-roald, Oxygen Sensor, 316.143
1622109321.129, lauv-roald, Oxygen Sensor, 315.418
1622109322.129, lauv-roald, Oxygen Sensor, 314.469
1622109323.129, lauv-roald, Oxygen Sensor, 319.710
1622109324.129, lauv-roald, Oxygen Sensor, 316.372
1622109325.129, lauv-roald, Oxygen Sensor, 315.511
1622109326.129, lauv-roald, Oxygen Sensor, 316.233
1622109327.129, lauv-roald, Oxygen Sensor, 312.819
1622109328.128, lauv-roald, Oxygen Sensor, 315.100
1622109329.129, lauv-roald, Oxygen Sensor, 317.730
1622109330.128, lauv-roald, Oxygen Sensor, 318.324
1622109331.128, lauv-roald, Oxygen Sensor, 318.468
1622109332.128, lauv-roald, Oxygen Sensor, 317.061
1622109333.128, lauv-roald, Oxygen Sensor, 311.745
1622109334.128, lauv-roald, Oxygen Sensor, 313.700
1622109335.128, lauv-roald, Oxygen Sensor, 316.181
1622109336.128, lauv-roald, Oxygen Sensor, 314.707
1622109337.129, lauv-roald, Oxygen Sensor, 311.566
1622109338.128, lauv-roald, Oxygen Sensor, 309.956
1622109339.128, lauv-roald, Oxygen Sensor, 309.451
1622109340.128, lauv-roald, Oxygen Sensor, 308.793
1622109341.128, lauv-roald, Oxygen Sensor, 306.771
1622109342.128, lauv-roald, Oxygen Sensor, 308.455
1622109343.128, lauv-roald, Oxygen Sensor, 309.062
1622109344.128, lauv-roald, Oxygen Sensor, 317.193
1622109345.128, lauv-roald, Oxygen Sensor, 318.383
1622109346.128, lauv-roald, Oxygen Sensor, 313.715
1622109347.128, lauv-roald, Oxygen Sensor, 315.243
1622109348.128, lauv-roald, Oxygen Sensor, 314.668
1622109349.128, lauv-roald, Oxygen Sensor, 314.988
1622109350.128, lauv-roald, Oxygen Sensor, 310.554
1622109351.128, lauv-roald, Oxygen Sensor, 311.328
1622109352.128, lauv-roald, Oxygen Sensor, 312.841
1622109353.128, lauv-roald, Oxygen Sensor, 313.202
1622109354.128, lauv-roald, Oxygen Sensor, 313.398
1622109355.128, lauv-roald, Oxygen Sensor, 310.272
1622109356.128, lauv-roald, Oxygen Sensor, 312.482
1622109357.127, lauv-roald, Oxygen Sensor, 313.008
1622109358.127, lauv-roald, Oxygen Sensor, 312.566
1622109359.128, lauv-roald, Oxygen Sensor, 307.727
1622109360.127, lauv-roald, Oxygen Sensor, 310.531
1622109361.127, lauv-roald, Oxygen Sensor, 313.796
1622109362.127, lauv-roald, Oxygen Sensor, 310.639
1622109363.127, lauv-roald, Oxygen Sensor, 309.871
1622109364.127, lauv-roald, Oxygen Sensor, 309.632
1622109365.127, lauv-roald, Oxygen Sensor, 308.403
1622109366.127, lauv-roald, Oxygen Sensor, 310.301
1622109367.127, lauv-roald, Oxygen Sensor, 310.793
1622109368.127, lauv-roald, Oxygen Sensor, 309.900
1622109369.127, lauv-roald, Oxygen Sensor, 308.763
1622109370.127, lauv-roald, Oxygen Sensor, 308.993
1622109371.127, lauv-roald, Oxygen Sensor, 309.945
1622109372.127, lauv-roald, Oxygen Sensor, 309.419
1622109373.127, lauv-roald, Oxygen Sensor, 309.494
1622109374.127, lauv-roald, Oxygen Sensor, 309.669
1622109375.127, lauv-roald, Oxygen Sensor, 308.265
1622109376.127, lauv-roald, Oxygen Sensor, 308.622
1622109377.127, lauv-roald, Oxygen Sensor, 309.533
1622109378.127, lauv-roald, Oxygen Sensor, 310.224
1622109379.127, lauv-roald, Oxygen Sensor, 310.247
1622109380.127, lauv-roald, Oxygen Sensor, 312.739
1622109381.127, lauv-roald, Oxygen Sensor, 314.677
1622109382.127, lauv-roald, Oxygen Sensor, 311.565
1622109383.127, lauv-roald, Oxygen Sensor, 306.577
1622109384.127, lauv-roald, Oxygen Sensor, 313.007
1622109385.127, lauv-roald, Oxygen Sensor, 312.439
1622109386.127, lauv-roald, Oxygen Sensor, 314.645
1622109387.127, lauv-roald, Oxygen Sensor, 310.602
1622109388.126, lauv-roald, Oxygen Sensor, 311.664
1622109389.126, lauv-roald, Oxygen Sensor, 311.707
1622109390.126, lauv-roald, Oxygen Sensor, 310.657
1622109391.126, lauv-roald, Oxygen Sensor, 307.905
1622109392.126, lauv-roald, Oxygen Sensor, 310.219
1622109393.126, lauv-roald, Oxygen Sensor, 311.350
1622109394.126, lauv-roald, Oxygen Sensor, 310.538
1622109395.126, lauv-roald, Oxygen Sensor, 311.422
1622109396.126, lauv-roald, Oxygen Sensor, 311.121
1622109397.126, lauv-roald, Oxygen Sensor, 311.631
1622109398.126, lauv-roald, Oxygen Sensor, 308.784
1622109399.126, lauv-roald, Oxygen Sensor, 310.330
1622109400.126, lauv-roald, Oxygen Sensor, 312.730
1622109401.126, lauv-roald, Oxygen Sensor, 311.015
1622109402.126, lauv-roald, Oxygen Sensor, 309.303
1622109403.126, lauv-roald, Oxygen Sensor, 311.544
1622109404.126, lauv-roald, Oxygen Sensor, 309.931
1622109405.126, lauv-roald, Oxygen Sensor, 309.920
1622109406.126, lauv-roald, Oxygen Sensor, 307.659
1622109407.126, lauv-roald, Oxygen Sensor, 310.584
1622109408.126, lauv-roald, Oxygen Sensor, 308.855
1622109409.126, lauv-roald, Oxygen Sensor, 308.867
1622109410.126, lauv-roald, Oxygen Sensor, 308.420
1622109411.126, lauv-roald, Oxygen Sensor, 310.040
1622109412.126, lauv-roald, Oxygen Sensor, 309.104
1622109413.126, lauv-roald, Oxygen Sensor, 309.286
1622109414.126, lauv-roald, Oxygen Sensor, 308.400
1622109415.126, lauv-roald, Oxygen Sensor, 310.031
1622109416.126, lauv-roald, Oxygen Sensor, 308.889
1622109417.126, lauv-roald, Oxygen Sensor, 308.259
1622109418.126, lauv-roald, Oxygen Sensor, 309.704
1622109419.126, lauv-roald, Oxygen Sensor, 309.929
1622109420.128, lauv-roald, Oxygen Sensor, 309.864
1622109421.125, lauv-roald, Oxygen Sensor, 309.003
1622109422.125, lauv-roald, Oxygen Sensor, 308.421
1622109423.125, lauv-roald, Oxygen Sensor, 308.108
1622109424.125, lauv-roald, Oxygen Sensor, 308.084
1622109425.125, lauv-roald, Oxygen Sensor, 310.280
1622109426.125, lauv-roald, Oxygen Sensor, 309.037
1622109427.125, lauv-roald, Oxygen Sensor, 307.242
1622109428.125, lauv-roald, Oxygen Sensor, 307.878
1622109429.125, lauv-roald, Oxygen Sensor, 309.503
1622109430.125, lauv-roald, Oxygen Sensor, 311.882
1622109431.125, lauv-roald, Oxygen Sensor, 309.099
1622109432.125, lauv-roald, Oxygen Sensor, 309.043
1622109433.125, lauv-roald, Oxygen Sensor, 310.659
1622109434.125, lauv-roald, Oxygen Sensor, 311.306
1622109435.125, lauv-roald, Oxygen Sensor, 307.281
1622109436.125, lauv-roald, Oxygen Sensor, 309.117
1622109437.125, lauv-roald, Oxygen Sensor, 309.926
1622109438.125, lauv-roald, Oxygen Sensor, 311.121
1622109439.125, lauv-roald, Oxygen Sensor, 311.401
1622109440.125, lauv-roald, Oxygen Sensor, 308.475
1622109441.125, lauv-roald, Oxygen Sensor, 309.810
1622109442.125, lauv-roald, Oxygen Sensor, 309.665
1622109443.125, lauv-roald, Oxygen Sensor, 310.528
1622109444.125, lauv-roald, Oxygen Sensor, 310.932
1622109445.125, lauv-roald, Oxygen Sensor, 309.384
1622109446.125, lauv-roald, Oxygen Sensor, 310.110
1622109447.125, lauv-roald, Oxygen Sensor, 310.909
1622109448.125, lauv-roald, Oxygen Sensor, 311.891
1622109449.125, lauv-roald, Oxygen Sensor, 308.092
1622109450.124, lauv-roald, Oxygen Sensor, 309.100
1622109451.124, lauv-roald, Oxygen Sensor, 310.061
1622109452.125, lauv-roald, Oxygen Sensor, 311.275
1622109453.124, lauv-roald, Oxygen Sensor, 309.343
1622109454.124, lauv-roald, Oxygen Sensor, 309.369
1622109455.124, lauv-roald, Oxygen Sensor, 309.894
1622109456.124, lauv-roald, Oxygen Sensor, 309.581
1622109457.124, lauv-roald, Oxygen Sensor, 310.156
1622109458.124, lauv-roald, Oxygen Sensor, 309.528
1622109459.124, lauv-roald, Oxygen Sensor, 309.769
1622109460.124, lauv-roald, Oxygen Sensor, 309.438
1622109461.124, lauv-roald, Oxygen Sensor, 310.382
1622109462.124, lauv-roald, Oxygen Sensor, 310.123
1622109463.124, lauv-roald, Oxygen Sensor, 309.726
1622109464.124, lauv-roald, Oxygen Sensor, 308.539
1622109465.124, lauv-roald, Oxygen Sensor, 310.210
1622109466.124, lauv-roald, Oxygen Sensor, 311.294
1622109467.124, lauv-roald, Oxygen Sensor, 309.685
1622109468.124, lauv-roald, Oxygen Sensor, 308.446
1622109469.124, lauv-roald, Oxygen Sensor, 308.687
1622109470.124, lauv-roald, Oxygen Sensor, 310.687
1622109471.124, lauv-roald, Oxygen Sensor, 310.601
1622109472.124, lauv-roald, Oxygen Sensor, 309.019
1622109473.124, lauv-roald, Oxygen Sensor, 307.559
1622109474.124, lauv-roald, Oxygen Sensor, 310.473
1622109475.124, lauv-roald, Oxygen Sensor, 311.724
1622109476.124, lauv-roald, Oxygen Sensor, 309.412
1622109477.124, lauv-roald, Oxygen Sensor, 309.390
1622109478.124, lauv-roald, Oxygen Sensor, 309.180
1622109479.124, lauv-roald, Oxygen Sensor, 310.734
1622109480.124, lauv-roald, Oxygen Sensor, 310.028
1622109481.124, lauv-roald, Oxygen Sensor, 309.536
1622109482.124, lauv-roald, Oxygen Sensor, 309.263
1622109483.124, lauv-roald, Oxygen Sensor, 309.883
1622109484.124, lauv-roald, Oxygen Sensor, 310.120
1622109485.124, lauv-roald, Oxygen Sensor, 309.536
1622109486.123, lauv-roald, Oxygen Sensor, 309.294
1622109487.123, lauv-roald, Oxygen Sensor, 307.883
1622109488.123, lauv-roald, Oxygen Sensor, 310.093
1622109489.123, lauv-roald, Oxygen Sensor, 310.187
1622109490.123, lauv-roald, Oxygen Sensor, 310.975
1622109491.123, lauv-roald, Oxygen Sensor, 311.070
1622109492.123, lauv-roald, Oxygen Sensor, 309.601
1622109493.123, lauv-roald, Oxygen Sensor, 308.489
1622109494.123, lauv-roald, Oxygen Sensor, 308.898
1622109495.123, lauv-roald, Oxygen Sensor, 310.398
1622109496.123, lauv-roald, Oxygen Sensor, 310.936
1622109497.123, lauv-roald, Oxygen Sensor, 310.555
1622109498.123, lauv-roald, Oxygen Sensor, 310.096
1622109499.123, lauv-roald, Oxygen Sensor, 311.088
1622109500.123, lauv-roald, Oxygen Sensor, 310.728
1622109501.123, lauv-roald, Oxygen Sensor, 310.234
1622109502.123, lauv-roald, Oxygen Sensor, 310.754
1622109503.123, lauv-roald, Oxygen Sensor, 309.467
1622109504.123, lauv-roald, Oxygen Sensor, 308.394
1622109505.123, lauv-roald, Oxygen Sensor, 309.326
1622109506.123, lauv-roald, Oxygen Sensor, 311.922
1622109507.123, lauv-roald, Oxygen Sensor, 310.174
1622109508.123, lauv-roald, Oxygen Sensor, 308.687
1622109509.123, lauv-roald, Oxygen Sensor, 307.702
1622109510.123, lauv-roald, Oxygen Sensor, 310.101
1622109511.123, lauv-roald, Oxygen Sensor, 312.715
1622109512.123, lauv-roald, Oxygen Sensor, 310.377
1622109513.123, lauv-roald, Oxygen Sensor, 307.711
1622109514.123, lauv-roald, Oxygen Sensor, 309.074
1622109515.122, lauv-roald, Oxygen Sensor, 311.538
1622109516.122, lauv-roald, Oxygen Sensor, 311.757
1622109517.122, lauv-roald, Oxygen Sensor, 308.043
1622109518.122, lauv-roald, Oxygen Sensor, 310.101
1622109519.122, lauv-roald, Oxygen Sensor, 311.285
1622109520.122, lauv-roald, Oxygen Sensor, 310.699
1622109521.122, lauv-roald, Oxygen Sensor, 309.384
1622109522.122, lauv-roald, Oxygen Sensor, 310.223
1622109523.122, lauv-roald, Oxygen Sensor, 310.711
1622109524.122, lauv-roald, Oxygen Sensor, 310.525
1622109525.122, lauv-roald, Oxygen Sensor, 310.572
1622109526.122, lauv-roald, Oxygen Sensor, 310.404
1622109527.122, lauv-roald, Oxygen Sensor, 310.252
1622109528.122, lauv-roald, Oxygen Sensor, 310.239
1622109529.122, lauv-roald, Oxygen Sensor, 309.471
1622109530.122, lauv-roald, Oxygen Sensor, 310.318
1622109531.122, lauv-roald, Oxygen Sensor, 310.307
1622109532.122, lauv-roald, Oxygen Sensor, 310.965
1622109533.122, lauv-roald, Oxygen Sensor, 311.006
1622109534.122, lauv-roald, Oxygen Sensor, 310.741
1622109535.122, lauv-roald, Oxygen Sensor, 309.609
1622109536.122, lauv-roald, Oxygen Sensor, 310.524
1622109537.122, lauv-roald, Oxygen Sensor, 310.747
1622109538.122, lauv-roald, Oxygen Sensor, 310.707
1622109539.122, lauv-roald, Oxygen Sensor, 310.647
1622109540.122, lauv-roald, Oxygen Sensor, 310.663
1622109541.122, lauv-roald, Oxygen Sensor, 310.846
1622109542.122, lauv-roald, Oxygen Sensor, 310.710
1622109543.122, lauv-roald, Oxygen Sensor, 310.716
1622109544.122, lauv-roald, Oxygen Sensor, 310.827
1622109545.122, lauv-roald, Oxygen Sensor, 310.720
1622109546.122, lauv-roald, Oxygen Sensor, 310.599
1622109547.121, lauv-roald, Oxygen Sensor, 310.643
1622109548.121, lauv-roald, Oxygen Sensor, 310.647
1622109549.121, lauv-roald, Oxygen Sensor, 310.743
1622109550.121, lauv-roald, Oxygen Sensor, 310.603
1622109551.121, lauv-roald, Oxygen Sensor, 310.858
1622109552.121, lauv-roald, Oxygen Sensor, 310.644
1622109553.121, lauv-roald, Oxygen Sensor, 311.494
1622109554.121, lauv-roald, Oxygen Sensor, 311.148
1622109555.121, lauv-roald, Oxygen Sensor, 309.811
1622109556.121, lauv-roald, Oxygen Sensor, 309.963
1622109557.121, lauv-roald, Oxygen Sensor, 311.119
1622109558.121, lauv-roald, Oxygen Sensor, 311.327
1622109559.121, lauv-roald, Oxygen Sensor, 310.253
1622109560.121, lauv-roald, Oxygen Sensor, 310.443
1622109561.121, lauv-roald, Oxygen Sensor, 310.522
1622109562.121, lauv-roald, Oxygen Sensor, 311.659
1622109563.121, lauv-roald, Oxygen Sensor, 311.041
1622109564.121, lauv-roald, Oxygen Sensor, 310.352
1622109565.121, lauv-roald, Oxygen Sensor, 310.366
1622109566.121, lauv-roald, Oxygen Sensor, 311.343
1622109567.121, lauv-roald, Oxygen Sensor, 311.882
1622109568.121, lauv-roald, Oxygen Sensor, 310.620
1622109569.121, lauv-roald, Oxygen Sensor, 309.141
1622109570.121, lauv-roald, Oxygen Sensor, 310.630
1622109571.121, lauv-roald, Oxygen Sensor, 311.727
1622109572.121, lauv-roald, Oxygen Sensor, 311.489
1622109573.121, lauv-roald, Oxygen Sensor, 309.187
1622109574.121, lauv-roald, Oxygen Sensor, 310.580
1622109575.121, lauv-roald, Oxygen Sensor, 310.400
1622109576.121, lauv-roald, Oxygen Sensor, 310.191
1622109577.121, lauv-roald, Oxygen Sensor, 309.880
1622109578.120, lauv-roald, Oxygen Sensor, 309.786
1622109579.120, lauv-roald, Oxygen Sensor, 310.170
1622109580.120, lauv-roald, Oxygen Sensor, 310.061
1622109581.120, lauv-roald, Oxygen Sensor, 309.892
1622109582.122, lauv-roald, Oxygen Sensor, 310.107
1622109583.120, lauv-roald, Oxygen Sensor, 309.927
1622109584.120, lauv-roald, Oxygen Sensor, 310.127
1622109585.120, lauv-roald, Oxygen Sensor, 310.396
1622109586.120, lauv-roald, Oxygen Sensor, 310.042
1622109587.120, lauv-roald, Oxygen Sensor, 310.339
1622109588.120, lauv-roald, Oxygen Sensor, 311.124
1622109589.123, lauv-roald, Oxygen Sensor, 311.891
1622109590.120, lauv-roald, Oxygen Sensor, 310.692
1622109591.120, lauv-roald, Oxygen Sensor, 310.983
1622109592.120, lauv-roald, Oxygen Sensor, 310.263
1622109593.120, lauv-roald, Oxygen Sensor, 309.660
1622109594.120, lauv-roald, Oxygen Sensor, 309.665
1622109595.120, lauv-roald, Oxygen Sensor, 309.523
1622109596.120, lauv-roald, Oxygen Sensor, 309.537
1622109597.120, lauv-roald, Oxygen Sensor, 309.337
1622109598.120, lauv-roald, Oxygen Sensor, 309.412
1622109599.120, lauv-roald, Oxygen Sensor, 309.585
1622109600.120, lauv-roald, Oxygen Sensor, 309.713
1622109601.120, lauv-roald, Oxygen Sensor, 309.388
1622109602.120, lauv-roald, Oxygen Sensor, 309.578
1622109603.120, lauv-roald, Oxygen Sensor, 309.798
1622109604.120, lauv-roald, Oxygen Sensor, 310.045
1622109605.119, lauv-roald, Oxygen Sensor, 309.602
1622109606.120, lauv-roald, Oxygen Sensor, 309.578
1622109607.120, lauv-roald, Oxygen Sensor, 309.423
1622109608.119, lauv-roald, Oxygen Sensor, 309.542
1622109609.119, lauv-roald, Oxygen Sensor, 309.459
1622109610.119, lauv-roald, Oxygen Sensor, 309.246
1622109611.119, lauv-roald, Oxygen Sensor, 309.405
1622109612.119, lauv-roald, Oxygen Sensor, 309.458
1622109613.119, lauv-roald, Oxygen Sensor, 309.355
1622109614.119, lauv-roald, Oxygen Sensor, 308.921
1622109615.119, lauv-roald, Oxygen Sensor, 308.941
1622109616.119, lauv-roald, Oxygen Sensor, 308.895
1622109617.119, lauv-roald, Oxygen Sensor, 309.256
1622109618.119, lauv-roald, Oxygen Sensor, 309.272
1622109619.119, lauv-roald, Oxygen Sensor, 308.915
1622109620.119, lauv-roald, Oxygen Sensor, 308.360
1622109621.119, lauv-roald, Oxygen Sensor, 308.370
1622109622.119, lauv-roald, Oxygen Sensor, 308.741
1622109623.119, lauv-roald, Oxygen Sensor, 309.099
1622109624.119, lauv-roald, Oxygen Sensor, 308.899
1622109625.119, lauv-roald, Oxygen Sensor, 308.949
1622109626.119, lauv-roald, Oxygen Sensor, 309.040
1622109627.119, lauv-roald, Oxygen Sensor, 308.790
1622109628.119, lauv-roald, Oxygen Sensor, 309.159
1622109629.119, lauv-roald, Oxygen Sensor, 309.002
1622109630.119, lauv-roald, Oxygen Sensor, 308.812
1622109631.119, lauv-roald, Oxygen Sensor, 308.840
1622109632.119, lauv-roald, Oxygen Sensor, 308.804
1622109633.119, lauv-roald, Oxygen Sensor, 309.198
1622109634.119, lauv-roald, Oxygen Sensor, 308.486
1622109635.119, lauv-roald, Oxygen Sensor, 308.913
1622109636.119, lauv-roald, Oxygen Sensor, 308.872
1622109637.119, lauv-roald, Oxygen Sensor, 308.836
1622109638.119, lauv-roald, Oxygen Sensor, 308.569
1622109639.119, lauv-roald, Oxygen Sensor, 308.687
1622109640.118, lauv-roald, Oxygen Sensor, 308.753
1622109641.118, lauv-roald, Oxygen Sensor, 308.789
1622109642.118, lauv-roald, Oxygen Sensor, 308.714
1622109643.118, lauv-roald, Oxygen Sensor, 308.792
1622109644.118, lauv-roald, Oxygen Sensor, 308.821
1622109645.118, lauv-roald, Oxygen Sensor, 308.745
1622109646.118, lauv-roald, Oxygen Sensor, 308.615
1622109647.118, lauv-roald, Oxygen Sensor, 308.711
1622109648.118, lauv-roald, Oxygen Sensor, 308.586
1622109649.118, lauv-roald, Oxygen Sensor, 308.381
1622109650.118, lauv-roald, Oxygen Sensor, 308.491
1622109651.118, lauv-roald, Oxygen Sensor, 308.464
1622109652.118, lauv-roald, Oxygen Sensor, 308.451
1622109653.118, lauv-roald, Oxygen Sensor, 308.441
1622109654.118, lauv-roald, Oxygen Sensor, 308.318
1622109655.118, lauv-roald, Oxygen Sensor, 308.225
1622109656.118, lauv-roald, Oxygen Sensor, 308.338
1622109657.118, lauv-roald, Oxygen Sensor, 308.340
1622109658.118, lauv-roald, Oxygen Sensor, 308.232
1622109659.118, lauv-roald, Oxygen Sensor, 308.410
1622109660.118, lauv-roald, Oxygen Sensor, 307.886
1622109661.118, lauv-roald, Oxygen Sensor, 308.213
1622109662.118, lauv-roald, Oxygen Sensor, 308.481
1622109663.117, lauv-roald, Oxygen Sensor, 308.229
1622109664.117, lauv-roald, Oxygen Sensor, 307.863
1622109665.117, lauv-roald, Oxygen Sensor, 307.788
1622109666.117, lauv-roald, Oxygen Sensor, 307.983
1622109667.117, lauv-roald, Oxygen Sensor, 307.995
1622109668.117, lauv-roald, Oxygen Sensor, 307.801
1622109669.117, lauv-roald, Oxygen Sensor, 307.643
1622109670.117, lauv-roald, Oxygen Sensor, 307.922
1622109671.117, lauv-roald, Oxygen Sensor, 307.789
1622109672.117, lauv-roald, Oxygen Sensor, 307.878
1622109673.117, lauv-roald, Oxygen Sensor, 308.036
1622109674.117, lauv-roald, Oxygen Sensor, 307.847
1622109675.117, lauv-roald, Oxygen Sensor, 308.016
1622109676.117, lauv-roald, Oxygen Sensor, 308.049
1622109677.117, lauv-roald, Oxygen Sensor, 308.028
1622109678.117, lauv-roald, Oxygen Sensor, 307.760
1622109679.117, lauv-roald, Oxygen Sensor, 307.674
1622109680.117, lauv-roald, Oxygen Sensor, 308.128
1622109681.117, lauv-roald, Oxygen Sensor, 307.903
1622109682.117, lauv-roald, Oxygen Sensor, 307.824
1622109683.117, lauv-roald, Oxygen Sensor, 308.154
1622109684.117, lauv-roald, Oxygen Sensor, 307.654
1622109685.117, lauv-roald, Oxygen Sensor, 307.790
1622109686.117, lauv-roald, Oxygen Sensor, 307.590
1622109687.117, lauv-roald, Oxygen Sensor, 307.383
1622109688.117, lauv-roald, Oxygen Sensor, 306.381
1622109689.117, lauv-roald, Oxygen Sensor, 308.904
1622109690.117, lauv-roald, Oxygen Sensor, 307.742
1622109691.117, lauv-roald, Oxygen Sensor, 307.216
1622109692.117, lauv-roald, Oxygen Sensor, 307.213
1622109693.117, lauv-roald, Oxygen Sensor, 307.393
1622109694.117, lauv-roald, Oxygen Sensor, 307.262
