timestamp, system, entity , value (m)
1622104290.348, lauv-roald, DVL, 0.037
1622104290.547, lauv-roald, DVL, 0.039
1622104290.550, lauv-roald, SmartX, 0.408
1622104290.749, lauv-roald, DVL, 0.032
1622104291.050, lauv-roald, SmartX, 0.438
1622104291.150, lauv-roald, DVL, 0.021
1622104291.347, lauv-roald, DVL, 0.037
1622104291.550, lauv-roald, SmartX, 0.428
1622104291.551, lauv-roald, DVL, 0.030
1622104291.948, lauv-roald, DVL, 0.037
1622104292.050, lauv-roald, SmartX, 0.428
1622104292.149, lauv-roald, DVL, 0.040
1622104292.347, lauv-roald, DVL, 0.051
1622104292.550, lauv-roald, SmartX, 0.418
1622104292.748, lauv-roald, DVL, 0.051
1622104292.949, lauv-roald, DVL, 0.052
1622104293.050, lauv-roald, SmartX, 0.428
1622104293.147, lauv-roald, DVL, 0.052
1622104293.548, lauv-roald, DVL, 0.046
1622104293.550, lauv-roald, SmartX, 0.418
1622104293.748, lauv-roald, DVL, 0.040
1622104293.949, lauv-roald, DVL, 0.050
1622104294.050, lauv-roald, SmartX, 0.448
1622104294.349, lauv-roald, DVL, 0.050
1622104294.548, lauv-roald, DVL, 0.030
1622104294.550, lauv-roald, SmartX, 0.408
1622104294.748, lauv-roald, DVL, 0.040
1622104295.050, lauv-roald, SmartX, 0.388
1622104295.149, lauv-roald, DVL, 0.035
1622104295.348, lauv-roald, DVL, 0.024
1622104295.550, lauv-roald, DVL, 0.029
1622104295.551, lauv-roald, SmartX, 0.398
1622104295.945, lauv-roald, DVL, 0.035
1622104296.050, lauv-roald, SmartX, 0.418
1622104296.149, lauv-roald, DVL, 0.030
1622104296.349, lauv-roald, DVL, 0.026
1622104296.550, lauv-roald, SmartX, 0.408
1622104296.749, lauv-roald, DVL, 0.021
1622104296.948, lauv-roald, DVL, 0.024
1622104297.050, lauv-roald, SmartX, 0.418
1622104297.148, lauv-roald, DVL, 0.018
1622104297.546, lauv-roald, DVL, 0.021
1622104297.550, lauv-roald, SmartX, 0.408
1622104297.748, lauv-roald, DVL, 0.031
1622104297.955, lauv-roald, DVL, 0.024
1622104298.050, lauv-roald, SmartX, 0.418
1622104298.350, lauv-roald, DVL, 0.044
1622104298.547, lauv-roald, DVL, 0.055
1622104298.550, lauv-roald, SmartX, 0.418
1622104298.747, lauv-roald, DVL, 0.056
1622104299.050, lauv-roald, SmartX, 0.458
1622104299.147, lauv-roald, DVL, 0.074
1622104299.349, lauv-roald, DVL, 0.084
1622104299.548, lauv-roald, DVL, 0.090
1622104299.551, lauv-roald, SmartX, 0.487
1622104299.949, lauv-roald, DVL, 0.086
1622104300.050, lauv-roald, SmartX, 0.458
1622104300.147, lauv-roald, DVL, 0.061
1622104300.348, lauv-roald, DVL, 0.068
1622104300.550, lauv-roald, SmartX, 0.408
1622104300.749, lauv-roald, DVL, 0.036
1622104300.948, lauv-roald, DVL, 0.010
1622104301.050, lauv-roald, SmartX, 0.368
1622104301.147, lauv-roald, DVL, 0.018
1622104301.550, lauv-roald, SmartX, 0.388
1622104301.550, lauv-roald, DVL, 0.014
1622104301.748, lauv-roald, DVL, 0.019
1622104301.947, lauv-roald, DVL, 0.026
1622104302.050, lauv-roald, SmartX, 0.388
1622104302.348, lauv-roald, DVL, 0.029
1622104302.547, lauv-roald, DVL, 0.041
1622104302.550, lauv-roald, SmartX, 0.408
1622104302.748, lauv-roald, DVL, 0.043
1622104303.049, lauv-roald, SmartX, 0.448
1622104303.148, lauv-roald, DVL, 0.051
1622104303.349, lauv-roald, DVL, 0.068
1622104303.548, lauv-roald, DVL, 0.062
1622104303.550, lauv-roald, SmartX, 0.468
1622104303.949, lauv-roald, DVL, 0.053
1622104304.050, lauv-roald, SmartX, 0.438
1622104304.147, lauv-roald, DVL, 0.065
1622104304.347, lauv-roald, DVL, 0.039
1622104304.549, lauv-roald, SmartX, 0.408
1622104304.750, lauv-roald, DVL, 0.027
1622104304.947, lauv-roald, DVL, 0.035
1622104305.049, lauv-roald, SmartX, 0.388
1622104305.150, lauv-roald, DVL, 0.013
1622104305.547, lauv-roald, DVL, 0.033
1622104305.550, lauv-roald, SmartX, 0.408
1622104305.748, lauv-roald, DVL, 0.040
1622104305.950, lauv-roald, DVL, 0.045
1622104306.050, lauv-roald, SmartX, 0.448
1622104306.348, lauv-roald, DVL, 0.072
1622104306.548, lauv-roald, DVL, 0.089
1622104306.550, lauv-roald, SmartX, 0.517
1622104306.747, lauv-roald, DVL, 0.104
1622104307.049, lauv-roald, SmartX, 0.537
1622104307.147, lauv-roald, DVL, 0.131
1622104307.348, lauv-roald, DVL, 0.125
1622104307.546, lauv-roald, DVL, 0.129
1622104307.549, lauv-roald, SmartX, 0.497
1622104307.950, lauv-roald, DVL, 0.100
1622104308.049, lauv-roald, SmartX, 0.458
1622104308.148, lauv-roald, DVL, 0.081
1622104308.349, lauv-roald, DVL, 0.079
1622104308.549, lauv-roald, SmartX, 0.418
1622104308.751, lauv-roald, DVL, 0.045
1622104308.946, lauv-roald, DVL, 0.024
1622104309.049, lauv-roald, SmartX, 0.378
1622104309.151, lauv-roald, DVL, 0.038
1622104309.548, lauv-roald, DVL, 0.050
1622104309.550, lauv-roald, SmartX, 0.408
1622104309.749, lauv-roald, DVL, 0.054
1622104309.950, lauv-roald, DVL, 0.082
1622104310.049, lauv-roald, SmartX, 0.487
1622104310.347, lauv-roald, DVL, 0.106
1622104310.547, lauv-roald, DVL, 0.122
1622104310.549, lauv-roald, SmartX, 0.567
1622104310.745, lauv-roald, DVL, 0.140
1622104311.049, lauv-roald, SmartX, 0.517
1622104311.147, lauv-roald, DVL, 0.139
1622104311.348, lauv-roald, DVL, 0.108
1622104311.549, lauv-roald, SmartX, 0.458
1622104311.550, lauv-roald, DVL, 0.106
1622104311.958, lauv-roald, DVL, 0.073
1622104312.049, lauv-roald, SmartX, 0.398
1622104312.150, lauv-roald, DVL, 0.046
1622104312.348, lauv-roald, DVL, 0.050
1622104312.549, lauv-roald, SmartX, 0.378
1622104312.747, lauv-roald, DVL, 0.039
1622104312.948, lauv-roald, DVL, 0.026
1622104313.049, lauv-roald, SmartX, 0.408
1622104313.148, lauv-roald, DVL, 0.044
1622104313.549, lauv-roald, SmartX, 0.438
1622104313.549, lauv-roald, DVL, 0.062
1622104313.748, lauv-roald, DVL, 0.047
1622104313.948, lauv-roald, DVL, 0.066
1622104314.049, lauv-roald, SmartX, 0.458
1622104314.345, lauv-roald, DVL, 0.073
1622104314.545, lauv-roald, DVL, 0.051
1622104314.549, lauv-roald, SmartX, 0.458
1622104314.746, lauv-roald, DVL, 0.059
1622104315.049, lauv-roald, SmartX, 0.428
1622104315.148, lauv-roald, DVL, 0.068
1622104315.348, lauv-roald, DVL, 0.053
1622104315.549, lauv-roald, SmartX, 0.408
1622104315.549, lauv-roald, DVL, 0.057
1622104315.947, lauv-roald, DVL, 0.037
1622104316.049, lauv-roald, SmartX, 0.388
1622104316.148, lauv-roald, DVL, 0.034
1622104316.350, lauv-roald, DVL, 0.047
1622104316.549, lauv-roald, SmartX, 0.408
1622104316.748, lauv-roald, DVL, 0.041
1622104316.948, lauv-roald, DVL, 0.045
1622104317.049, lauv-roald, SmartX, 0.448
1622104317.147, lauv-roald, DVL, 0.060
1622104317.548, lauv-roald, DVL, 0.082
1622104317.550, lauv-roald, SmartX, 0.497
1622104317.748, lauv-roald, DVL, 0.076
1622104317.947, lauv-roald, DVL, 0.097
1622104318.048, lauv-roald, SmartX, 0.507
1622104318.347, lauv-roald, DVL, 0.114
1622104318.547, lauv-roald, DVL, 0.101
1622104318.549, lauv-roald, SmartX, 0.517
1622104318.750, lauv-roald, DVL, 0.112
1622104319.048, lauv-roald, SmartX, 0.478
1622104319.148, lauv-roald, DVL, 0.106
1622104319.351, lauv-roald, DVL, 0.090
1622104319.548, lauv-roald, SmartX, 0.448
1622104319.550, lauv-roald, DVL, 0.095
1622104319.947, lauv-roald, DVL, 0.054
1622104320.048, lauv-roald, SmartX, 0.418
1622104320.150, lauv-roald, DVL, 0.050
1622104320.348, lauv-roald, DVL, 0.043
1622104320.548, lauv-roald, SmartX, 0.428
1622104320.748, lauv-roald, DVL, 0.047
1622104320.949, lauv-roald, DVL, 0.045
1622104321.048, lauv-roald, SmartX, 0.458
1622104321.148, lauv-roald, DVL, 0.064
1622104321.548, lauv-roald, SmartX, 0.458
1622104321.548, lauv-roald, DVL, 0.055
1622104321.747, lauv-roald, DVL, 0.047
1622104321.950, lauv-roald, DVL, 0.046
1622104322.048, lauv-roald, SmartX, 0.438
1622104322.347, lauv-roald, DVL, 0.051
1622104322.548, lauv-roald, SmartX, 0.438
1622104322.549, lauv-roald, DVL, 0.048
1622104322.749, lauv-roald, DVL, 0.063
1622104323.048, lauv-roald, SmartX, 0.487
1622104323.147, lauv-roald, DVL, 0.088
1622104323.348, lauv-roald, DVL, 0.083
1622104323.548, lauv-roald, SmartX, 0.487
1622104323.549, lauv-roald, DVL, 0.105
1622104323.948, lauv-roald, DVL, 0.095
1622104324.048, lauv-roald, SmartX, 0.458
1622104324.148, lauv-roald, DVL, 0.069
1622104324.349, lauv-roald, DVL, 0.073
1622104324.548, lauv-roald, SmartX, 0.448
1622104324.746, lauv-roald, DVL, 0.046
1622104324.950, lauv-roald, DVL, 0.024
1622104325.048, lauv-roald, SmartX, 0.388
1622104325.149, lauv-roald, DVL, 0.018
1622104325.548, lauv-roald, SmartX, 0.378
1622104325.548, lauv-roald, DVL, 0.013
1622104325.749, lauv-roald, DVL, 0.006
1622104325.951, lauv-roald, DVL, 0.014
1622104326.048, lauv-roald, SmartX, 0.408
1622104326.348, lauv-roald, DVL, 0.035
1622104326.547, lauv-roald, DVL, 0.051
1622104326.549, lauv-roald, SmartX, 0.468
1622104326.746, lauv-roald, DVL, 0.058
1622104327.048, lauv-roald, SmartX, 0.487
1622104327.146, lauv-roald, DVL, 0.072
1622104327.348, lauv-roald, DVL, 0.082
1622104327.546, lauv-roald, DVL, 0.070
1622104327.548, lauv-roald, SmartX, 0.458
1622104327.949, lauv-roald, DVL, 0.052
1622104328.048, lauv-roald, SmartX, 0.418
1622104328.148, lauv-roald, DVL, 0.050
1622104328.349, lauv-roald, DVL, 0.029
1622104328.548, lauv-roald, SmartX, 0.388
1622104328.750, lauv-roald, DVL, 0.014
1622104328.949, lauv-roald, DVL, 0.018
1622104329.048, lauv-roald, SmartX, 0.388
1622104329.148, lauv-roald, DVL, 0.012
1622104329.548, lauv-roald, SmartX, 0.418
1622104329.551, lauv-roald, DVL, 0.014
1622104329.749, lauv-roald, DVL, 0.027
1622104329.950, lauv-roald, DVL, 0.026
1622104330.048, lauv-roald, SmartX, 0.438
1622104330.347, lauv-roald, DVL, 0.061
1622104330.548, lauv-roald, SmartX, 0.487
1622104330.549, lauv-roald, DVL, 0.069
1622104330.750, lauv-roald, DVL, 0.091
1622104331.047, lauv-roald, SmartX, 0.507
1622104331.147, lauv-roald, DVL, 0.122
1622104331.348, lauv-roald, DVL, 0.105
1622104331.548, lauv-roald, SmartX, 0.507
1622104331.548, lauv-roald, DVL, 0.113
1622104331.948, lauv-roald, DVL, 0.092
1622104332.047, lauv-roald, SmartX, 0.458
1622104332.147, lauv-roald, DVL, 0.062
1622104332.350, lauv-roald, DVL, 0.067
1622104332.547, lauv-roald, SmartX, 0.388
1622104332.748, lauv-roald, DVL, 0.026
1622104332.950, lauv-roald, DVL, 0.014
1622104333.047, lauv-roald, SmartX, 0.388
1622104333.146, lauv-roald, DVL, 0.029
1622104333.547, lauv-roald, SmartX, 0.438
1622104333.548, lauv-roald, DVL, 0.047
1622104333.749, lauv-roald, DVL, 0.047
1622104333.950, lauv-roald, DVL, 0.075
1622104334.047, lauv-roald, SmartX, 0.507
1622104334.350, lauv-roald, DVL, 0.100
1622104334.547, lauv-roald, SmartX, 0.487
1622104334.548, lauv-roald, DVL, 0.095
1622104334.749, lauv-roald, DVL, 0.102
1622104335.047, lauv-roald, SmartX, 0.468
1622104335.150, lauv-roald, DVL, 0.088
1622104335.350, lauv-roald, DVL, 0.083
1622104335.546, lauv-roald, DVL, 0.071
1622104335.547, lauv-roald, SmartX, 0.458
1622104335.948, lauv-roald, DVL, 0.058
1622104336.047, lauv-roald, SmartX, 0.418
1622104336.149, lauv-roald, DVL, 0.046
1622104336.348, lauv-roald, DVL, 0.030
1622104336.547, lauv-roald, SmartX, 0.388
1622104336.750, lauv-roald, DVL, 0.023
1622104336.949, lauv-roald, DVL, 0.030
1622104337.047, lauv-roald, SmartX, 0.418
1622104337.147, lauv-roald, DVL, 0.048
1622104337.547, lauv-roald, SmartX, 0.468
1622104337.549, lauv-roald, DVL, 0.061
1622104337.749, lauv-roald, DVL, 0.079
1622104337.948, lauv-roald, DVL, 0.071
1622104338.047, lauv-roald, SmartX, 0.448
1622104338.350, lauv-roald, DVL, 0.058
1622104338.547, lauv-roald, SmartX, 0.438
1622104338.549, lauv-roald, DVL, 0.062
1622104338.749, lauv-roald, DVL, 0.046
1622104339.047, lauv-roald, SmartX, 0.428
1622104339.147, lauv-roald, DVL, 0.050
1622104339.347, lauv-roald, DVL, 0.057
1622104339.547, lauv-roald, SmartX, 0.458
1622104339.550, lauv-roald, DVL, 0.057
1622104339.955, lauv-roald, DVL, 0.062
1622104340.047, lauv-roald, SmartX, 0.448
1622104340.148, lauv-roald, DVL, 0.061
1622104340.347, lauv-roald, DVL, 0.055
1622104340.547, lauv-roald, SmartX, 0.428
1622104340.748, lauv-roald, DVL, 0.052
1622104340.947, lauv-roald, DVL, 0.038
1622104341.047, lauv-roald, SmartX, 0.438
1622104341.150, lauv-roald, DVL, 0.035
1622104341.547, lauv-roald, SmartX, 0.418
1622104341.548, lauv-roald, DVL, 0.042
1622104341.746, lauv-roald, DVL, 0.036
1622104341.948, lauv-roald, DVL, 0.050
1622104342.047, lauv-roald, SmartX, 0.418
1622104342.350, lauv-roald, DVL, 0.043
1622104342.547, lauv-roald, SmartX, 0.418
1622104342.547, lauv-roald, DVL, 0.041
1622104342.749, lauv-roald, DVL, 0.043
1622104343.047, lauv-roald, SmartX, 0.418
1622104343.149, lauv-roald, DVL, 0.044
1622104343.349, lauv-roald, DVL, 0.030
1622104343.547, lauv-roald, SmartX, 0.438
1622104343.547, lauv-roald, DVL, 0.046
1622104343.950, lauv-roald, DVL, 0.037
1622104344.047, lauv-roald, SmartX, 0.418
1622104344.149, lauv-roald, DVL, 0.028
1622104344.350, lauv-roald, DVL, 0.043
1622104344.547, lauv-roald, SmartX, 0.438
1622104344.750, lauv-roald, DVL, 0.048
1622104344.950, lauv-roald, DVL, 0.036
1622104345.047, lauv-roald, SmartX, 0.428
1622104345.150, lauv-roald, DVL, 0.050
1622104345.547, lauv-roald, SmartX, 0.418
1622104345.547, lauv-roald, DVL, 0.050
1622104345.750, lauv-roald, DVL, 0.047
1622104345.950, lauv-roald, DVL, 0.054
1622104346.047, lauv-roald, SmartX, 0.428
1622104346.349, lauv-roald, DVL, 0.071
1622104346.547, lauv-roald, SmartX, 0.448
1622104346.549, lauv-roald, DVL, 0.044
1622104346.750, lauv-roald, DVL, 0.069
1622104347.046, lauv-roald, SmartX, 0.448
1622104347.149, lauv-roald, DVL, 0.065
1622104347.349, lauv-roald, DVL, 0.042
1622104347.546, lauv-roald, SmartX, 0.438
1622104347.549, lauv-roald, DVL, 0.054
1622104347.948, lauv-roald, DVL, 0.044
1622104348.047, lauv-roald, SmartX, 0.398
1622104348.149, lauv-roald, DVL, 0.013
1622104348.349, lauv-roald, DVL, 0.029
1622104348.546, lauv-roald, SmartX, 0.388
1622104348.749, lauv-roald, DVL, 0.030
1622104348.948, lauv-roald, DVL, 0.024
1622104349.046, lauv-roald, SmartX, 0.428
1622104349.150, lauv-roald, DVL, 0.045
1622104349.546, lauv-roald, SmartX, 0.458
1622104349.550, lauv-roald, DVL, 0.059
1622104349.751, lauv-roald, DVL, 0.066
1622104349.948, lauv-roald, DVL, 0.087
1622104350.046, lauv-roald, SmartX, 0.468
1622104350.349, lauv-roald, DVL, 0.083
1622104350.546, lauv-roald, SmartX, 0.438
1622104350.547, lauv-roald, DVL, 0.067
1622104350.751, lauv-roald, DVL, 0.082
1622104351.046, lauv-roald, SmartX, 0.448
1622104351.147, lauv-roald, DVL, 0.067
1622104351.348, lauv-roald, DVL, 0.060
1622104351.546, lauv-roald, SmartX, 0.408
1622104351.550, lauv-roald, DVL, 0.051
1622104351.950, lauv-roald, DVL, 0.041
1622104352.046, lauv-roald, SmartX, 0.408
1622104352.149, lauv-roald, DVL, 0.025
1622104352.350, lauv-roald, DVL, 0.032
1622104352.546, lauv-roald, SmartX, 0.408
1622104352.749, lauv-roald, DVL, 0.046
1622104352.949, lauv-roald, DVL, 0.034
1622104353.046, lauv-roald, SmartX, 0.438
1622104353.150, lauv-roald, DVL, 0.051
1622104353.546, lauv-roald, SmartX, 0.438
1622104353.547, lauv-roald, DVL, 0.058
1622104353.748, lauv-roald, DVL, 0.045
1622104353.949, lauv-roald, DVL, 0.048
1622104354.046, lauv-roald, SmartX, 0.418
1622104354.348, lauv-roald, DVL, 0.046
1622104354.546, lauv-roald, SmartX, 0.428
1622104354.555, lauv-roald, DVL, 0.045
1622104354.749, lauv-roald, DVL, 0.055
1622104355.046, lauv-roald, SmartX, 0.418
1622104355.149, lauv-roald, DVL, 0.056
1622104355.350, lauv-roald, DVL, 0.033
1622104355.546, lauv-roald, SmartX, 0.438
1622104355.551, lauv-roald, DVL, 0.051
1622104355.950, lauv-roald, DVL, 0.037
1622104356.046, lauv-roald, SmartX, 0.398
1622104356.149, lauv-roald, DVL, 0.018
1622104356.348, lauv-roald, DVL, 0.027
1622104356.546, lauv-roald, SmartX, 0.388
1622104356.749, lauv-roald, DVL, 0.019
1622104356.948, lauv-roald, DVL, 0.005
1622104357.046, lauv-roald, SmartX, 0.388
1622104357.149, lauv-roald, DVL, 0.019
1622104357.546, lauv-roald, SmartX, 0.448
1622104357.548, lauv-roald, DVL, 0.043
1622104357.749, lauv-roald, DVL, 0.045
1622104357.949, lauv-roald, DVL, 0.074
1622104358.046, lauv-roald, SmartX, 0.468
1622104358.350, lauv-roald, DVL, 0.080
1622104358.546, lauv-roald, SmartX, 0.458
1622104358.548, lauv-roald, DVL, 0.067
1622104358.749, lauv-roald, DVL, 0.070
1622104359.046, lauv-roald, SmartX, 0.448
1622104359.149, lauv-roald, DVL, 0.065
1622104359.351, lauv-roald, DVL, 0.047
1622104359.545, lauv-roald, SmartX, 0.438
1622104359.551, lauv-roald, DVL, 0.060
1622104359.948, lauv-roald, DVL, 0.049
1622104360.045, lauv-roald, SmartX, 0.418
1622104360.150, lauv-roald, DVL, 0.043
1622104360.349, lauv-roald, DVL, 0.039
1622104360.545, lauv-roald, SmartX, 0.438
1622104360.749, lauv-roald, DVL, 0.046
1622104360.950, lauv-roald, DVL, 0.039
1622104361.045, lauv-roald, SmartX, 0.428
1622104361.149, lauv-roald, DVL, 0.044
1622104361.545, lauv-roald, SmartX, 0.418
1622104361.549, lauv-roald, DVL, 0.051
1622104361.749, lauv-roald, DVL, 0.030
1622104361.951, lauv-roald, DVL, 0.036
1622104362.045, lauv-roald, SmartX, 0.418
1622104362.348, lauv-roald, DVL, 0.034
1622104362.545, lauv-roald, SmartX, 0.408
1622104362.551, lauv-roald, DVL, 0.020
1622104362.750, lauv-roald, DVL, 0.031
1622104363.045, lauv-roald, SmartX, 0.418
1622104363.149, lauv-roald, DVL, 0.042
1622104363.348, lauv-roald, DVL, 0.035
1622104363.545, lauv-roald, SmartX, 0.438
1622104363.551, lauv-roald, DVL, 0.045
1622104363.950, lauv-roald, DVL, 0.048
1622104364.045, lauv-roald, SmartX, 0.438
1622104364.148, lauv-roald, DVL, 0.039
1622104364.348, lauv-roald, DVL, 0.046
1622104364.545, lauv-roald, SmartX, 0.398
1622104364.748, lauv-roald, DVL, 0.023
1622104364.951, lauv-roald, DVL, 0.026
1622104365.045, lauv-roald, SmartX, 0.388
1622104365.151, lauv-roald, DVL, 0.029
1622104365.545, lauv-roald, SmartX, 0.418
1622104365.548, lauv-roald, DVL, 0.035
1622104365.748, lauv-roald, DVL, 0.042
1622104365.951, lauv-roald, DVL, 0.054
1622104366.045, lauv-roald, SmartX, 0.448
1622104366.348, lauv-roald, DVL, 0.063
1622104366.545, lauv-roald, SmartX, 0.478
1622104366.551, lauv-roald, DVL, 0.065
1622104366.749, lauv-roald, DVL, 0.068
1622104367.045, lauv-roald, SmartX, 0.468
1622104367.151, lauv-roald, DVL, 0.079
1622104367.350, lauv-roald, DVL, 0.075
1622104367.545, lauv-roald, SmartX, 0.487
1622104367.550, lauv-roald, DVL, 0.080
1622104367.950, lauv-roald, DVL, 0.088
1622104368.045, lauv-roald, SmartX, 0.497
1622104368.150, lauv-roald, DVL, 0.080
1622104368.350, lauv-roald, DVL, 0.074
1622104368.545, lauv-roald, SmartX, 0.398
1622104368.751, lauv-roald, DVL, 0.051
1622104368.949, lauv-roald, DVL, 0.034
1622104369.045, lauv-roald, SmartX, 0.388
1622104369.151, lauv-roald, DVL, 0.037
1622104369.545, lauv-roald, SmartX, 0.418
1622104369.551, lauv-roald, DVL, 0.040
1622104369.749, lauv-roald, DVL, 0.044
1622104369.950, lauv-roald, DVL, 0.048
1622104370.045, lauv-roald, SmartX, 0.448
1622104370.349, lauv-roald, DVL, 0.063
1622104370.545, lauv-roald, SmartX, 0.487
1622104370.550, lauv-roald, DVL, 0.058
1622104370.750, lauv-roald, DVL, 0.076
1622104371.045, lauv-roald, SmartX, 0.478
1622104371.150, lauv-roald, DVL, 0.067
1622104371.350, lauv-roald, DVL, 0.069
1622104371.545, lauv-roald, SmartX, 0.438
1622104371.550, lauv-roald, DVL, 0.062
1622104371.949, lauv-roald, DVL, 0.035
1622104372.045, lauv-roald, SmartX, 0.388
1622104372.150, lauv-roald, DVL, 0.021
1622104372.349, lauv-roald, DVL, 0.027
1622104372.545, lauv-roald, SmartX, 0.368
1622104372.750, lauv-roald, DVL, 0.023
1622104372.948, lauv-roald, DVL, 0.027
1622104373.045, lauv-roald, SmartX, 0.408
1622104373.151, lauv-roald, DVL, 0.038
1622104373.545, lauv-roald, SmartX, 0.468
1622104373.550, lauv-roald, DVL, 0.065
1622104373.749, lauv-roald, DVL, 0.077
1622104373.948, lauv-roald, DVL, 0.092
1622104374.045, lauv-roald, SmartX, 0.517
1622104374.350, lauv-roald, DVL, 0.100
1622104374.545, lauv-roald, SmartX, 0.507
1622104374.550, lauv-roald, DVL, 0.100
1622104374.752, lauv-roald, DVL, 0.096
1622104375.045, lauv-roald, SmartX, 0.458
1622104375.150, lauv-roald, DVL, 0.079
1622104375.349, lauv-roald, DVL, 0.067
1622104375.544, lauv-roald, SmartX, 0.418
1622104375.551, lauv-roald, DVL, 0.051
1622104375.951, lauv-roald, DVL, 0.039
1622104376.045, lauv-roald, SmartX, 0.388
1622104376.149, lauv-roald, DVL, 0.039
1622104376.350, lauv-roald, DVL, 0.035
1622104376.544, lauv-roald, SmartX, 0.408
1622104376.750, lauv-roald, DVL, 0.045
1622104376.952, lauv-roald, DVL, 0.057
1622104377.044, lauv-roald, SmartX, 0.478
1622104377.151, lauv-roald, DVL, 0.073
