timestamp, system, entity , value (m)
1623941257.770, lauv-roald, SmartX, 1.870
1623941257.913, lauv-roald, DVL, 1.503
1623941258.113, lauv-roald, DVL, 1.517
1623941258.270, lauv-roald, SmartX, 1.900
1623941258.513, lauv-roald, DVL, 1.514
1623941258.713, lauv-roald, DVL, 1.508
1623941258.770, lauv-roald, SmartX, 1.880
1623941258.913, lauv-roald, DVL, 1.519
1623941259.269, lauv-roald, SmartX, 1.880
1623941259.311, lauv-roald, DVL, 1.517
1623941259.512, lauv-roald, DVL, 1.513
1623941259.712, lauv-roald, DVL, 1.506
1623941259.769, lauv-roald, SmartX, 1.860
1623941260.112, lauv-roald, DVL, 1.495
1623941260.269, lauv-roald, SmartX, 1.860
1623941260.312, lauv-roald, DVL, 1.493
1623941260.512, lauv-roald, DVL, 1.490
1623941260.769, lauv-roald, SmartX, 1.840
1623941260.912, lauv-roald, DVL, 1.480
1623941261.113, lauv-roald, DVL, 1.469
1623941261.269, lauv-roald, SmartX, 1.850
1623941261.310, lauv-roald, DVL, 1.471
1623941261.704, lauv-roald, DVL, 1.467
1623941261.769, lauv-roald, SmartX, 1.831
1623941261.912, lauv-roald, DVL, 1.464
1623941262.102, lauv-roald, DVL, 1.468
1623941262.269, lauv-roald, SmartX, 1.831
1623941262.513, lauv-roald, DVL, 1.481
1623941262.705, lauv-roald, DVL, 1.481
1623941262.769, lauv-roald, SmartX, 1.870
1623941262.913, lauv-roald, DVL, 1.481
1623941263.269, lauv-roald, SmartX, 1.870
1623941263.311, lauv-roald, DVL, 1.493
1623941263.513, lauv-roald, DVL, 1.490
1623941263.704, lauv-roald, DVL, 1.507
1623941263.769, lauv-roald, SmartX, 1.890
1623941264.106, lauv-roald, DVL, 1.497
1623941264.269, lauv-roald, SmartX, 1.870
1623941264.313, lauv-roald, DVL, 1.491
1623941264.515, lauv-roald, DVL, 1.486
1623941264.769, lauv-roald, SmartX, 1.860
1623941264.915, lauv-roald, DVL, 1.473
1623941265.104, lauv-roald, DVL, 1.474
1623941265.269, lauv-roald, SmartX, 1.860
1623941265.310, lauv-roald, DVL, 1.467
1623941265.714, lauv-roald, DVL, 1.456
1623941265.769, lauv-roald, SmartX, 1.850
1623941265.905, lauv-roald, DVL, 1.457
1623941266.112, lauv-roald, DVL, 1.456
1623941266.269, lauv-roald, SmartX, 1.850
1623941266.510, lauv-roald, DVL, 1.469
1623941266.713, lauv-roald, DVL, 1.470
1623941266.769, lauv-roald, SmartX, 1.880
1623941266.915, lauv-roald, DVL, 1.472
1623941267.269, lauv-roald, SmartX, 1.900
1623941267.313, lauv-roald, DVL, 1.495
1623941267.509, lauv-roald, DVL, 1.491
1623941267.713, lauv-roald, DVL, 1.502
1623941267.769, lauv-roald, SmartX, 1.920
1623941268.110, lauv-roald, DVL, 1.514
1623941268.269, lauv-roald, SmartX, 1.900
1623941268.312, lauv-roald, DVL, 1.503
1623941268.512, lauv-roald, DVL, 1.521
1623941268.769, lauv-roald, SmartX, 1.920
1623941268.906, lauv-roald, DVL, 1.524
1623941269.100, lauv-roald, DVL, 1.513
1623941269.269, lauv-roald, SmartX, 1.860
1623941269.312, lauv-roald, DVL, 1.520
1623941269.715, lauv-roald, DVL, 1.492
1623941269.769, lauv-roald, SmartX, 1.850
1623941269.912, lauv-roald, DVL, 1.493
1623941270.107, lauv-roald, DVL, 1.484
1623941270.269, lauv-roald, SmartX, 1.850
1623941270.509, lauv-roald, DVL, 1.465
1623941270.712, lauv-roald, DVL, 1.462
1623941270.769, lauv-roald, SmartX, 1.850
1623941270.911, lauv-roald, DVL, 1.458
1623941271.269, lauv-roald, SmartX, 1.860
1623941271.315, lauv-roald, DVL, 1.482
1623941271.514, lauv-roald, DVL, 1.470
1623941271.714, lauv-roald, DVL, 1.481
1623941271.769, lauv-roald, SmartX, 1.900
1623941272.112, lauv-roald, DVL, 1.506
1623941272.269, lauv-roald, SmartX, 1.920
1623941272.311, lauv-roald, DVL, 1.509
1623941272.513, lauv-roald, DVL, 1.521
1623941272.768, lauv-roald, SmartX, 1.940
1623941272.915, lauv-roald, DVL, 1.536
1623941273.112, lauv-roald, DVL, 1.548
1623941273.268, lauv-roald, SmartX, 1.920
1623941273.312, lauv-roald, DVL, 1.538
1623941273.712, lauv-roald, DVL, 1.530
1623941273.768, lauv-roald, SmartX, 1.900
1623941273.911, lauv-roald, DVL, 1.515
1623941274.113, lauv-roald, DVL, 1.507
1623941274.268, lauv-roald, SmartX, 1.880
1623941274.510, lauv-roald, DVL, 1.475
1623941274.714, lauv-roald, DVL, 1.461
1623941274.768, lauv-roald, SmartX, 1.840
1623941274.912, lauv-roald, DVL, 1.458
1623941275.268, lauv-roald, SmartX, 1.850
1623941275.310, lauv-roald, DVL, 1.443
1623941275.511, lauv-roald, DVL, 1.448
1623941275.715, lauv-roald, DVL, 1.454
1623941275.769, lauv-roald, SmartX, 1.850
1623941276.112, lauv-roald, DVL, 1.474
1623941276.268, lauv-roald, SmartX, 1.850
1623941276.311, lauv-roald, DVL, 1.483
1623941276.511, lauv-roald, DVL, 1.482
1623941276.768, lauv-roald, SmartX, 1.900
1623941276.912, lauv-roald, DVL, 1.503
1623941277.105, lauv-roald, DVL, 1.517
1623941277.268, lauv-roald, SmartX, 1.920
1623941277.314, lauv-roald, DVL, 1.514
1623941277.712, lauv-roald, DVL, 1.531
1623941277.768, lauv-roald, SmartX, 1.910
1623941277.911, lauv-roald, DVL, 1.528
1623941278.112, lauv-roald, DVL, 1.529
1623941278.268, lauv-roald, SmartX, 1.920
1623941278.515, lauv-roald, DVL, 1.514
1623941278.711, lauv-roald, DVL, 1.522
1623941278.768, lauv-roald, SmartX, 1.920
1623941278.915, lauv-roald, DVL, 1.539
1623941279.268, lauv-roald, SmartX, 1.900
1623941279.306, lauv-roald, DVL, 1.523
1623941279.513, lauv-roald, DVL, 1.515
1623941279.713, lauv-roald, DVL, 1.523
1623941279.768, lauv-roald, SmartX, 1.880
1623941280.105, lauv-roald, DVL, 1.513
1623941280.268, lauv-roald, SmartX, 1.850
1623941280.311, lauv-roald, DVL, 1.503
1623941280.511, lauv-roald, DVL, 1.490
1623941280.768, lauv-roald, SmartX, 1.840
1623941280.915, lauv-roald, DVL, 1.461
1623941281.112, lauv-roald, DVL, 1.462
1623941281.268, lauv-roald, SmartX, 1.860
1623941281.314, lauv-roald, DVL, 1.452
1623941281.711, lauv-roald, DVL, 1.454
1623941281.768, lauv-roald, SmartX, 1.870
1623941281.914, lauv-roald, DVL, 1.445
1623941282.112, lauv-roald, DVL, 1.462
1623941282.268, lauv-roald, SmartX, 1.880
1623941282.512, lauv-roald, DVL, 1.477
1623941282.714, lauv-roald, DVL, 1.483
1623941282.768, lauv-roald, SmartX, 1.910
1623941282.912, lauv-roald, DVL, 1.502
1623941283.268, lauv-roald, SmartX, 1.920
1623941283.311, lauv-roald, DVL, 1.521
1623941283.516, lauv-roald, DVL, 1.520
1623941283.713, lauv-roald, DVL, 1.524
1623941283.768, lauv-roald, SmartX, 1.930
1623941284.114, lauv-roald, DVL, 1.518
1623941284.268, lauv-roald, SmartX, 1.920
1623941284.313, lauv-roald, DVL, 1.516
1623941284.513, lauv-roald, DVL, 1.510
1623941284.768, lauv-roald, SmartX, 1.880
1623941284.914, lauv-roald, DVL, 1.496
1623941285.111, lauv-roald, DVL, 1.496
1623941285.268, lauv-roald, SmartX, 1.880
1623941285.311, lauv-roald, DVL, 1.497
1623941285.712, lauv-roald, DVL, 1.505
1623941285.769, lauv-roald, SmartX, 1.900
1623941285.922, lauv-roald, DVL, 1.514
1623941286.111, lauv-roald, DVL, 1.512
1623941286.268, lauv-roald, SmartX, 1.890
1623941286.512, lauv-roald, DVL, 1.509
1623941286.714, lauv-roald, DVL, 1.502
1623941286.768, lauv-roald, SmartX, 1.900
1623941286.915, lauv-roald, DVL, 1.492
1623941287.268, lauv-roald, SmartX, 1.900
1623941287.312, lauv-roald, DVL, 1.494
1623941287.512, lauv-roald, DVL, 1.499
1623941287.715, lauv-roald, DVL, 1.501
1623941287.768, lauv-roald, SmartX, 1.910
1623941288.110, lauv-roald, DVL, 1.519
1623941288.267, lauv-roald, SmartX, 1.900
1623941288.316, lauv-roald, DVL, 1.513
1623941288.514, lauv-roald, DVL, 1.511
1623941288.768, lauv-roald, SmartX, 1.900
1623941288.913, lauv-roald, DVL, 1.509
1623941289.112, lauv-roald, DVL, 1.503
1623941289.267, lauv-roald, SmartX, 1.890
1623941289.314, lauv-roald, DVL, 1.514
1623941289.712, lauv-roald, DVL, 1.501
1623941289.767, lauv-roald, SmartX, 1.870
1623941289.913, lauv-roald, DVL, 1.494
1623941290.112, lauv-roald, DVL, 1.491
1623941290.267, lauv-roald, SmartX, 1.880
1623941290.513, lauv-roald, DVL, 1.492
1623941290.713, lauv-roald, DVL, 1.490
1623941290.767, lauv-roald, SmartX, 1.880
1623941290.913, lauv-roald, DVL, 1.500
1623941291.267, lauv-roald, SmartX, 1.880
1623941291.315, lauv-roald, DVL, 1.513
1623941291.514, lauv-roald, DVL, 1.518
1623941291.713, lauv-roald, DVL, 1.512
1623941291.767, lauv-roald, SmartX, 1.900
1623941292.112, lauv-roald, DVL, 1.514
1623941292.267, lauv-roald, SmartX, 1.930
1623941292.314, lauv-roald, DVL, 1.529
1623941292.512, lauv-roald, DVL, 1.522
1623941292.767, lauv-roald, SmartX, 1.890
1623941292.913, lauv-roald, DVL, 1.508
1623941293.110, lauv-roald, DVL, 1.514
1623941293.267, lauv-roald, SmartX, 1.900
1623941293.311, lauv-roald, DVL, 1.503
1623941293.715, lauv-roald, DVL, 1.499
1623941293.767, lauv-roald, SmartX, 1.890
1623941293.912, lauv-roald, DVL, 1.493
1623941294.112, lauv-roald, DVL, 1.507
1623941294.268, lauv-roald, SmartX, 1.900
1623941294.504, lauv-roald, DVL, 1.513
1623941294.713, lauv-roald, DVL, 1.510
1623941294.767, lauv-roald, SmartX, 1.920
1623941294.914, lauv-roald, DVL, 1.519
1623941295.267, lauv-roald, SmartX, 1.910
1623941295.315, lauv-roald, DVL, 1.522
1623941295.514, lauv-roald, DVL, 1.517
1623941295.716, lauv-roald, DVL, 1.517
1623941295.767, lauv-roald, SmartX, 1.890
1623941296.114, lauv-roald, DVL, 1.514
1623941296.267, lauv-roald, SmartX, 1.900
1623941296.313, lauv-roald, DVL, 1.516
1623941296.514, lauv-roald, DVL, 1.508
1623941296.767, lauv-roald, SmartX, 1.880
1623941296.915, lauv-roald, DVL, 1.493
1623941297.116, lauv-roald, DVL, 1.482
1623941297.267, lauv-roald, SmartX, 1.900
1623941297.316, lauv-roald, DVL, 1.486
1623941297.713, lauv-roald, DVL, 1.494
1623941297.767, lauv-roald, SmartX, 1.910
1623941297.916, lauv-roald, DVL, 1.496
1623941298.103, lauv-roald, DVL, 1.512
1623941298.267, lauv-roald, SmartX, 1.930
1623941298.513, lauv-roald, DVL, 1.523
1623941298.715, lauv-roald, DVL, 1.527
1623941298.767, lauv-roald, SmartX, 1.930
1623941298.914, lauv-roald, DVL, 1.530
1623941299.267, lauv-roald, SmartX, 1.930
1623941299.312, lauv-roald, DVL, 1.544
1623941299.515, lauv-roald, DVL, 1.554
1623941299.714, lauv-roald, DVL, 1.549
1623941299.767, lauv-roald, SmartX, 1.930
1623941300.113, lauv-roald, DVL, 1.544
1623941300.267, lauv-roald, SmartX, 1.930
1623941300.311, lauv-roald, DVL, 1.546
1623941300.521, lauv-roald, DVL, 1.536
1623941300.767, lauv-roald, SmartX, 1.890
1623941300.915, lauv-roald, DVL, 1.522
1623941301.110, lauv-roald, DVL, 1.521
1623941301.267, lauv-roald, SmartX, 1.880
1623941301.316, lauv-roald, DVL, 1.513
1623941301.714, lauv-roald, DVL, 1.492
1623941301.767, lauv-roald, SmartX, 1.860
1623941301.916, lauv-roald, DVL, 1.493
1623941302.113, lauv-roald, DVL, 1.492
1623941302.266, lauv-roald, SmartX, 1.880
1623941302.514, lauv-roald, DVL, 1.488
1623941302.716, lauv-roald, DVL, 1.479
1623941302.767, lauv-roald, SmartX, 1.880
1623941302.912, lauv-roald, DVL, 1.492
1623941303.266, lauv-roald, SmartX, 1.890
1623941303.316, lauv-roald, DVL, 1.492
1623941303.515, lauv-roald, DVL, 1.502
1623941303.711, lauv-roald, DVL, 1.502
1623941303.766, lauv-roald, SmartX, 1.920
1623941304.113, lauv-roald, DVL, 1.507
1623941304.266, lauv-roald, SmartX, 1.930
1623941304.314, lauv-roald, DVL, 1.518
1623941304.515, lauv-roald, DVL, 1.513
1623941304.766, lauv-roald, SmartX, 1.930
1623941304.914, lauv-roald, DVL, 1.529
1623941305.115, lauv-roald, DVL, 1.537
1623941305.266, lauv-roald, SmartX, 1.940
1623941305.312, lauv-roald, DVL, 1.526
1623941305.714, lauv-roald, DVL, 1.523
1623941305.766, lauv-roald, SmartX, 1.910
1623941305.916, lauv-roald, DVL, 1.530
1623941306.112, lauv-roald, DVL, 1.532
1623941306.266, lauv-roald, SmartX, 1.910
1623941306.514, lauv-roald, DVL, 1.512
1623941306.716, lauv-roald, DVL, 1.520
1623941306.766, lauv-roald, SmartX, 1.920
1623941306.914, lauv-roald, DVL, 1.531
1623941307.266, lauv-roald, SmartX, 1.920
1623941307.314, lauv-roald, DVL, 1.534
1623941307.513, lauv-roald, DVL, 1.539
1623941307.715, lauv-roald, DVL, 1.523
1623941307.766, lauv-roald, SmartX, 1.930
1623941308.111, lauv-roald, DVL, 1.533
1623941308.266, lauv-roald, SmartX, 1.930
1623941308.315, lauv-roald, DVL, 1.542
1623941308.515, lauv-roald, DVL, 1.531
1623941308.766, lauv-roald, SmartX, 1.920
1623941308.916, lauv-roald, DVL, 1.527
1623941309.109, lauv-roald, DVL, 1.525
1623941309.266, lauv-roald, SmartX, 1.920
1623941309.313, lauv-roald, DVL, 1.523
1623941309.717, lauv-roald, DVL, 1.528
1623941309.766, lauv-roald, SmartX, 1.920
1623941309.918, lauv-roald, DVL, 1.523
1623941310.112, lauv-roald, DVL, 1.518
1623941310.266, lauv-roald, SmartX, 1.920
1623941310.516, lauv-roald, DVL, 1.519
1623941310.713, lauv-roald, DVL, 1.524
1623941310.766, lauv-roald, SmartX, 1.920
1623941310.916, lauv-roald, DVL, 1.519
1623941311.266, lauv-roald, SmartX, 1.870
1623941311.317, lauv-roald, DVL, 1.507
1623941311.516, lauv-roald, DVL, 1.497
1623941311.715, lauv-roald, DVL, 1.499
1623941311.766, lauv-roald, SmartX, 1.890
1623941312.114, lauv-roald, DVL, 1.500
1623941312.266, lauv-roald, SmartX, 1.860
1623941312.314, lauv-roald, DVL, 1.495
1623941312.514, lauv-roald, DVL, 1.495
1623941312.766, lauv-roald, SmartX, 1.850
1623941312.914, lauv-roald, DVL, 1.490
1623941313.117, lauv-roald, DVL, 1.486
1623941313.266, lauv-roald, SmartX, 1.870
1623941313.314, lauv-roald, DVL, 1.479
1623941313.714, lauv-roald, DVL, 1.467
1623941313.766, lauv-roald, SmartX, 1.860
1623941313.911, lauv-roald, DVL, 1.459
1623941314.112, lauv-roald, DVL, 1.470
1623941314.266, lauv-roald, SmartX, 1.880
1623941314.517, lauv-roald, DVL, 1.467
1623941314.718, lauv-roald, DVL, 1.465
1623941314.766, lauv-roald, SmartX, 1.860
1623941314.915, lauv-roald, DVL, 1.469
1623941315.266, lauv-roald, SmartX, 1.870
1623941315.313, lauv-roald, DVL, 1.483
1623941315.513, lauv-roald, DVL, 1.482
1623941315.717, lauv-roald, DVL, 1.499
1623941315.766, lauv-roald, SmartX, 1.880
1623941316.111, lauv-roald, DVL, 1.501
1623941316.266, lauv-roald, SmartX, 1.900
1623941316.316, lauv-roald, DVL, 1.509
1623941316.516, lauv-roald, DVL, 1.508
1623941316.766, lauv-roald, SmartX, 1.890
1623941316.915, lauv-roald, DVL, 1.515
1623941317.116, lauv-roald, DVL, 1.491
1623941317.266, lauv-roald, SmartX, 1.890
1623941317.315, lauv-roald, DVL, 1.489
1623941317.717, lauv-roald, DVL, 1.482
1623941317.766, lauv-roald, SmartX, 1.880
1623941317.917, lauv-roald, DVL, 1.470
1623941318.108, lauv-roald, DVL, 1.472
1623941318.266, lauv-roald, SmartX, 1.850
1623941318.515, lauv-roald, DVL, 1.462
1623941318.713, lauv-roald, DVL, 1.473
1623941318.765, lauv-roald, SmartX, 1.860
1623941318.916, lauv-roald, DVL, 1.471
1623941319.265, lauv-roald, SmartX, 1.860
1623941319.316, lauv-roald, DVL, 1.472
1623941319.515, lauv-roald, DVL, 1.490
1623941319.716, lauv-roald, DVL, 1.492
1623941319.766, lauv-roald, SmartX, 1.850
1623941320.109, lauv-roald, DVL, 1.479
1623941320.265, lauv-roald, SmartX, 1.850
1623941320.314, lauv-roald, DVL, 1.484
1623941320.515, lauv-roald, DVL, 1.473
1623941320.765, lauv-roald, SmartX, 1.850
1623941320.918, lauv-roald, DVL, 1.486
1623941321.114, lauv-roald, DVL, 1.481
1623941321.265, lauv-roald, SmartX, 1.880
1623941321.316, lauv-roald, DVL, 1.465
1623941321.714, lauv-roald, DVL, 1.485
1623941321.765, lauv-roald, SmartX, 1.880
1623941321.915, lauv-roald, DVL, 1.488
1623941322.112, lauv-roald, DVL, 1.512
1623941322.265, lauv-roald, SmartX, 1.870
1623941322.514, lauv-roald, DVL, 1.511
1623941322.712, lauv-roald, DVL, 1.511
1623941322.765, lauv-roald, SmartX, 1.880
1623941322.915, lauv-roald, DVL, 1.502
1623941323.265, lauv-roald, SmartX, 1.870
1623941323.312, lauv-roald, DVL, 1.480
1623941323.516, lauv-roald, DVL, 1.482
1623941323.713, lauv-roald, DVL, 1.484
1623941323.765, lauv-roald, SmartX, 1.870
1623941324.112, lauv-roald, DVL, 1.480
1623941324.265, lauv-roald, SmartX, 1.850
1623941324.315, lauv-roald, DVL, 1.479
1623941324.517, lauv-roald, DVL, 1.483
1623941324.765, lauv-roald, SmartX, 1.850
1623941324.917, lauv-roald, DVL, 1.476
1623941325.112, lauv-roald, DVL, 1.475
1623941325.265, lauv-roald, SmartX, 1.831
1623941325.315, lauv-roald, DVL, 1.470
1623941325.713, lauv-roald, DVL, 1.452
1623941325.765, lauv-roald, SmartX, 1.850
1623941325.918, lauv-roald, DVL, 1.444
1623941326.113, lauv-roald, DVL, 1.449
1623941326.265, lauv-roald, SmartX, 1.850
1623941326.514, lauv-roald, DVL, 1.451
1623941326.712, lauv-roald, DVL, 1.455
1623941326.765, lauv-roald, SmartX, 1.850
1623941326.916, lauv-roald, DVL, 1.469
1623941327.265, lauv-roald, SmartX, 1.870
1623941327.319, lauv-roald, DVL, 1.485
1623941327.514, lauv-roald, DVL, 1.485
1623941327.716, lauv-roald, DVL, 1.478
1623941327.765, lauv-roald, SmartX, 1.850
1623941328.112, lauv-roald, DVL, 1.475
1623941328.265, lauv-roald, SmartX, 1.860
1623941328.318, lauv-roald, DVL, 1.474
1623941328.514, lauv-roald, DVL, 1.479
1623941328.765, lauv-roald, SmartX, 1.850
1623941328.916, lauv-roald, DVL, 1.474
1623941329.111, lauv-roald, DVL, 1.488
1623941329.265, lauv-roald, SmartX, 1.840
1623941329.315, lauv-roald, DVL, 1.486
1623941329.719, lauv-roald, DVL, 1.485
1623941329.765, lauv-roald, SmartX, 1.850
1623941329.915, lauv-roald, DVL, 1.465
1623941330.111, lauv-roald, DVL, 1.474
1623941330.264, lauv-roald, SmartX, 1.840
1623941330.518, lauv-roald, DVL, 1.471
1623941330.717, lauv-roald, DVL, 1.480
1623941330.765, lauv-roald, SmartX, 1.860
1623941330.916, lauv-roald, DVL, 1.480
1623941331.265, lauv-roald, SmartX, 1.850
1623941331.317, lauv-roald, DVL, 1.488
1623941331.515, lauv-roald, DVL, 1.474
1623941331.717, lauv-roald, DVL, 1.458
1623941331.765, lauv-roald, SmartX, 1.850
1623941332.110, lauv-roald, DVL, 1.454
1623941332.265, lauv-roald, SmartX, 1.850
1623941332.317, lauv-roald, DVL, 1.461
1623941332.515, lauv-roald, DVL, 1.466
1623941332.764, lauv-roald, SmartX, 1.850
1623941332.916, lauv-roald, DVL, 1.491
1623941333.114, lauv-roald, DVL, 1.487
1623941333.265, lauv-roald, SmartX, 1.850
1623941333.316, lauv-roald, DVL, 1.491
1623941333.716, lauv-roald, DVL, 1.481
1623941333.765, lauv-roald, SmartX, 1.880
1623941333.918, lauv-roald, DVL, 1.484
1623941334.114, lauv-roald, DVL, 1.498
1623941334.264, lauv-roald, SmartX, 1.870
1623941334.517, lauv-roald, DVL, 1.522
1623941334.717, lauv-roald, DVL, 1.512
1623941334.764, lauv-roald, SmartX, 1.880
1623941334.915, lauv-roald, DVL, 1.512
1623941335.264, lauv-roald, SmartX, 1.900
1623941335.316, lauv-roald, DVL, 1.503
1623941335.517, lauv-roald, DVL, 1.501
1623941335.714, lauv-roald, DVL, 1.518
1623941335.764, lauv-roald, SmartX, 1.880
1623941336.114, lauv-roald, DVL, 1.506
1623941336.264, lauv-roald, SmartX, 1.870
1623941336.315, lauv-roald, DVL, 1.489
1623941336.519, lauv-roald, DVL, 1.489
1623941336.764, lauv-roald, SmartX, 1.860
1623941336.918, lauv-roald, DVL, 1.474
1623941337.112, lauv-roald, DVL, 1.479
1623941337.264, lauv-roald, SmartX, 1.831
1623941337.314, lauv-roald, DVL, 1.480
1623941337.715, lauv-roald, DVL, 1.452
1623941337.764, lauv-roald, SmartX, 1.840
1623941337.914, lauv-roald, DVL, 1.447
1623941338.114, lauv-roald, DVL, 1.440
1623941338.264, lauv-roald, SmartX, 1.831
1623941338.518, lauv-roald, DVL, 1.464
1623941338.715, lauv-roald, DVL, 1.471
1623941338.764, lauv-roald, SmartX, 1.840
1623941338.919, lauv-roald, DVL, 1.474
1623941339.264, lauv-roald, SmartX, 1.860
1623941339.318, lauv-roald, DVL, 1.472
1623941339.517, lauv-roald, DVL, 1.481
1623941339.715, lauv-roald, DVL, 1.482
1623941339.764, lauv-roald, SmartX, 1.880
1623941340.112, lauv-roald, DVL, 1.508
1623941340.264, lauv-roald, SmartX, 1.900
1623941340.314, lauv-roald, DVL, 1.501
1623941340.515, lauv-roald, DVL, 1.494
1623941340.764, lauv-roald, SmartX, 1.880
1623941340.914, lauv-roald, DVL, 1.507
1623941341.114, lauv-roald, DVL, 1.515
1623941341.264, lauv-roald, SmartX, 1.880
1623941341.317, lauv-roald, DVL, 1.517
1623941341.719, lauv-roald, DVL, 1.488
1623941341.764, lauv-roald, SmartX, 1.870
1623941341.918, lauv-roald, DVL, 1.476
1623941342.113, lauv-roald, DVL, 1.483
1623941342.264, lauv-roald, SmartX, 1.870
1623941342.517, lauv-roald, DVL, 1.494
1623941342.716, lauv-roald, DVL, 1.481
1623941342.764, lauv-roald, SmartX, 1.850
1623941342.918, lauv-roald, DVL, 1.461
1623941343.264, lauv-roald, SmartX, 1.870
1623941343.317, lauv-roald, DVL, 1.476
1623941343.515, lauv-roald, DVL, 1.486
1623941343.715, lauv-roald, DVL, 1.490
1623941343.764, lauv-roald, SmartX, 1.880
1623941344.114, lauv-roald, DVL, 1.477
1623941344.264, lauv-roald, SmartX, 1.860
1623941344.317, lauv-roald, DVL, 1.470
1623941344.516, lauv-roald, DVL, 1.480
1623941344.763, lauv-roald, SmartX, 1.870
1623941344.927, lauv-roald, DVL, 1.495
1623941345.113, lauv-roald, DVL, 1.478
1623941345.264, lauv-roald, SmartX, 1.870
1623941345.319, lauv-roald, DVL, 1.482
1623941345.715, lauv-roald, DVL, 1.481
1623941345.764, lauv-roald, SmartX, 1.870
1623941345.916, lauv-roald, DVL, 1.507
1623941346.116, lauv-roald, DVL, 1.512
1623941346.264, lauv-roald, SmartX, 1.880
1623941346.518, lauv-roald, DVL, 1.501
1623941346.718, lauv-roald, DVL, 1.486
1623941346.764, lauv-roald, SmartX, 1.880
1623941346.914, lauv-roald, DVL, 1.486
1623941347.263, lauv-roald, SmartX, 1.880
1623941347.314, lauv-roald, DVL, 1.509
1623941347.517, lauv-roald, DVL, 1.505
1623941347.716, lauv-roald, DVL, 1.485
1623941347.763, lauv-roald, SmartX, 1.890
1623941348.114, lauv-roald, DVL, 1.483
1623941348.263, lauv-roald, SmartX, 1.860
1623941348.318, lauv-roald, DVL, 1.498
1623941348.519, lauv-roald, DVL, 1.487
1623941348.763, lauv-roald, SmartX, 1.850
1623941348.920, lauv-roald, DVL, 1.467
1623941349.114, lauv-roald, DVL, 1.456
1623941349.264, lauv-roald, SmartX, 1.850
1623941349.317, lauv-roald, DVL, 1.465
1623941349.716, lauv-roald, DVL, 1.485
1623941349.763, lauv-roald, SmartX, 1.840
1623941349.917, lauv-roald, DVL, 1.467
1623941350.113, lauv-roald, DVL, 1.463
1623941350.264, lauv-roald, SmartX, 1.850
1623941350.518, lauv-roald, DVL, 1.476
1623941350.716, lauv-roald, DVL, 1.485
1623941350.763, lauv-roald, SmartX, 1.850
1623941350.916, lauv-roald, DVL, 1.488
1623941351.263, lauv-roald, SmartX, 1.860
1623941351.318, lauv-roald, DVL, 1.466
1623941351.516, lauv-roald, DVL, 1.483
1623941351.716, lauv-roald, DVL, 1.487
1623941351.763, lauv-roald, SmartX, 1.850
1623941352.113, lauv-roald, DVL, 1.472
1623941352.263, lauv-roald, SmartX, 1.850
1623941352.315, lauv-roald, DVL, 1.456
1623941352.515, lauv-roald, DVL, 1.480
1623941352.763, lauv-roald, SmartX, 1.831
1623941352.918, lauv-roald, DVL, 1.476
1623941353.112, lauv-roald, DVL, 1.462
1623941353.263, lauv-roald, SmartX, 1.840
1623941353.313, lauv-roald, DVL, 1.459
1623941353.716, lauv-roald, DVL, 1.475
1623941353.763, lauv-roald, SmartX, 1.850
1623941353.913, lauv-roald, DVL, 1.472
1623941354.113, lauv-roald, DVL, 1.464
1623941354.263, lauv-roald, SmartX, 1.831
1623941354.517, lauv-roald, DVL, 1.462
1623941354.714, lauv-roald, DVL, 1.471
1623941354.763, lauv-roald, SmartX, 1.870
1623941354.919, lauv-roald, DVL, 1.485
1623941355.263, lauv-roald, SmartX, 1.860
1623941355.318, lauv-roald, DVL, 1.464
1623941355.517, lauv-roald, DVL, 1.468
1623941355.715, lauv-roald, DVL, 1.483
1623941355.763, lauv-roald, SmartX, 1.850
1623941356.115, lauv-roald, DVL, 1.489
1623941356.263, lauv-roald, SmartX, 1.870
1623941356.316, lauv-roald, DVL, 1.468
1623941356.517, lauv-roald, DVL, 1.476
1623941356.763, lauv-roald, SmartX, 1.850
1623941356.917, lauv-roald, DVL, 1.487
1623941357.115, lauv-roald, DVL, 1.476
1623941357.263, lauv-roald, SmartX, 1.831
1623941357.317, lauv-roald, DVL, 1.466
1623941357.716, lauv-roald, DVL, 1.459
1623941357.763, lauv-roald, SmartX, 1.831
1623941357.916, lauv-roald, DVL, 1.470
1623941358.115, lauv-roald, DVL, 1.460
1623941358.263, lauv-roald, SmartX, 1.811
1623941358.517, lauv-roald, DVL, 1.438
1623941358.714, lauv-roald, DVL, 1.437
1623941358.763, lauv-roald, SmartX, 1.821
1623941358.921, lauv-roald, DVL, 1.444
1623941359.263, lauv-roald, SmartX, 1.821
1623941359.316, lauv-roald, DVL, 1.442
1623941359.527, lauv-roald, DVL, 1.445
1623941359.717, lauv-roald, DVL, 1.459
1623941359.763, lauv-roald, SmartX, 1.831
1623941360.114, lauv-roald, DVL, 1.482
1623941360.263, lauv-roald, SmartX, 1.860
1623941360.318, lauv-roald, DVL, 1.476
1623941360.514, lauv-roald, DVL, 1.489
1623941360.763, lauv-roald, SmartX, 1.880
1623941360.918, lauv-roald, DVL, 1.502
1623941361.113, lauv-roald, DVL, 1.487
1623941361.263, lauv-roald, SmartX, 1.850
1623941361.317, lauv-roald, DVL, 1.475
1623941361.720, lauv-roald, DVL, 1.470
