timestamp, system, entity , value (m/s)
1625580222.944, lauv-roald, DVL, 1512.073
1625580223.113, lauv-roald, SmartX, 1501.640
1625580223.345, lauv-roald, DVL, 1512.055
1625580223.548, lauv-roald, DVL, 1512.060
1625580223.613, lauv-roald, SmartX, 1501.680
1625580223.744, lauv-roald, DVL, 1512.045
1625580224.113, lauv-roald, SmartX, 1501.690
1625580224.146, lauv-roald, DVL, 1512.025
1625580224.346, lauv-roald, DVL, 1512.021
1625580224.549, lauv-roald, DVL, 1512.014
1625580224.613, lauv-roald, SmartX, 1501.670
1625580224.947, lauv-roald, DVL, 1512.003
1625580225.113, lauv-roald, SmartX, 1501.660
1625580225.147, lauv-roald, DVL, 1511.993
1625580225.347, lauv-roald, DVL, 1512.001
1625580225.613, lauv-roald, SmartX, 1501.680
1625580225.744, lauv-roald, DVL, 1511.979
1625580225.946, lauv-roald, DVL, 1511.986
1625580226.113, lauv-roald, SmartX, 1501.700
1625580226.144, lauv-roald, DVL, 1511.971
1625580226.543, lauv-roald, DVL, 1511.943
1625580226.613, lauv-roald, SmartX, 1501.680
1625580226.747, lauv-roald, DVL, 1511.954
1625580226.948, lauv-roald, DVL, 1511.947
1625580227.113, lauv-roald, SmartX, 1501.690
1625580227.346, lauv-roald, DVL, 1511.938
1625580227.544, lauv-roald, DVL, 1511.953
1625580227.613, lauv-roald, SmartX, 1501.710
1625580227.745, lauv-roald, DVL, 1511.955
1625580228.113, lauv-roald, SmartX, 1501.700
1625580228.145, lauv-roald, DVL, 1511.937
1625580228.346, lauv-roald, DVL, 1511.959
1625580228.547, lauv-roald, DVL, 1511.957
1625580228.613, lauv-roald, SmartX, 1501.690
1625580228.944, lauv-roald, DVL, 1511.944
1625580229.113, lauv-roald, SmartX, 1501.670
1625580229.142, lauv-roald, DVL, 1511.952
1625580229.346, lauv-roald, DVL, 1511.947
1625580229.613, lauv-roald, SmartX, 1501.680
1625580229.746, lauv-roald, DVL, 1511.942
1625580229.946, lauv-roald, DVL, 1511.951
1625580230.113, lauv-roald, SmartX, 1501.680
1625580230.145, lauv-roald, DVL, 1511.943
1625580230.545, lauv-roald, DVL, 1511.947
1625580230.613, lauv-roald, SmartX, 1501.670
1625580230.745, lauv-roald, DVL, 1511.946
1625580230.944, lauv-roald, DVL, 1511.948
1625580231.113, lauv-roald, SmartX, 1501.670
1625580231.347, lauv-roald, DVL, 1511.948
1625580231.545, lauv-roald, DVL, 1511.941
1625580231.613, lauv-roald, SmartX, 1501.680
1625580231.744, lauv-roald, DVL, 1511.936
1625580232.113, lauv-roald, SmartX, 1501.680
1625580232.146, lauv-roald, DVL, 1511.917
1625580232.344, lauv-roald, DVL, 1511.938
1625580232.544, lauv-roald, DVL, 1511.921
1625580232.613, lauv-roald, SmartX, 1501.650
1625580232.948, lauv-roald, DVL, 1511.928
1625580233.113, lauv-roald, SmartX, 1501.670
1625580233.146, lauv-roald, DVL, 1511.924
1625580233.350, lauv-roald, DVL, 1511.929
1625580233.613, lauv-roald, SmartX, 1501.670
1625580233.744, lauv-roald, DVL, 1511.917
1625580233.947, lauv-roald, DVL, 1511.928
1625580234.113, lauv-roald, SmartX, 1501.630
1625580234.146, lauv-roald, DVL, 1511.916
1625580234.546, lauv-roald, DVL, 1511.914
1625580234.613, lauv-roald, SmartX, 1501.590
1625580234.744, lauv-roald, DVL, 1511.925
1625580234.945, lauv-roald, DVL, 1511.938
1625580235.113, lauv-roald, SmartX, 1501.570
1625580235.349, lauv-roald, DVL, 1511.919
1625580235.549, lauv-roald, DVL, 1511.932
1625580235.613, lauv-roald, SmartX, 1501.520
1625580235.745, lauv-roald, DVL, 1511.928
1625580236.113, lauv-roald, SmartX, 1501.570
1625580236.146, lauv-roald, DVL, 1511.899
1625580236.350, lauv-roald, DVL, 1511.913
1625580236.548, lauv-roald, DVL, 1511.915
1625580236.613, lauv-roald, SmartX, 1501.530
1625580236.942, lauv-roald, DVL, 1511.913
1625580237.113, lauv-roald, SmartX, 1501.530
1625580237.140, lauv-roald, DVL, 1511.899
1625580237.342, lauv-roald, DVL, 1511.915
1625580237.613, lauv-roald, SmartX, 1501.460
1625580237.744, lauv-roald, DVL, 1511.900
1625580237.940, lauv-roald, DVL, 1511.902
1625580238.112, lauv-roald, SmartX, 1501.540
1625580238.141, lauv-roald, DVL, 1511.895
1625580238.540, lauv-roald, DVL, 1511.889
1625580238.612, lauv-roald, SmartX, 1501.440
1625580238.744, lauv-roald, DVL, 1511.865
1625580238.941, lauv-roald, DVL, 1511.849
1625580239.112, lauv-roald, SmartX, 1501.510
1625580239.342, lauv-roald, DVL, 1511.837
1625580239.544, lauv-roald, DVL, 1511.816
1625580239.612, lauv-roald, SmartX, 1501.400
1625580239.743, lauv-roald, DVL, 1511.821
1625580240.112, lauv-roald, SmartX, 1501.340
1625580240.137, lauv-roald, DVL, 1511.782
1625580240.348, lauv-roald, DVL, 1511.803
1625580240.539, lauv-roald, DVL, 1511.794
1625580240.612, lauv-roald, SmartX, 1501.240
1625580240.946, lauv-roald, DVL, 1511.796
1625580241.112, lauv-roald, SmartX, 1501.160
1625580241.146, lauv-roald, DVL, 1511.798
1625580241.344, lauv-roald, DVL, 1511.823
1625580241.612, lauv-roald, SmartX, 1501.100
1625580241.739, lauv-roald, DVL, 1511.847
1625580241.937, lauv-roald, DVL, 1511.852
1625580242.113, lauv-roald, SmartX, 1501.020
1625580242.139, lauv-roald, DVL, 1511.852
1625580242.540, lauv-roald, DVL, 1511.875
1625580242.612, lauv-roald, SmartX, 1500.980
1625580242.745, lauv-roald, DVL, 1511.905
1625580242.945, lauv-roald, DVL, 1511.900
1625580243.113, lauv-roald, SmartX, 1500.980
1625580243.340, lauv-roald, DVL, 1511.928
1625580243.541, lauv-roald, DVL, 1511.937
1625580243.613, lauv-roald, SmartX, 1500.940
1625580243.737, lauv-roald, DVL, 1511.955
1625580244.112, lauv-roald, SmartX, 1500.890
1625580244.144, lauv-roald, DVL, 1511.942
1625580244.342, lauv-roald, DVL, 1511.976
1625580244.544, lauv-roald, DVL, 1511.978
1625580244.612, lauv-roald, SmartX, 1500.860
1625580244.942, lauv-roald, DVL, 1511.999
1625580245.112, lauv-roald, SmartX, 1500.820
1625580245.144, lauv-roald, DVL, 1511.995
1625580245.340, lauv-roald, DVL, 1512.026
1625580245.612, lauv-roald, SmartX, 1500.830
1625580245.740, lauv-roald, DVL, 1512.040
1625580245.942, lauv-roald, DVL, 1512.058
1625580246.112, lauv-roald, SmartX, 1500.860
1625580246.143, lauv-roald, DVL, 1512.060
1625580246.541, lauv-roald, DVL, 1512.075
1625580246.612, lauv-roald, SmartX, 1500.900
1625580246.741, lauv-roald, DVL, 1512.085
1625580246.942, lauv-roald, DVL, 1512.092
1625580247.112, lauv-roald, SmartX, 1500.940
1625580247.342, lauv-roald, DVL, 1512.095
1625580247.541, lauv-roald, DVL, 1512.105
1625580247.612, lauv-roald, SmartX, 1501.000
1625580247.738, lauv-roald, DVL, 1512.103
1625580248.112, lauv-roald, SmartX, 1501.010
1625580248.147, lauv-roald, DVL, 1512.102
1625580248.346, lauv-roald, DVL, 1512.103
1625580248.544, lauv-roald, DVL, 1512.098
1625580248.612, lauv-roald, SmartX, 1501.030
1625580248.945, lauv-roald, DVL, 1512.101
1625580249.112, lauv-roald, SmartX, 1501.120
1625580249.144, lauv-roald, DVL, 1512.083
1625580249.347, lauv-roald, DVL, 1512.109
1625580249.612, lauv-roald, SmartX, 1501.180
1625580249.742, lauv-roald, DVL, 1512.089
1625580249.944, lauv-roald, DVL, 1512.094
1625580250.111, lauv-roald, SmartX, 1501.230
1625580250.140, lauv-roald, DVL, 1512.093
1625580250.546, lauv-roald, DVL, 1512.075
1625580250.611, lauv-roald, SmartX, 1501.300
1625580250.742, lauv-roald, DVL, 1512.090
1625580250.943, lauv-roald, DVL, 1512.069
1625580251.111, lauv-roald, SmartX, 1501.360
1625580251.343, lauv-roald, DVL, 1512.068
1625580251.544, lauv-roald, DVL, 1512.069
1625580251.611, lauv-roald, SmartX, 1501.350
1625580251.746, lauv-roald, DVL, 1512.068
1625580252.111, lauv-roald, SmartX, 1501.360
1625580252.145, lauv-roald, DVL, 1512.061
1625580252.341, lauv-roald, DVL, 1512.080
1625580252.540, lauv-roald, DVL, 1512.088
1625580252.612, lauv-roald, SmartX, 1501.400
1625580252.945, lauv-roald, DVL, 1512.093
1625580253.111, lauv-roald, SmartX, 1501.420
1625580253.144, lauv-roald, DVL, 1512.084
1625580253.336, lauv-roald, DVL, 1512.099
1625580253.611, lauv-roald, SmartX, 1501.460
1625580253.736, lauv-roald, DVL, 1512.092
1625580253.936, lauv-roald, DVL, 1512.103
1625580254.111, lauv-roald, SmartX, 1501.460
1625580254.136, lauv-roald, DVL, 1512.092
1625580254.544, lauv-roald, DVL, 1512.090
1625580254.612, lauv-roald, SmartX, 1501.470
1625580254.742, lauv-roald, DVL, 1512.115
1625580254.944, lauv-roald, DVL, 1512.115
1625580255.111, lauv-roald, SmartX, 1501.490
1625580255.341, lauv-roald, DVL, 1512.113
1625580255.544, lauv-roald, DVL, 1512.114
1625580255.611, lauv-roald, SmartX, 1501.520
1625580255.744, lauv-roald, DVL, 1512.119
1625580256.111, lauv-roald, SmartX, 1501.530
1625580256.144, lauv-roald, DVL, 1512.113
1625580256.345, lauv-roald, DVL, 1512.119
1625580256.548, lauv-roald, DVL, 1512.111
1625580256.611, lauv-roald, SmartX, 1501.510
1625580256.947, lauv-roald, DVL, 1512.091
1625580257.111, lauv-roald, SmartX, 1501.450
1625580257.145, lauv-roald, DVL, 1512.090
1625580257.344, lauv-roald, DVL, 1512.110
1625580257.611, lauv-roald, SmartX, 1501.420
1625580257.747, lauv-roald, DVL, 1512.114
1625580257.941, lauv-roald, DVL, 1512.114
1625580258.111, lauv-roald, SmartX, 1501.420
1625580258.147, lauv-roald, DVL, 1512.107
1625580258.541, lauv-roald, DVL, 1512.126
1625580258.611, lauv-roald, SmartX, 1501.450
1625580258.749, lauv-roald, DVL, 1512.130
1625580258.944, lauv-roald, DVL, 1512.152
1625580259.111, lauv-roald, SmartX, 1501.470
1625580259.347, lauv-roald, DVL, 1512.137
1625580259.547, lauv-roald, DVL, 1512.148
1625580259.611, lauv-roald, SmartX, 1501.530
1625580259.747, lauv-roald, DVL, 1512.159
1625580260.111, lauv-roald, SmartX, 1501.490
1625580260.148, lauv-roald, DVL, 1512.144
1625580260.347, lauv-roald, DVL, 1512.159
1625580260.545, lauv-roald, DVL, 1512.149
1625580260.611, lauv-roald, SmartX, 1501.540
1625580260.945, lauv-roald, DVL, 1512.161
1625580261.111, lauv-roald, SmartX, 1501.530
1625580261.149, lauv-roald, DVL, 1512.145
1625580261.347, lauv-roald, DVL, 1512.154
1625580261.611, lauv-roald, SmartX, 1501.530
1625580261.747, lauv-roald, DVL, 1512.141
1625580261.939, lauv-roald, DVL, 1512.141
1625580262.111, lauv-roald, SmartX, 1501.610
1625580262.144, lauv-roald, DVL, 1512.123
1625580262.547, lauv-roald, DVL, 1512.110
1625580262.611, lauv-roald, SmartX, 1501.640
1625580262.748, lauv-roald, DVL, 1512.119
1625580262.948, lauv-roald, DVL, 1512.114
1625580263.110, lauv-roald, SmartX, 1501.580
1625580263.346, lauv-roald, DVL, 1512.109
1625580263.548, lauv-roald, DVL, 1512.115
1625580263.610, lauv-roald, SmartX, 1501.440
1625580263.749, lauv-roald, DVL, 1512.117
1625580264.110, lauv-roald, SmartX, 1501.310
1625580264.150, lauv-roald, DVL, 1512.109
1625580264.346, lauv-roald, DVL, 1512.128
1625580264.544, lauv-roald, DVL, 1512.137
1625580264.611, lauv-roald, SmartX, 1501.290
1625580264.940, lauv-roald, DVL, 1512.152
1625580265.110, lauv-roald, SmartX, 1501.340
1625580265.142, lauv-roald, DVL, 1512.148
1625580265.343, lauv-roald, DVL, 1512.168
1625580265.610, lauv-roald, SmartX, 1501.470
1625580265.747, lauv-roald, DVL, 1512.168
1625580265.946, lauv-roald, DVL, 1512.180
1625580266.110, lauv-roald, SmartX, 1501.510
1625580266.147, lauv-roald, DVL, 1512.171
1625580266.547, lauv-roald, DVL, 1512.173
1625580266.610, lauv-roald, SmartX, 1501.520
1625580266.745, lauv-roald, DVL, 1512.165
1625580266.945, lauv-roald, DVL, 1512.157
1625580267.110, lauv-roald, SmartX, 1501.540
1625580267.347, lauv-roald, DVL, 1512.151
1625580267.547, lauv-roald, DVL, 1512.156
1625580267.610, lauv-roald, SmartX, 1501.490
1625580267.749, lauv-roald, DVL, 1512.139
1625580268.110, lauv-roald, SmartX, 1501.500
1625580268.146, lauv-roald, DVL, 1512.127
1625580268.337, lauv-roald, DVL, 1512.143
1625580268.547, lauv-roald, DVL, 1512.129
1625580268.610, lauv-roald, SmartX, 1501.400
1625580268.946, lauv-roald, DVL, 1512.144
1625580269.110, lauv-roald, SmartX, 1501.360
1625580269.150, lauv-roald, DVL, 1512.149
1625580269.349, lauv-roald, DVL, 1512.170
1625580269.610, lauv-roald, SmartX, 1501.520
1625580269.743, lauv-roald, DVL, 1512.170
1625580269.947, lauv-roald, DVL, 1512.167
1625580270.110, lauv-roald, SmartX, 1501.450
1625580270.144, lauv-roald, DVL, 1512.157
1625580270.546, lauv-roald, DVL, 1512.154
1625580270.610, lauv-roald, SmartX, 1501.450
1625580270.741, lauv-roald, DVL, 1512.140
1625580270.949, lauv-roald, DVL, 1512.118
1625580271.110, lauv-roald, SmartX, 1501.450
1625580271.349, lauv-roald, DVL, 1512.098
1625580271.545, lauv-roald, DVL, 1512.096
1625580271.610, lauv-roald, SmartX, 1501.270
1625580271.743, lauv-roald, DVL, 1512.067
1625580272.110, lauv-roald, SmartX, 1501.320
1625580272.139, lauv-roald, DVL, 1512.024
1625580272.344, lauv-roald, DVL, 1512.007
1625580272.547, lauv-roald, DVL, 1511.984
1625580272.610, lauv-roald, SmartX, 1501.370
1625580272.947, lauv-roald, DVL, 1511.926
1625580273.110, lauv-roald, SmartX, 1501.430
1625580273.145, lauv-roald, DVL, 1511.889
1625580273.348, lauv-roald, DVL, 1511.874
1625580273.610, lauv-roald, SmartX, 1501.400
1625580273.748, lauv-roald, DVL, 1511.857
1625580273.947, lauv-roald, DVL, 1511.856
1625580274.110, lauv-roald, SmartX, 1501.390
1625580274.143, lauv-roald, DVL, 1511.858
1625580274.548, lauv-roald, DVL, 1511.891
1625580274.610, lauv-roald, SmartX, 1501.310
1625580274.750, lauv-roald, DVL, 1511.925
1625580274.947, lauv-roald, DVL, 1511.934
1625580275.110, lauv-roald, SmartX, 1501.320
1625580275.348, lauv-roald, DVL, 1511.935
1625580275.546, lauv-roald, DVL, 1511.925
1625580275.610, lauv-roald, SmartX, 1501.490
1625580275.746, lauv-roald, DVL, 1511.898
1625580276.110, lauv-roald, SmartX, 1501.570
1625580276.147, lauv-roald, DVL, 1511.843
1625580276.346, lauv-roald, DVL, 1511.841
1625580276.546, lauv-roald, DVL, 1511.833
1625580276.609, lauv-roald, SmartX, 1501.560
1625580276.943, lauv-roald, DVL, 1511.829
1625580277.110, lauv-roald, SmartX, 1501.540
1625580277.143, lauv-roald, DVL, 1511.818
1625580277.346, lauv-roald, DVL, 1511.843
1625580277.609, lauv-roald, SmartX, 1501.500
1625580277.746, lauv-roald, DVL, 1511.837
1625580277.945, lauv-roald, DVL, 1511.843
1625580278.109, lauv-roald, SmartX, 1501.580
1625580278.147, lauv-roald, DVL, 1511.825
1625580278.546, lauv-roald, DVL, 1511.820
1625580278.609, lauv-roald, SmartX, 1501.540
1625580278.747, lauv-roald, DVL, 1511.814
1625580278.946, lauv-roald, DVL, 1511.809
1625580279.109, lauv-roald, SmartX, 1501.530
1625580279.345, lauv-roald, DVL, 1511.780
1625580279.544, lauv-roald, DVL, 1511.770
1625580279.609, lauv-roald, SmartX, 1501.520
1625580279.743, lauv-roald, DVL, 1511.753
1625580280.109, lauv-roald, SmartX, 1501.470
1625580280.151, lauv-roald, DVL, 1511.724
1625580280.347, lauv-roald, DVL, 1511.744
1625580280.545, lauv-roald, DVL, 1511.719
1625580280.610, lauv-roald, SmartX, 1501.440
1625580280.942, lauv-roald, DVL, 1511.693
1625580281.110, lauv-roald, SmartX, 1501.430
1625580281.146, lauv-roald, DVL, 1511.676
1625580281.347, lauv-roald, DVL, 1511.666
1625580281.609, lauv-roald, SmartX, 1501.310
1625580281.747, lauv-roald, DVL, 1511.634
1625580281.947, lauv-roald, DVL, 1511.625
1625580282.109, lauv-roald, SmartX, 1501.310
1625580282.146, lauv-roald, DVL, 1511.591
1625580282.547, lauv-roald, DVL, 1511.579
1625580282.609, lauv-roald, SmartX, 1501.370
1625580282.747, lauv-roald, DVL, 1511.564
1625580282.944, lauv-roald, DVL, 1511.548
1625580283.109, lauv-roald, SmartX, 1501.300
1625580283.345, lauv-roald, DVL, 1511.524
1625580283.548, lauv-roald, DVL, 1511.519
1625580283.609, lauv-roald, SmartX, 1501.280
1625580283.749, lauv-roald, DVL, 1511.505
1625580284.109, lauv-roald, SmartX, 1501.320
1625580284.151, lauv-roald, DVL, 1511.484
1625580284.347, lauv-roald, DVL, 1511.495
1625580284.544, lauv-roald, DVL, 1511.481
1625580284.609, lauv-roald, SmartX, 1501.440
1625580284.946, lauv-roald, DVL, 1511.468
1625580285.109, lauv-roald, SmartX, 1501.430
1625580285.146, lauv-roald, DVL, 1511.468
1625580285.348, lauv-roald, DVL, 1511.481
1625580285.609, lauv-roald, SmartX, 1501.440
1625580285.744, lauv-roald, DVL, 1511.497
1625580285.938, lauv-roald, DVL, 1511.516
1625580286.109, lauv-roald, SmartX, 1501.460
1625580286.141, lauv-roald, DVL, 1511.521
1625580286.530, lauv-roald, DVL, 1511.543
1625580286.609, lauv-roald, SmartX, 1501.430
1625580286.745, lauv-roald, DVL, 1511.546
1625580286.945, lauv-roald, DVL, 1511.558
1625580287.109, lauv-roald, SmartX, 1501.360
1625580287.345, lauv-roald, DVL, 1511.553
1625580287.546, lauv-roald, DVL, 1511.560
1625580287.609, lauv-roald, SmartX, 1501.380
1625580287.746, lauv-roald, DVL, 1511.573
1625580288.113, lauv-roald, SmartX, 1501.390
1625580288.140, lauv-roald, DVL, 1511.538
1625580288.342, lauv-roald, DVL, 1511.562
1625580288.542, lauv-roald, DVL, 1511.549
1625580288.609, lauv-roald, SmartX, 1501.390
1625580288.943, lauv-roald, DVL, 1511.522
1625580289.109, lauv-roald, SmartX, 1501.400
1625580289.146, lauv-roald, DVL, 1511.529
1625580289.347, lauv-roald, DVL, 1511.540
1625580289.609, lauv-roald, SmartX, 1501.420
1625580289.741, lauv-roald, DVL, 1511.525
1625580289.944, lauv-roald, DVL, 1511.522
1625580290.109, lauv-roald, SmartX, 1501.360
1625580290.145, lauv-roald, DVL, 1511.514
1625580290.542, lauv-roald, DVL, 1511.508
1625580290.609, lauv-roald, SmartX, 1501.320
1625580290.749, lauv-roald, DVL, 1511.512
1625580290.946, lauv-roald, DVL, 1511.519
1625580291.109, lauv-roald, SmartX, 1501.270
1625580291.314, lauv-roald, DVL, 1511.510
1625580291.514, lauv-roald, DVL, 1511.499
1625580291.609, lauv-roald, SmartX, 1501.320
1625580291.714, lauv-roald, DVL, 1511.513
1625580292.108, lauv-roald, SmartX, 1501.340
1625580292.149, lauv-roald, DVL, 1511.475
1625580292.345, lauv-roald, DVL, 1511.493
1625580292.543, lauv-roald, DVL, 1511.469
1625580292.608, lauv-roald, SmartX, 1501.280
1625580292.947, lauv-roald, DVL, 1511.473
1625580293.109, lauv-roald, SmartX, 1501.260
1625580293.145, lauv-roald, DVL, 1511.454
1625580293.346, lauv-roald, DVL, 1511.473
1625580293.609, lauv-roald, SmartX, 1501.200
1625580293.749, lauv-roald, DVL, 1511.456
1625580293.945, lauv-roald, DVL, 1511.450
1625580294.108, lauv-roald, SmartX, 1501.100
1625580294.145, lauv-roald, DVL, 1511.444
1625580294.546, lauv-roald, DVL, 1511.436
1625580294.608, lauv-roald, SmartX, 1501.060
1625580294.749, lauv-roald, DVL, 1511.422
1625580294.950, lauv-roald, DVL, 1511.410
1625580295.108, lauv-roald, SmartX, 1501.180
1625580295.341, lauv-roald, DVL, 1511.387
1625580295.549, lauv-roald, DVL, 1511.371
1625580295.608, lauv-roald, SmartX, 1501.160
1625580295.744, lauv-roald, DVL, 1511.351
1625580296.108, lauv-roald, SmartX, 1501.120
1625580296.147, lauv-roald, DVL, 1511.322
1625580296.344, lauv-roald, DVL, 1511.334
1625580296.541, lauv-roald, DVL, 1511.343
1625580296.608, lauv-roald, SmartX, 1501.280
1625580296.949, lauv-roald, DVL, 1511.371
1625580297.108, lauv-roald, SmartX, 1501.070
1625580297.143, lauv-roald, DVL, 1511.381
1625580297.348, lauv-roald, DVL, 1511.399
1625580297.608, lauv-roald, SmartX, 1501.230
1625580297.744, lauv-roald, DVL, 1511.440
1625580297.949, lauv-roald, DVL, 1511.467
1625580298.108, lauv-roald, SmartX, 1501.250
1625580298.149, lauv-roald, DVL, 1511.467
1625580298.546, lauv-roald, DVL, 1511.496
1625580298.608, lauv-roald, SmartX, 1501.240
1625580298.757, lauv-roald, DVL, 1511.503
1625580298.947, lauv-roald, DVL, 1511.540
1625580299.108, lauv-roald, SmartX, 1501.250
1625580299.346, lauv-roald, DVL, 1511.599
1625580299.549, lauv-roald, DVL, 1511.640
1625580299.608, lauv-roald, SmartX, 1501.110
1625580299.748, lauv-roald, DVL, 1511.671
1625580300.108, lauv-roald, SmartX, 1501.310
1625580300.149, lauv-roald, DVL, 1511.735
1625580300.347, lauv-roald, DVL, 1511.782
1625580300.546, lauv-roald, DVL, 1511.797
1625580300.608, lauv-roald, SmartX, 1501.300
