timestamp, system, entity , validity (bitfield), x (m/s), y (m/s), z (m/s)
1625574537.466, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.40362835, 0.20601067, -0.11051552
1625574537.665, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.44998384, 0.19692504, -0.12298317
1625574538.064, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55571032, 0.14080942, -0.10818039
1625574538.264, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.60740697, 0.13399994, -0.08320709
1625574538.465, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.64035010, 0.12226230, -0.01906744
1625574538.860, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55545735, 0.10982588, 0.07681293
1625574539.061, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.48974907, 0.12955770, 0.07535165
1625574539.249, lauv-roald, DVL, , 1.44799125, 0.14418665, 0.03658139
1625574539.666, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.36055696, 0.12569898, -0.00566534
1625574539.864, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.39568639, 0.12822890, -0.07021932
1625574540.065, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.36402559, 0.06538260, -0.10590765
1625574540.464, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.44493067, 0.07894892, -0.13760605
1625574540.666, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.42822516, 0.04660806, -0.12828785
1625574540.864, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.49214911, 0.06172344, -0.12084425
1625574541.266, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.59544122, 0.06992698, -0.06112948
1625574541.466, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.58056712, 0.09473214, 0.01258843
1625574541.665, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.61283422, 0.08438644, 0.07782590
1625574542.062, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.58802295, 0.08984214, 0.10056273
1625574542.263, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.62529182, 0.12136075, 0.10264584
1625574542.464, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.51989245, 0.06528389, 0.09531365
1625574542.865, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.40156269, 0.04718712, 0.14087227
1625574543.064, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.33906424, 0.00818045, 0.11970634
1625574543.266, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.30097437, 0.06370501, 0.09696101
1625574543.666, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.35087502, 0.06848508, 0.07533703
1625574543.866, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.32018876, 0.03867131, 0.02114022
1625574544.067, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.31035280, 0.03868043, -0.03549198
1625574544.465, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.44602156, 0.00448748, -0.07165053
1625574544.664, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.46440220, -0.02657005, -0.07002261
1625574544.866, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.50184715, -0.03142351, -0.05614995
1625574545.267, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54938626, 0.00557560, -0.05114676
1625574545.468, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.59206486, 0.04680568, -0.05781321
1625574545.667, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.60026658, 0.07655200, -0.04802810
1625574546.066, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54526472, 0.07723740, -0.06224829
1625574546.267, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54742873, 0.08327499, -0.03233844
1625574546.463, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53779590, 0.12083423, 0.01151125
1625574546.866, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56445372, 0.07160285, 0.09259174
1625574547.065, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.50776112, 0.13980722, 0.06959181
1625574547.265, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.50442564, 0.12772292, 0.05743932
1625574547.665, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.43779647, 0.12926346, 0.04752460
1625574547.866, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.43017030, 0.10504231, 0.04486554
1625574548.064, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.42559886, 0.10707927, 0.06490693
1625574548.465, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.44282174, 0.07225895, 0.04652191
1625574548.667, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.44970989, 0.07705218, 0.02543555
1625574548.864, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.46833885, 0.10518602, 0.00384738
1625574549.266, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54178774, 0.11417720, -0.07451758
1625574549.462, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.59804630, 0.11698544, -0.09791943
1625574549.666, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57662976, 0.15744808, -0.10515916
1625574550.065, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.69125569, 0.11719793, -0.15246981
1625574550.265, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.69506741, 0.12628573, -0.17250262
1625574550.466, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.70455515, 0.17286122, -0.15891267
1625574550.864, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.70516253, 0.12424716, -0.08427250
1625574551.065, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.66767776, 0.11702138, -0.01278526
1625574551.264, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.65387785, 0.13136759, 0.07616370
1625574551.667, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.52935731, 0.18322627, 0.15930071
1625574551.864, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.52487755, 0.22746259, 0.15328228
1625574552.067, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.50340712, 0.23101312, 0.10566775
1625574552.467, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.50853205, 0.24752313, -0.01550683
1625574552.666, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.51312399, 0.21977475, -0.03841933
1625574552.867, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53111887, 0.19252551, -0.05936509
1625574553.266, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.60790288, 0.16293794, -0.08931397
1625574553.467, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.61938119, 0.13907254, -0.06904625
1625574553.664, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.61401153, 0.14954743, -0.02774943
1625574554.068, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.62744057, 0.15157640, -0.01091974
1625574554.267, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.58251154, 0.16762322, -0.01657501
1625574554.467, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.60104001, 0.16453490, -0.00543002
1625574554.865, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.49663472, 0.26307550, 0.02954907
1625574555.066, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.51560569, 0.26743183, -0.02032235
1625574555.265, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.47279453, 0.26173493, -0.10602042
1625574555.664, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53805304, 0.29173335, -0.22375900
1625574555.864, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.56799698, 0.24804831, -0.21697989
1625574556.065, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.65798020, 0.23913568, -0.20206800
1625574556.465, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.79793346, 0.13829282, -0.05357508
1625574556.666, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.86107826, 0.10382977, 0.03145087
1625574556.865, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.88820434, 0.02884313, 0.02317502
1625574557.267, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.88924015, 0.08494627, 0.07121232
1625574557.463, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.82630301, 0.06148508, 0.07960767
1625574557.665, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.80300212, 0.05660740, 0.11138584
1625574558.063, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.65008950, 0.03447831, 0.17533375
1625574558.265, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.61502171, 0.02414031, 0.20737547
1625574558.466, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.51517797, 0.01979463, 0.22414475
1625574558.864, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.40785909, 0.06247842, 0.22647995
1625574559.065, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.30866790, 0.06116174, 0.21879832
1625574559.265, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.26453018, 0.05184747, 0.17203627
1625574559.664, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.23246527, 0.08078088, 0.11100931
1625574559.865, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.24716139, 0.08208622, 0.07697764
1625574560.066, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.27184892, 0.05880952, 0.01903731
1625574560.468, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.38298237, 0.05687341, -0.10127243
1625574560.668, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.43892217, 0.05743548, -0.13686719
1625574560.863, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53668082, 0.05229932, -0.16842027
1625574561.264, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.71188021, 0.02526963, -0.22305509
1625574561.464, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.74296558, 0.04978138, -0.21798388
1625574561.667, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.83804941, 0.02826357, -0.17746761
1625574562.066, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.85549664, 0.04807737, -0.05474958
1625574562.248, lauv-roald, DVL, VEL_Z, 1.89847565, 0.01621956, 0.01247817
1625574562.466, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.90597761, 0.00184989, 0.06383057
1625574562.866, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.75075173, -0.01328439, 0.15262536
1625574563.067, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.66851640, -0.00798309, 0.20464554
1625574563.264, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.58931184, -0.04341881, 0.24967849
1625574563.667, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.44524956, -0.02942355, 0.26846579
1625574563.865, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.37674284, -0.00595014, 0.26662807
1625574564.065, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.34986079, -0.04134430, 0.24800507
1625574564.466, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.27301967, -0.02014236, 0.12999120
1625574564.664, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.26741791, 0.00092977, 0.05074005
1625574564.865, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.34462380, -0.03771400, -0.02352382
1625574565.266, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.46730149, -0.01120505, -0.11582761
1625574565.467, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55712986, -0.03383759, -0.14296564
1625574565.666, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.65714693, -0.00129712, -0.15430643
1625574566.065, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.82621419, 0.01394552, -0.21489385
1625574566.265, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.90436184, 0.05505174, -0.24036625
1625574566.466, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.91890192, 0.02334851, -0.19171759
1625574566.866, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.86195207, 0.09072089, -0.00364073
1625574567.065, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.85360062, 0.08560351, 0.12578600
1625574567.264, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.80504596, 0.01446921, 0.19594491
1625574567.664, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.65629172, 0.06525442, 0.14548709
1625574567.864, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54181170, 0.08816347, 0.13739126
1625574568.064, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.50249517, 0.11637303, 0.14582761
1625574568.464, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.37038684, 0.11190848, 0.08876247
1625574568.664, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.35549545, 0.12037238, 0.07305512
1625574568.863, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.30452871, 0.14341882, 0.04135543
1625574569.264, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.32922673, 0.17113224, -0.06560011
1625574569.467, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.37125587, 0.12512064, -0.10723995
1625574569.666, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.39511836, 0.14077696, -0.17233329
1625574570.065, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.55185461, 0.16670617, -0.19198166
1625574570.265, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.61481166, 0.20395157, -0.16322357
1625574570.468, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.69552588, 0.24015951, -0.13029943
1625574570.864, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.83843374, 0.28606021, -0.09472917
1625574571.065, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.86854851, 0.27528265, -0.06399094
1625574571.266, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.85901642, 0.27551302, 0.00096632
1625574571.666, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.80823147, 0.27170536, 0.05869441
1625574571.865, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.78293014, 0.21765998, 0.09219093
1625574572.066, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.72879553, 0.22129431, 0.15031325
1625574572.465, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.58091736, 0.25678980, 0.25143890
1625574572.664, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.46654820, 0.29396349, 0.23692186
1625574572.866, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.39345098, 0.30223238, 0.22828212
1625574573.267, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.25586176, 0.27126282, 0.12494373
1625574573.466, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.23838568, 0.23780125, 0.05503414
1625574573.667, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.25073934, 0.26733226, 0.01908697
1625574574.069, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.30093527, 0.21292296, -0.08452371
1625574574.267, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.41677260, 0.20315173, -0.13797740
1625574574.467, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.48256767, 0.21864012, -0.15227299
1625574574.865, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.65859830, 0.25056219, -0.17240608
1625574575.067, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.72146201, 0.27881855, -0.18578506
1625574575.263, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.73996150, 0.29934222, -0.19054705
1625574575.665, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.82528806, 0.31714654, -0.20036313
1625574575.867, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.91619253, 0.33612972, -0.16723561
1625574576.068, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.92524052, 0.30383456, -0.06499131
1625574576.465, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.94251370, 0.25231168, 0.09794702
1625574576.666, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.90907359, 0.23481593, 0.14180397
1625574576.865, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.88491845, 0.28189549, 0.12521810
1625574577.265, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.66214716, 0.28716752, 0.19482000
1625574577.464, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57581568, 0.26282346, 0.23034118
1625574577.665, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.49113536, 0.25047401, 0.23058555
1625574578.064, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.37345052, 0.29364902, 0.16002335
1625574578.267, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.37352741, 0.31827500, 0.07379276
1625574578.467, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.30922532, 0.25801933, -0.00664966
1625574578.865, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.35302532, 0.17120567, -0.12006638
1625574579.067, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.41488242, 0.15853280, -0.15194698
1625574579.267, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.51287973, 0.18682635, -0.16279877
1625574579.668, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.63584673, 0.15915117, -0.16467765
1625574579.867, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.68832421, 0.17927715, -0.14992891
1625574580.064, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.70665443, 0.11915892, -0.12662865
1625574580.464, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.70252454, 0.10911712, -0.01831563
1625574580.665, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.70135045, 0.20999792, 0.05585449
1625574580.865, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.68457139, 0.24151042, 0.14052096
1625574581.264, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.53253984, 0.13802738, 0.15867787
1625574581.465, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.48566163, 0.11764732, 0.15271807
1625574581.668, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.41163635, 0.12650946, 0.14904561
1625574582.063, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.30223107, 0.12430835, 0.13413432
1625574582.266, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.25638449, 0.07170945, 0.09160197
1625574582.464, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.25054801, 0.07512468, 0.02902448
1625574582.863, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.27976251, -0.04279184, -0.12442043
1625574583.066, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.31691861, -0.09056923, -0.17529784
1625574583.263, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.39397764, -0.08099431, -0.18824072
1625574583.665, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57640696, -0.06208324, -0.22470411
1625574583.865, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.65697777, 0.01854408, -0.17934862
1625574584.067, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.82855725, -0.02959263, -0.10832701
1625574584.466, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.96417403, 0.04352209, -0.02742526
1625574584.667, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 2.06224918, 0.04866990, 0.00340642
1625574584.866, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 2.06170368, 0.04158548, 0.03852306
1625574585.269, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.95941758, 0.07860747, 0.17122172
1625574585.465, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.82820868, 0.02702141, 0.23131195
1625574585.666, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.79109061, -0.06428385, 0.25853805
1625574586.067, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.58808327, -0.05830318, 0.27721114
1625574586.265, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.49000621, -0.05469640, 0.25119416
1625574586.463, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.42088962, -0.02801052, 0.21124122
1625574586.864, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.24370646, 0.01055600, 0.15326561
1625574587.067, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.27971411, -0.05476913, 0.08057364
1625574587.266, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.28516436, -0.04136139, -0.00280594
1625574587.666, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.34994650, -0.03922096, -0.16984094
1625574587.865, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.40737128, -0.06397486, -0.22296131
1625574588.067, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.54635787, -0.03111035, -0.24447809
1625574588.468, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.79318786, 0.00461429, -0.22485752
1625574588.667, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.86114073, 0.02951580, -0.23988937
1625574588.866, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.92457938, 0.02446073, -0.17432804
1625574589.267, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.99897957, -0.00285381, -0.01865303
1625574589.467, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.95065355, 0.04255477, 0.06317669
1625574589.664, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.85686755, 0.11096346, 0.19585709
1625574590.065, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.68559897, 0.12758425, 0.29884462
1625574590.266, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.57690072, 0.18092407, 0.28598556
1625574590.465, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.50746226, 0.10404675, 0.29193541
1625574590.863, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.34724569, 0.14855412, 0.23862276
1625574591.067, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.30112851, 0.12274045, 0.18419287
1625574591.269, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.24083996, 0.06577094, 0.12279214
1625574591.665, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.28406632, 0.07166487, -0.02192366
1625574591.865, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.34062791, 0.07937038, -0.09003001
1625574592.064, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.44605935, 0.06415644, -0.15724613
1625574592.469, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.69348669, 0.06584066, -0.26973371
1625574592.665, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.83181834, 0.08532166, -0.30289532
1625574592.865, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.93867421, 0.09370208, -0.30114742
1625574593.269, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 2.12323785, 0.15222406, -0.09776875
1625574593.465, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 2.18636990, 0.15880504, 0.01163744
1625574593.665, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 2.22261310, 0.13780481, 0.05477756
1625574594.066, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 2.12570953, 0.14170977, 0.04329686
1625574594.269, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 2.09998465, 0.12787408, 0.02808449
1625574594.466, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 2.06338453, 0.21058837, 0.08380708
1625574594.867, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.86616302, 0.26878574, 0.13172363
1625574595.066, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.79805470, 0.19344011, 0.19296297
1625574595.265, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.63705492, 0.16680335, 0.21053464
1625574595.667, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.42167020, 0.19414525, 0.23289076
1625574595.867, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.34829772, 0.18699017, 0.20194694
1625574596.067, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.30502927, 0.19977392, 0.15423509
1625574596.467, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.23817110, 0.17554304, 0.00755485
1625574596.665, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.26792943, 0.17848629, -0.10499455
1625574596.865, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.32363772, 0.18609154, -0.19071273
1625574597.268, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.51382911, 0.16754800, -0.33345042
1625574597.468, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.65428889, 0.17908198, -0.34007989
1625574597.664, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.78561544, 0.10190457, -0.25330501
1625574598.064, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.90887856, 0.15055439, -0.00184260
1625574598.267, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.92989922, 0.15041342, 0.09234832
1625574598.465, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.93574607, 0.18328416, 0.09911204
1625574598.867, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.80555677, 0.27095750, 0.20342789
1625574599.065, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.75794649, 0.17009899, 0.26147341
1625574599.266, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.64779198, 0.20718116, 0.27671519
1625574599.665, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.43307602, 0.20629534, 0.23169835
1625574599.866, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.30936027, 0.19163713, 0.21148524
1625574600.065, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.31741905, 0.19269410, 0.17021675
1625574600.465, lauv-roald, DVL, VEL_X|VEL_Y|VEL_Z, 1.25048172, 0.15116797, 0.09231853
