timestamp, system, entity , value (s/m)
1625582075.489, lauv-roald, SmartX, 3.336
1625582075.989, lauv-roald, SmartX, 3.332
1625582076.488, lauv-roald, SmartX, 3.326
1625582076.988, lauv-roald, SmartX, 3.329
1625582077.488, lauv-roald, SmartX, 3.323
1625582077.988, lauv-roald, SmartX, 3.321
1625582078.488, lauv-roald, SmartX, 3.324
1625582078.988, lauv-roald, SmartX, 3.326
1625582079.488, lauv-roald, SmartX, 3.331
1625582079.988, lauv-roald, SmartX, 3.353
1625582080.488, lauv-roald, SmartX, 3.360
1625582080.988, lauv-roald, SmartX, 3.370
1625582081.488, lauv-roald, SmartX, 3.368
1625582081.988, lauv-roald, SmartX, 3.381
1625582082.488, lauv-roald, SmartX, 3.421
1625582082.988, lauv-roald, SmartX, 3.422
1625582083.488, lauv-roald, SmartX, 3.425
1625582083.988, lauv-roald, SmartX, 3.425
1625582084.488, lauv-roald, SmartX, 3.399
1625582084.988, lauv-roald, SmartX, 3.427
1625582085.488, lauv-roald, SmartX, 3.434
1625582085.988, lauv-roald, SmartX, 3.441
1625582086.488, lauv-roald, SmartX, 3.433
1625582086.988, lauv-roald, SmartX, 3.432
1625582087.488, lauv-roald, SmartX, 3.425
1625582087.987, lauv-roald, SmartX, 3.411
1625582088.488, lauv-roald, SmartX, 3.416
1625582088.988, lauv-roald, SmartX, 3.454
1625582089.488, lauv-roald, SmartX, 3.470
1625582089.987, lauv-roald, SmartX, 3.476
1625582090.487, lauv-roald, SmartX, 3.478
1625582090.987, lauv-roald, SmartX, 3.480
1625582091.487, lauv-roald, SmartX, 3.477
1625582091.987, lauv-roald, SmartX, 3.474
1625582092.487, lauv-roald, SmartX, 3.480
1625582092.987, lauv-roald, SmartX, 3.481
1625582093.487, lauv-roald, SmartX, 3.480
1625582093.987, lauv-roald, SmartX, 3.482
1625582094.487, lauv-roald, SmartX, 3.482
1625582094.987, lauv-roald, SmartX, 3.476
1625582095.487, lauv-roald, SmartX, 3.469
1625582095.987, lauv-roald, SmartX, 3.466
1625582096.487, lauv-roald, SmartX, 3.466
1625582096.987, lauv-roald, SmartX, 3.474
1625582097.487, lauv-roald, SmartX, 3.476
1625582097.987, lauv-roald, SmartX, 3.477
1625582098.487, lauv-roald, SmartX, 3.478
1625582098.987, lauv-roald, SmartX, 3.477
1625582099.487, lauv-roald, SmartX, 3.474
1625582099.987, lauv-roald, SmartX, 3.471
1625582100.487, lauv-roald, SmartX, 3.470
1625582100.987, lauv-roald, SmartX, 3.475
1625582101.487, lauv-roald, SmartX, 3.478
1625582101.987, lauv-roald, SmartX, 3.476
1625582102.487, lauv-roald, SmartX, 3.475
1625582102.987, lauv-roald, SmartX, 3.474
1625582103.487, lauv-roald, SmartX, 3.474
1625582103.987, lauv-roald, SmartX, 3.474
1625582104.487, lauv-roald, SmartX, 3.475
1625582104.987, lauv-roald, SmartX, 3.474
1625582105.487, lauv-roald, SmartX, 3.473
1625582105.986, lauv-roald, SmartX, 3.471
1625582106.486, lauv-roald, SmartX, 3.471
1625582106.987, lauv-roald, SmartX, 3.472
1625582107.486, lauv-roald, SmartX, 3.472
1625582107.987, lauv-roald, SmartX, 3.472
1625582108.486, lauv-roald, SmartX, 3.471
1625582108.986, lauv-roald, SmartX, 3.471
1625582109.486, lauv-roald, SmartX, 3.472
1625582109.986, lauv-roald, SmartX, 3.471
1625582110.486, lauv-roald, SmartX, 3.472
1625582110.986, lauv-roald, SmartX, 3.473
1625582111.486, lauv-roald, SmartX, 3.472
1625582111.986, lauv-roald, SmartX, 3.472
1625582112.486, lauv-roald, SmartX, 3.473
1625582112.986, lauv-roald, SmartX, 3.473
1625582113.486, lauv-roald, SmartX, 3.474
1625582113.986, lauv-roald, SmartX, 3.474
1625582114.486, lauv-roald, SmartX, 3.474
1625582114.986, lauv-roald, SmartX, 3.473
1625582115.486, lauv-roald, SmartX, 3.473
1625582115.986, lauv-roald, SmartX, 3.474
1625582116.486, lauv-roald, SmartX, 3.476
1625582116.986, lauv-roald, SmartX, 3.477
1625582117.486, lauv-roald, SmartX, 3.478
1625582117.986, lauv-roald, SmartX, 3.478
1625582118.486, lauv-roald, SmartX, 3.480
1625582118.986, lauv-roald, SmartX, 3.480
1625582119.485, lauv-roald, SmartX, 3.480
1625582119.986, lauv-roald, SmartX, 3.480
1625582120.485, lauv-roald, SmartX, 3.480
1625582120.985, lauv-roald, SmartX, 3.481
1625582121.485, lauv-roald, SmartX, 3.481
1625582121.986, lauv-roald, SmartX, 3.480
1625582122.485, lauv-roald, SmartX, 3.480
1625582122.986, lauv-roald, SmartX, 3.479
1625582123.486, lauv-roald, SmartX, 3.479
1625582123.986, lauv-roald, SmartX, 3.479
1625582124.485, lauv-roald, SmartX, 3.480
1625582124.985, lauv-roald, SmartX, 3.483
1625582125.485, lauv-roald, SmartX, 3.487
1625582125.986, lauv-roald, SmartX, 3.490
1625582126.485, lauv-roald, SmartX, 3.493
1625582126.985, lauv-roald, SmartX, 3.495
1625582127.485, lauv-roald, SmartX, 3.498
1625582127.985, lauv-roald, SmartX, 3.499
1625582128.485, lauv-roald, SmartX, 3.500
1625582128.985, lauv-roald, SmartX, 3.500
1625582129.485, lauv-roald, SmartX, 3.501
1625582129.984, lauv-roald, SmartX, 3.501
1625582130.485, lauv-roald, SmartX, 3.501
1625582130.985, lauv-roald, SmartX, 3.501
1625582131.485, lauv-roald, SmartX, 3.501
1625582131.985, lauv-roald, SmartX, 3.501
1625582132.484, lauv-roald, SmartX, 3.501
1625582132.986, lauv-roald, SmartX, 3.502
1625582133.485, lauv-roald, SmartX, 3.502
1625582133.984, lauv-roald, SmartX, 3.503
1625582134.484, lauv-roald, SmartX, 3.503
1625582134.984, lauv-roald, SmartX, 3.503
1625582135.484, lauv-roald, SmartX, 3.503
1625582135.984, lauv-roald, SmartX, 3.503
1625582136.484, lauv-roald, SmartX, 3.503
1625582136.984, lauv-roald, SmartX, 3.503
1625582137.484, lauv-roald, SmartX, 3.503
1625582137.984, lauv-roald, SmartX, 3.503
1625582138.484, lauv-roald, SmartX, 3.502
1625582138.984, lauv-roald, SmartX, 3.502
1625582139.484, lauv-roald, SmartX, 3.502
1625582139.984, lauv-roald, SmartX, 3.502
1625582140.484, lauv-roald, SmartX, 3.502
1625582140.984, lauv-roald, SmartX, 3.502
1625582141.484, lauv-roald, SmartX, 3.501
1625582141.984, lauv-roald, SmartX, 3.501
1625582142.484, lauv-roald, SmartX, 3.502
1625582142.984, lauv-roald, SmartX, 3.502
1625582143.484, lauv-roald, SmartX, 3.502
1625582143.984, lauv-roald, SmartX, 3.502
1625582144.484, lauv-roald, SmartX, 3.502
1625582144.984, lauv-roald, SmartX, 3.502
1625582145.484, lauv-roald, SmartX, 3.502
1625582145.984, lauv-roald, SmartX, 3.502
1625582146.484, lauv-roald, SmartX, 3.502
1625582146.984, lauv-roald, SmartX, 3.502
1625582147.484, lauv-roald, SmartX, 3.502
1625582147.984, lauv-roald, SmartX, 3.502
1625582148.484, lauv-roald, SmartX, 3.502
1625582148.983, lauv-roald, SmartX, 3.502
1625582149.484, lauv-roald, SmartX, 3.502
1625582149.983, lauv-roald, SmartX, 3.501
1625582150.483, lauv-roald, SmartX, 3.501
1625582150.983, lauv-roald, SmartX, 3.501
1625582151.484, lauv-roald, SmartX, 3.501
1625582151.983, lauv-roald, SmartX, 3.501
1625582152.483, lauv-roald, SmartX, 3.501
1625582152.985, lauv-roald, SmartX, 3.501
1625582153.483, lauv-roald, SmartX, 3.501
1625582153.983, lauv-roald, SmartX, 3.501
1625582154.483, lauv-roald, SmartX, 3.502
1625582154.983, lauv-roald, SmartX, 3.502
1625582155.484, lauv-roald, SmartX, 3.501
1625582155.983, lauv-roald, SmartX, 3.501
1625582156.485, lauv-roald, SmartX, 3.501
1625582156.983, lauv-roald, SmartX, 3.502
1625582157.483, lauv-roald, SmartX, 3.503
1625582157.984, lauv-roald, SmartX, 3.502
1625582158.483, lauv-roald, SmartX, 3.503
1625582158.983, lauv-roald, SmartX, 3.503
1625582159.483, lauv-roald, SmartX, 3.503
1625582159.983, lauv-roald, SmartX, 3.503
1625582160.483, lauv-roald, SmartX, 3.503
1625582160.983, lauv-roald, SmartX, 3.503
1625582161.483, lauv-roald, SmartX, 3.502
1625582161.983, lauv-roald, SmartX, 3.502
1625582162.483, lauv-roald, SmartX, 3.502
1625582162.983, lauv-roald, SmartX, 3.502
1625582163.482, lauv-roald, SmartX, 3.502
1625582163.982, lauv-roald, SmartX, 3.502
1625582164.482, lauv-roald, SmartX, 3.502
1625582164.982, lauv-roald, SmartX, 3.501
1625582165.482, lauv-roald, SmartX, 3.500
1625582165.983, lauv-roald, SmartX, 3.499
1625582166.482, lauv-roald, SmartX, 3.499
1625582166.982, lauv-roald, SmartX, 3.499
1625582167.482, lauv-roald, SmartX, 3.498
1625582167.982, lauv-roald, SmartX, 3.498
1625582168.482, lauv-roald, SmartX, 3.496
1625582168.982, lauv-roald, SmartX, 3.495
1625582169.482, lauv-roald, SmartX, 3.494
1625582169.982, lauv-roald, SmartX, 3.494
1625582170.482, lauv-roald, SmartX, 3.494
1625582170.982, lauv-roald, SmartX, 3.493
1625582171.482, lauv-roald, SmartX, 3.493
1625582171.982, lauv-roald, SmartX, 3.492
1625582172.483, lauv-roald, SmartX, 3.492
1625582172.982, lauv-roald, SmartX, 3.492
1625582173.482, lauv-roald, SmartX, 3.491
1625582173.982, lauv-roald, SmartX, 3.491
1625582174.482, lauv-roald, SmartX, 3.492
1625582174.982, lauv-roald, SmartX, 3.491
1625582175.482, lauv-roald, SmartX, 3.491
1625582175.982, lauv-roald, SmartX, 3.491
1625582176.482, lauv-roald, SmartX, 3.492
1625582176.982, lauv-roald, SmartX, 3.491
1625582177.482, lauv-roald, SmartX, 3.491
1625582177.981, lauv-roald, SmartX, 3.491
1625582178.481, lauv-roald, SmartX, 3.491
1625582178.981, lauv-roald, SmartX, 3.491
1625582179.481, lauv-roald, SmartX, 3.491
1625582179.981, lauv-roald, SmartX, 3.491
1625582180.481, lauv-roald, SmartX, 3.492
1625582180.982, lauv-roald, SmartX, 3.492
1625582181.481, lauv-roald, SmartX, 3.493
1625582181.983, lauv-roald, SmartX, 3.492
1625582182.481, lauv-roald, SmartX, 3.493
1625582182.981, lauv-roald, SmartX, 3.493
1625582183.481, lauv-roald, SmartX, 3.493
1625582183.981, lauv-roald, SmartX, 3.493
1625582184.481, lauv-roald, SmartX, 3.494
1625582184.981, lauv-roald, SmartX, 3.494
1625582185.481, lauv-roald, SmartX, 3.494
1625582185.981, lauv-roald, SmartX, 3.494
1625582186.481, lauv-roald, SmartX, 3.494
1625582186.981, lauv-roald, SmartX, 3.493
1625582187.481, lauv-roald, SmartX, 3.493
1625582187.981, lauv-roald, SmartX, 3.493
1625582188.481, lauv-roald, SmartX, 3.494
1625582188.981, lauv-roald, SmartX, 3.493
1625582189.481, lauv-roald, SmartX, 3.494
1625582189.981, lauv-roald, SmartX, 3.494
1625582190.481, lauv-roald, SmartX, 3.494
1625582190.981, lauv-roald, SmartX, 3.494
1625582191.481, lauv-roald, SmartX, 3.494
1625582191.981, lauv-roald, SmartX, 3.493
1625582192.481, lauv-roald, SmartX, 3.494
1625582192.980, lauv-roald, SmartX, 3.493
1625582193.480, lauv-roald, SmartX, 3.493
1625582193.980, lauv-roald, SmartX, 3.493
1625582194.480, lauv-roald, SmartX, 3.494
1625582194.980, lauv-roald, SmartX, 3.494
1625582195.480, lauv-roald, SmartX, 3.494
1625582195.980, lauv-roald, SmartX, 3.494
1625582196.480, lauv-roald, SmartX, 3.494
1625582196.980, lauv-roald, SmartX, 3.494
1625582197.480, lauv-roald, SmartX, 3.494
1625582197.980, lauv-roald, SmartX, 3.493
1625582198.480, lauv-roald, SmartX, 3.494
1625582198.980, lauv-roald, SmartX, 3.493
1625582199.480, lauv-roald, SmartX, 3.493
1625582199.980, lauv-roald, SmartX, 3.493
1625582200.480, lauv-roald, SmartX, 3.493
1625582200.980, lauv-roald, SmartX, 3.493
1625582201.480, lauv-roald, SmartX, 3.493
1625582201.980, lauv-roald, SmartX, 3.493
1625582202.480, lauv-roald, SmartX, 3.493
1625582202.980, lauv-roald, SmartX, 3.493
1625582203.480, lauv-roald, SmartX, 3.494
1625582203.980, lauv-roald, SmartX, 3.494
1625582204.480, lauv-roald, SmartX, 3.494
1625582204.980, lauv-roald, SmartX, 3.494
1625582205.480, lauv-roald, SmartX, 3.494
1625582205.980, lauv-roald, SmartX, 3.494
1625582206.480, lauv-roald, SmartX, 3.495
1625582206.980, lauv-roald, SmartX, 3.494
1625582207.480, lauv-roald, SmartX, 3.495
1625582207.979, lauv-roald, SmartX, 3.495
1625582208.480, lauv-roald, SmartX, 3.495
1625582208.979, lauv-roald, SmartX, 3.494
1625582209.479, lauv-roald, SmartX, 3.495
1625582209.979, lauv-roald, SmartX, 3.494
1625582210.479, lauv-roald, SmartX, 3.493
1625582210.979, lauv-roald, SmartX, 3.493
1625582211.479, lauv-roald, SmartX, 3.493
1625582211.979, lauv-roald, SmartX, 3.493
1625582212.479, lauv-roald, SmartX, 3.493
1625582212.979, lauv-roald, SmartX, 3.493
1625582213.479, lauv-roald, SmartX, 3.493
1625582213.979, lauv-roald, SmartX, 3.493
1625582214.479, lauv-roald, SmartX, 3.493
1625582214.979, lauv-roald, SmartX, 3.492
1625582215.479, lauv-roald, SmartX, 3.493
1625582215.979, lauv-roald, SmartX, 3.492
1625582216.479, lauv-roald, SmartX, 3.493
1625582216.979, lauv-roald, SmartX, 3.493
1625582217.479, lauv-roald, SmartX, 3.493
1625582217.979, lauv-roald, SmartX, 3.493
1625582218.479, lauv-roald, SmartX, 3.493
1625582218.979, lauv-roald, SmartX, 3.494
1625582219.479, lauv-roald, SmartX, 3.494
1625582219.979, lauv-roald, SmartX, 3.494
1625582220.479, lauv-roald, SmartX, 3.494
1625582220.979, lauv-roald, SmartX, 3.494
1625582221.478, lauv-roald, SmartX, 3.494
1625582221.978, lauv-roald, SmartX, 3.494
1625582222.479, lauv-roald, SmartX, 3.495
1625582222.979, lauv-roald, SmartX, 3.495
1625582223.478, lauv-roald, SmartX, 3.495
1625582223.978, lauv-roald, SmartX, 3.495
1625582224.478, lauv-roald, SmartX, 3.495
1625582224.978, lauv-roald, SmartX, 3.495
1625582225.478, lauv-roald, SmartX, 3.495
1625582225.978, lauv-roald, SmartX, 3.494
1625582226.478, lauv-roald, SmartX, 3.495
1625582226.978, lauv-roald, SmartX, 3.495
1625582227.478, lauv-roald, SmartX, 3.495
1625582227.978, lauv-roald, SmartX, 3.495
1625582228.478, lauv-roald, SmartX, 3.495
1625582228.978, lauv-roald, SmartX, 3.495
1625582229.478, lauv-roald, SmartX, 3.495
1625582229.978, lauv-roald, SmartX, 3.495
1625582230.478, lauv-roald, SmartX, 3.495
1625582230.978, lauv-roald, SmartX, 3.495
1625582231.478, lauv-roald, SmartX, 3.496
1625582231.978, lauv-roald, SmartX, 3.495
1625582232.478, lauv-roald, SmartX, 3.496
1625582232.978, lauv-roald, SmartX, 3.495
1625582233.478, lauv-roald, SmartX, 3.496
1625582233.978, lauv-roald, SmartX, 3.495
1625582234.478, lauv-roald, SmartX, 3.496
1625582234.978, lauv-roald, SmartX, 3.495
1625582235.478, lauv-roald, SmartX, 3.495
1625582235.978, lauv-roald, SmartX, 3.495
1625582236.478, lauv-roald, SmartX, 3.495
1625582236.977, lauv-roald, SmartX, 3.496
1625582237.478, lauv-roald, SmartX, 3.496
1625582237.977, lauv-roald, SmartX, 3.496
1625582238.477, lauv-roald, SmartX, 3.496
1625582238.978, lauv-roald, SmartX, 3.496
1625582239.477, lauv-roald, SmartX, 3.496
1625582239.977, lauv-roald, SmartX, 3.497
1625582240.477, lauv-roald, SmartX, 3.497
1625582240.977, lauv-roald, SmartX, 3.496
1625582241.477, lauv-roald, SmartX, 3.487
1625582241.978, lauv-roald, SmartX, 3.497
1625582242.477, lauv-roald, SmartX, 3.497
1625582242.977, lauv-roald, SmartX, 3.497
1625582243.477, lauv-roald, SmartX, 3.497
1625582243.977, lauv-roald, SmartX, 3.497
1625582244.477, lauv-roald, SmartX, 3.497
1625582244.977, lauv-roald, SmartX, 3.497
1625582245.477, lauv-roald, SmartX, 3.497
1625582245.977, lauv-roald, SmartX, 3.497
1625582246.477, lauv-roald, SmartX, 3.497
1625582246.977, lauv-roald, SmartX, 3.497
1625582247.477, lauv-roald, SmartX, 3.497
1625582247.977, lauv-roald, SmartX, 3.497
1625582248.477, lauv-roald, SmartX, 3.497
1625582248.978, lauv-roald, SmartX, 3.497
1625582249.477, lauv-roald, SmartX, 3.497
1625582249.977, lauv-roald, SmartX, 3.497
1625582250.477, lauv-roald, SmartX, 3.497
1625582250.976, lauv-roald, SmartX, 3.496
1625582251.477, lauv-roald, SmartX, 3.497
1625582251.977, lauv-roald, SmartX, 3.496
1625582252.477, lauv-roald, SmartX, 3.497
1625582252.976, lauv-roald, SmartX, 3.497
1625582253.476, lauv-roald, SmartX, 3.497
1625582253.976, lauv-roald, SmartX, 3.497
1625582254.476, lauv-roald, SmartX, 3.497
1625582254.976, lauv-roald, SmartX, 3.497
1625582255.476, lauv-roald, SmartX, 3.497
1625582255.976, lauv-roald, SmartX, 3.497
1625582256.476, lauv-roald, SmartX, 3.497
1625582256.976, lauv-roald, SmartX, 3.497
1625582257.476, lauv-roald, SmartX, 3.497
1625582257.976, lauv-roald, SmartX, 3.497
1625582258.476, lauv-roald, SmartX, 3.497
1625582258.976, lauv-roald, SmartX, 3.497
1625582259.476, lauv-roald, SmartX, 3.497
1625582259.976, lauv-roald, SmartX, 3.497
1625582260.476, lauv-roald, SmartX, 3.497
1625582260.976, lauv-roald, SmartX, 3.496
1625582261.476, lauv-roald, SmartX, 3.497
1625582261.976, lauv-roald, SmartX, 3.496
1625582262.476, lauv-roald, SmartX, 3.496
1625582262.976, lauv-roald, SmartX, 3.496
1625582263.476, lauv-roald, SmartX, 3.496
1625582263.976, lauv-roald, SmartX, 3.496
1625582264.475, lauv-roald, SmartX, 3.496
1625582264.976, lauv-roald, SmartX, 3.496
1625582265.476, lauv-roald, SmartX, 3.496
1625582265.975, lauv-roald, SmartX, 3.496
1625582266.475, lauv-roald, SmartX, 3.496
1625582266.975, lauv-roald, SmartX, 3.496
1625582267.475, lauv-roald, SmartX, 3.496
1625582267.976, lauv-roald, SmartX, 3.496
1625582268.475, lauv-roald, SmartX, 3.496
1625582268.975, lauv-roald, SmartX, 3.496
1625582269.475, lauv-roald, SmartX, 3.496
1625582269.975, lauv-roald, SmartX, 3.495
1625582270.475, lauv-roald, SmartX, 3.495
1625582270.975, lauv-roald, SmartX, 3.495
1625582271.475, lauv-roald, SmartX, 3.495
1625582271.975, lauv-roald, SmartX, 3.495
1625582272.475, lauv-roald, SmartX, 3.496
1625582272.975, lauv-roald, SmartX, 3.495
1625582273.475, lauv-roald, SmartX, 3.495
1625582273.976, lauv-roald, SmartX, 3.495
1625582274.475, lauv-roald, SmartX, 3.495
1625582274.975, lauv-roald, SmartX, 3.494
1625582275.475, lauv-roald, SmartX, 3.495
1625582275.975, lauv-roald, SmartX, 3.494
1625582276.475, lauv-roald, SmartX, 3.494
1625582276.975, lauv-roald, SmartX, 3.494
1625582277.475, lauv-roald, SmartX, 3.494
1625582277.975, lauv-roald, SmartX, 3.493
1625582278.475, lauv-roald, SmartX, 3.493
1625582278.975, lauv-roald, SmartX, 3.493
1625582279.475, lauv-roald, SmartX, 3.493
1625582279.975, lauv-roald, SmartX, 3.493
1625582280.475, lauv-roald, SmartX, 3.493
1625582280.975, lauv-roald, SmartX, 3.493
1625582281.474, lauv-roald, SmartX, 3.493
1625582281.974, lauv-roald, SmartX, 3.492
1625582282.474, lauv-roald, SmartX, 3.492
1625582282.974, lauv-roald, SmartX, 3.492
1625582283.474, lauv-roald, SmartX, 3.493
1625582283.974, lauv-roald, SmartX, 3.492
1625582284.474, lauv-roald, SmartX, 3.492
1625582284.974, lauv-roald, SmartX, 3.492
1625582285.474, lauv-roald, SmartX, 3.492
1625582285.974, lauv-roald, SmartX, 3.492
1625582286.474, lauv-roald, SmartX, 3.492
1625582286.974, lauv-roald, SmartX, 3.492
1625582287.474, lauv-roald, SmartX, 3.492
1625582287.974, lauv-roald, SmartX, 3.491
1625582288.474, lauv-roald, SmartX, 3.492
1625582288.974, lauv-roald, SmartX, 3.491
1625582289.474, lauv-roald, SmartX, 3.492
1625582289.974, lauv-roald, SmartX, 3.492
1625582290.474, lauv-roald, SmartX, 3.491
1625582290.974, lauv-roald, SmartX, 3.491
1625582291.474, lauv-roald, SmartX, 3.491
1625582291.974, lauv-roald, SmartX, 3.491
1625582292.474, lauv-roald, SmartX, 3.491
1625582292.974, lauv-roald, SmartX, 3.491
1625582293.474, lauv-roald, SmartX, 3.491
1625582293.974, lauv-roald, SmartX, 3.491
1625582294.473, lauv-roald, SmartX, 3.491
1625582294.974, lauv-roald, SmartX, 3.490
1625582295.473, lauv-roald, SmartX, 3.491
1625582295.973, lauv-roald, SmartX, 3.490
1625582296.473, lauv-roald, SmartX, 3.491
1625582296.973, lauv-roald, SmartX, 3.491
1625582297.474, lauv-roald, SmartX, 3.491
1625582297.973, lauv-roald, SmartX, 3.491
1625582298.473, lauv-roald, SmartX, 3.491
1625582298.973, lauv-roald, SmartX, 3.490
1625582299.473, lauv-roald, SmartX, 3.490
1625582299.975, lauv-roald, SmartX, 3.490
1625582300.473, lauv-roald, SmartX, 3.490
1625582300.973, lauv-roald, SmartX, 3.489
1625582301.473, lauv-roald, SmartX, 3.489
1625582301.973, lauv-roald, SmartX, 3.489
1625582302.473, lauv-roald, SmartX, 3.489
1625582302.973, lauv-roald, SmartX, 3.488
1625582303.473, lauv-roald, SmartX, 3.489
1625582303.973, lauv-roald, SmartX, 3.488
1625582304.473, lauv-roald, SmartX, 3.488
1625582304.973, lauv-roald, SmartX, 3.488
1625582305.473, lauv-roald, SmartX, 3.488
1625582305.973, lauv-roald, SmartX, 3.487
1625582306.473, lauv-roald, SmartX, 3.487
1625582306.973, lauv-roald, SmartX, 3.487
1625582307.473, lauv-roald, SmartX, 3.486
1625582307.973, lauv-roald, SmartX, 3.486
1625582308.473, lauv-roald, SmartX, 3.486
1625582308.972, lauv-roald, SmartX, 3.486
1625582309.473, lauv-roald, SmartX, 3.486
1625582309.973, lauv-roald, SmartX, 3.486
1625582310.473, lauv-roald, SmartX, 3.486
1625582310.973, lauv-roald, SmartX, 3.486
1625582311.473, lauv-roald, SmartX, 3.486
1625582311.973, lauv-roald, SmartX, 3.485
1625582312.472, lauv-roald, SmartX, 3.486
1625582312.972, lauv-roald, SmartX, 3.486
1625582313.472, lauv-roald, SmartX, 3.487
1625582313.972, lauv-roald, SmartX, 3.487
1625582314.472, lauv-roald, SmartX, 3.487
1625582314.972, lauv-roald, SmartX, 3.487
1625582315.472, lauv-roald, SmartX, 3.487
1625582315.972, lauv-roald, SmartX, 3.486
1625582316.472, lauv-roald, SmartX, 3.487
1625582316.972, lauv-roald, SmartX, 3.487
1625582317.472, lauv-roald, SmartX, 3.487
1625582317.972, lauv-roald, SmartX, 3.486
1625582318.472, lauv-roald, SmartX, 3.486
1625582318.972, lauv-roald, SmartX, 3.486
1625582319.472, lauv-roald, SmartX, 3.486
1625582319.972, lauv-roald, SmartX, 3.486
1625582320.472, lauv-roald, SmartX, 3.486
1625582320.972, lauv-roald, SmartX, 3.486
1625582321.472, lauv-roald, SmartX, 3.486
1625582321.971, lauv-roald, SmartX, 3.485
1625582322.471, lauv-roald, SmartX, 3.485
1625582322.972, lauv-roald, SmartX, 3.485
1625582323.472, lauv-roald, SmartX, 3.485
1625582323.972, lauv-roald, SmartX, 3.485
1625582324.472, lauv-roald, SmartX, 3.486
1625582324.972, lauv-roald, SmartX, 3.485
1625582325.472, lauv-roald, SmartX, 3.486
1625582325.972, lauv-roald, SmartX, 3.486
1625582326.472, lauv-roald, SmartX, 3.486
1625582326.972, lauv-roald, SmartX, 3.486
1625582327.472, lauv-roald, SmartX, 3.486
1625582327.971, lauv-roald, SmartX, 3.485
1625582328.473, lauv-roald, SmartX, 3.485
1625582328.973, lauv-roald, SmartX, 3.484
1625582329.471, lauv-roald, SmartX, 3.483
1625582329.971, lauv-roald, SmartX, 3.483
1625582330.471, lauv-roald, SmartX, 3.484
1625582330.971, lauv-roald, SmartX, 3.483
1625582331.471, lauv-roald, SmartX, 3.483
1625582331.971, lauv-roald, SmartX, 3.483
1625582332.471, lauv-roald, SmartX, 3.483
1625582332.971, lauv-roald, SmartX, 3.483
1625582333.471, lauv-roald, SmartX, 3.483
1625582333.971, lauv-roald, SmartX, 3.483
1625582334.471, lauv-roald, SmartX, 3.483
1625582334.971, lauv-roald, SmartX, 3.483
1625582335.471, lauv-roald, SmartX, 3.483
1625582335.971, lauv-roald, SmartX, 3.483
1625582336.471, lauv-roald, SmartX, 3.483
1625582336.971, lauv-roald, SmartX, 3.482
1625582337.471, lauv-roald, SmartX, 3.482
1625582337.971, lauv-roald, SmartX, 3.481
1625582338.471, lauv-roald, SmartX, 3.481
1625582338.971, lauv-roald, SmartX, 3.480
1625582339.471, lauv-roald, SmartX, 3.481
1625582339.971, lauv-roald, SmartX, 3.480
1625582340.470, lauv-roald, SmartX, 3.480
1625582340.970, lauv-roald, SmartX, 3.480
1625582341.470, lauv-roald, SmartX, 3.480
1625582341.970, lauv-roald, SmartX, 3.480
1625582342.470, lauv-roald, SmartX, 3.480
1625582342.970, lauv-roald, SmartX, 3.480
1625582343.470, lauv-roald, SmartX, 3.479
1625582343.971, lauv-roald, SmartX, 3.479
1625582344.470, lauv-roald, SmartX, 3.479
1625582344.970, lauv-roald, SmartX, 3.478
1625582345.470, lauv-roald, SmartX, 3.478
1625582345.970, lauv-roald, SmartX, 3.478
1625582346.470, lauv-roald, SmartX, 3.478
1625582346.970, lauv-roald, SmartX, 3.477
1625582347.471, lauv-roald, SmartX, 3.477
1625582347.970, lauv-roald, SmartX, 3.477
1625582348.470, lauv-roald, SmartX, 3.477
1625582348.970, lauv-roald, SmartX, 3.477
1625582349.470, lauv-roald, SmartX, 3.478
1625582349.970, lauv-roald, SmartX, 3.477
1625582350.470, lauv-roald, SmartX, 3.477
1625582350.970, lauv-roald, SmartX, 3.477
1625582351.470, lauv-roald, SmartX, 3.476
1625582351.970, lauv-roald, SmartX, 3.476
1625582352.470, lauv-roald, SmartX, 3.476
1625582352.970, lauv-roald, SmartX, 3.475
1625582353.470, lauv-roald, SmartX, 3.475
1625582353.970, lauv-roald, SmartX, 3.474
1625582354.470, lauv-roald, SmartX, 3.474
1625582354.970, lauv-roald, SmartX, 3.474
1625582355.470, lauv-roald, SmartX, 3.475
1625582355.969, lauv-roald, SmartX, 3.475
1625582356.470, lauv-roald, SmartX, 3.475
1625582356.970, lauv-roald, SmartX, 3.474
1625582357.469, lauv-roald, SmartX, 3.475
1625582357.969, lauv-roald, SmartX, 3.474
1625582358.469, lauv-roald, SmartX, 3.474
1625582358.969, lauv-roald, SmartX, 3.474
1625582359.469, lauv-roald, SmartX, 3.474
1625582359.970, lauv-roald, SmartX, 3.474
1625582360.469, lauv-roald, SmartX, 3.474
1625582360.969, lauv-roald, SmartX, 3.474
1625582361.469, lauv-roald, SmartX, 3.474
1625582361.969, lauv-roald, SmartX, 3.474
1625582362.469, lauv-roald, SmartX, 3.474
1625582362.969, lauv-roald, SmartX, 3.473
1625582363.469, lauv-roald, SmartX, 3.473
1625582363.969, lauv-roald, SmartX, 3.473
1625582364.469, lauv-roald, SmartX, 3.473
1625582364.969, lauv-roald, SmartX, 3.473
1625582365.469, lauv-roald, SmartX, 3.474
1625582365.969, lauv-roald, SmartX, 3.473
