timestamp, system, entity , validity (bitfield), type (enumerated), utc_year, utc_month, utc_day, utc_time (s), lat (rad), lon (rad), height (m), satellites, cog (rad), sog (m/s), hdop, vdop, hacc (m), vacc (m)
1625583853.033, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54253.000, 1.10742013, 0.18181417, 41.665, 15, -0.598, 0.481, 0.790, 0.850, 1.800, 2.600
1625583854.030, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54254.000, 1.10742019, 0.18181412, 41.752, 15, -0.469, 0.377, 0.790, 0.850, 1.800, 2.600
1625583855.026, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54255.000, 1.10742026, 0.18181410, 41.731, 15, -0.348, 0.434, 0.790, 0.850, 1.800, 2.600
1625583856.030, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54256.000, 1.10742032, 0.18181405, 41.791, 15, -0.478, 0.388, 0.790, 0.850, 1.800, 2.600
1625583857.034, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54257.000, 1.10742036, 0.18181403, 41.624, 15, -0.265, 0.344, 0.790, 0.850, 1.800, 2.600
1625583858.038, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54258.000, 1.10742043, 0.18181397, 41.710, 15, -0.428, 0.394, 0.790, 0.850, 1.800, 2.600
1625583859.027, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54259.000, 1.10742049, 0.18181393, 41.688, 15, -0.312, 0.396, 0.790, 0.850, 1.800, 2.600
1625583860.034, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54260.000, 1.10742053, 0.18181390, 41.525, 15, -0.395, 0.308, 0.790, 0.850, 1.800, 2.600
1625583861.036, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54261.000, 1.10742059, 0.18181388, 41.528, 15, -0.171, 0.356, 0.790, 0.850, 1.800, 2.600
1625583862.036, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54262.000, 1.10742063, 0.18181380, 41.555, 15, -0.521, 0.434, 0.790, 0.850, 1.800, 2.700
1625583863.034, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54263.000, 1.10742070, 0.18181375, 41.640, 15, -0.383, 0.400, 0.790, 0.850, 1.800, 2.700
1625583864.044, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54264.000, 1.10742076, 0.18181367, 41.699, 15, -0.542, 0.525, 0.790, 0.850, 1.800, 2.700
1625583865.036, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54265.000, 1.10742083, 0.18181365, 41.655, 15, -0.337, 0.401, 0.790, 0.850, 1.800, 2.700
1625583866.029, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54266.000, 1.10742089, 0.18181360, 41.674, 15, -0.476, 0.491, 0.790, 0.850, 1.800, 2.700
1625583867.041, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54267.000, 1.10742096, 0.18181356, 41.765, 15, -0.365, 0.427, 0.790, 0.850, 1.800, 2.700
1625583868.033, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54268.000, 1.10742101, 0.18181349, 41.796, 15, -0.536, 0.426, 0.790, 0.850, 1.800, 2.700
1625583869.035, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54269.000, 1.10742107, 0.18181343, 41.594, 15, -0.415, 0.509, 0.790, 0.850, 1.800, 2.600
1625583870.026, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54270.000, 1.10742112, 0.18181339, 41.482, 15, -0.419, 0.276, 0.790, 0.850, 1.800, 2.600
1625583871.033, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54271.000, 1.10742116, 0.18181331, 41.307, 15, -0.511, 0.452, 0.790, 0.850, 1.800, 2.600
1625583872.030, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54272.000, 1.10742122, 0.18181325, 41.581, 15, 0.000, 0.347, 0.790, 0.850, 1.800, 2.600
1625583873.028, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54273.000, 1.10742127, 0.18181318, 41.438, 15, -0.575, 0.367, 0.790, 0.850, 1.800, 2.600
1625583874.038, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54274.000, 1.10742131, 0.18181317, 41.612, 15, 0.000, 0.199, 0.790, 0.850, 1.800, 2.700
1625583875.037, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54275.000, 1.10742136, 0.18181316, 41.592, 15, -0.466, 0.369, 0.790, 0.850, 1.900, 2.700
1625583876.042, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54276.000, 1.10742144, 0.18181313, 41.751, 15, -0.199, 0.365, 0.790, 0.850, 1.900, 2.700
1625583877.038, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54277.000, 1.10742150, 0.18181305, 41.790, 15, -0.493, 0.528, 0.790, 0.850, 1.900, 2.700
1625583878.039, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54278.000, 1.10742156, 0.18181302, 41.898, 15, -0.399, 0.337, 0.790, 0.850, 1.900, 2.700
1625583879.036, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54279.000, 1.10742162, 0.18181300, 41.652, 15, -0.285, 0.513, 0.790, 0.850, 1.900, 2.700
1625583880.025, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54280.000, 1.10742169, 0.18181295, 41.831, 15, 0.000, 0.271, 0.790, 0.850, 1.900, 2.700
1625583881.026, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54281.000, 1.10742177, 0.18181290, 41.724, 15, -0.321, 0.544, 0.790, 0.850, 1.900, 2.800
1625583882.034, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54282.000, 1.10742180, 0.18181291, 41.597, 15, 0.000, 0.172, 0.790, 0.850, 1.900, 2.800
1625583883.032, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54283.000, 1.10742186, 0.18181287, 41.632, 15, -0.372, 0.458, 0.790, 0.850, 1.900, 2.800
1625583884.036, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54284.000, 1.10742191, 0.18181284, 41.602, 15, -0.282, 0.289, 0.790, 0.850, 1.900, 2.800
1625583885.027, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54285.000, 1.10742197, 0.18181281, 41.676, 15, -0.261, 0.494, 0.790, 0.850, 1.900, 2.800
1625583886.035, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54286.000, 1.10742204, 0.18181274, 41.816, 15, -0.365, 0.436, 0.790, 0.850, 1.900, 2.800
1625583887.035, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54287.000, 1.10742210, 0.18181271, 41.479, 15, -0.299, 0.478, 0.790, 0.850, 1.900, 2.800
1625583888.043, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54288.000, 1.10742216, 0.18181264, 41.420, 15, -0.485, 0.468, 0.790, 0.850, 1.900, 2.800
1625583889.026, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54289.000, 1.10742222, 0.18181259, 41.462, 15, -0.329, 0.353, 0.790, 0.850, 1.900, 2.800
1625583890.036, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54290.000, 1.10742229, 0.18181251, 41.577, 15, -0.477, 0.364, 0.790, 0.850, 1.900, 2.800
1625583891.027, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54291.000, 1.10742232, 0.18181247, 41.318, 15, -0.215, 0.326, 0.790, 0.850, 1.900, 2.800
1625583892.032, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54292.000, 1.10742233, 0.18181235, 41.247, 15, -0.533, 0.336, 0.790, 0.850, 1.900, 2.800
1625583893.034, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54293.000, 1.10742239, 0.18181230, 41.176, 15, -0.329, 0.413, 0.790, 0.850, 1.900, 2.800
1625583894.041, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54294.000, 1.10742244, 0.18181222, 41.322, 15, -0.462, 0.405, 0.790, 0.850, 1.900, 2.800
1625583895.030, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54295.000, 1.10742250, 0.18181215, 41.111, 15, -0.397, 0.320, 0.790, 0.850, 1.900, 2.800
1625583896.026, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54296.000, 1.10742255, 0.18181208, 41.264, 15, -0.521, 0.324, 0.790, 0.850, 1.900, 2.800
1625583897.029, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54297.000, 1.10742259, 0.18181204, 41.116, 15, -0.327, 0.283, 0.790, 0.850, 1.900, 2.800
1625583898.031, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54298.000, 1.10742263, 0.18181199, 41.184, 15, -0.468, 0.309, 0.790, 0.850, 1.900, 2.800
1625583899.029, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54299.000, 1.10742268, 0.18181193, 41.189, 15, -0.389, 0.388, 0.790, 0.850, 1.900, 2.800
1625583900.026, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54300.000, 1.10742273, 0.18181190, 41.175, 14, -0.333, 0.325, 0.830, 0.860, 1.900, 2.900
1625583901.031, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54301.000, 1.10742278, 0.18181184, 41.333, 14, -0.488, 0.371, 0.830, 0.860, 1.900, 2.900
1625583902.027, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54302.000, 1.10742282, 0.18181180, 41.234, 15, -0.362, 0.414, 0.790, 0.850, 1.900, 2.800
1625583903.032, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54303.000, 1.10742287, 0.18181175, 41.192, 15, -0.442, 0.366, 0.790, 0.850, 1.900, 2.800
1625583904.020, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54304.000, 1.10742293, 0.18181171, 41.207, 15, -0.325, 0.357, 0.790, 0.850, 1.900, 2.800
1625583905.031, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54305.000, 1.10742298, 0.18181164, 41.171, 15, -0.481, 0.378, 0.790, 0.850, 1.900, 2.800
1625583906.040, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54306.000, 1.10742301, 0.18181162, 40.867, 15, -0.376, 0.375, 0.790, 0.850, 1.900, 2.800
1625583907.036, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54307.000, 1.10742303, 0.18181154, 40.560, 15, -0.498, 0.332, 0.790, 0.850, 1.900, 2.800
1625583908.027, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54308.000, 1.10742308, 0.18181153, 40.596, 15, -0.274, 0.317, 0.790, 0.850, 1.900, 2.800
1625583909.029, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54309.000, 1.10742313, 0.18181148, 40.669, 15, -0.328, 0.293, 0.830, 0.850, 1.900, 2.900
1625583910.027, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54310.000, 1.10742319, 0.18181143, 40.736, 15, -0.387, 0.416, 0.790, 0.850, 1.900, 2.800
1625583911.041, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54311.000, 1.10742324, 0.18181140, 40.848, 15, -0.293, 0.291, 0.790, 0.850, 1.900, 2.800
1625583912.046, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54312.000, 1.10742327, 0.18181135, 40.832, 15, -0.495, 0.287, 0.790, 0.850, 1.900, 2.800
1625583913.036, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54313.000, 1.10742331, 0.18181131, 40.786, 15, -0.352, 0.381, 0.790, 0.850, 1.900, 2.800
1625583914.037, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54314.000, 1.10742335, 0.18181119, 40.803, 15, -0.873, 0.377, 0.790, 0.850, 1.900, 2.800
1625583915.047, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54315.000, 1.10742339, 0.18181113, 40.493, 15, -0.451, 0.423, 0.790, 0.850, 1.900, 2.800
1625583916.026, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54316.000, 1.10742344, 0.18181109, 40.411, 15, -0.524, 0.274, 0.790, 0.850, 1.900, 2.800
1625583917.031, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54317.000, 1.10742347, 0.18181103, 40.378, 15, -0.567, 0.346, 0.790, 0.850, 1.900, 2.700
1625583918.040, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54318.000, 1.10742353, 0.18181097, 40.490, 15, -0.396, 0.355, 0.790, 0.850, 1.900, 2.700
1625583919.028, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54319.000, 1.10742357, 0.18181089, 40.512, 15, -0.651, 0.390, 0.790, 0.850, 1.900, 2.700
1625583920.030, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54320.000, 1.10742362, 0.18181085, 40.384, 15, -0.387, 0.380, 0.790, 0.850, 1.800, 2.700
1625583921.037, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54321.000, 1.10742367, 0.18181075, 40.274, 15, -0.774, 0.444, 0.790, 0.850, 1.800, 2.700
1625583922.035, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54322.000, 1.10742372, 0.18181067, 40.236, 15, -0.619, 0.357, 0.790, 0.850, 1.800, 2.700
1625583923.021, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54323.000, 1.10742375, 0.18181063, 40.117, 15, 0.000, 0.236, 0.790, 0.840, 1.800, 2.700
1625583924.045, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54324.000, 1.10742380, 0.18181060, 40.054, 15, -0.439, 0.379, 0.790, 0.840, 1.800, 2.700
1625583925.034, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54325.000, 1.10742385, 0.18181057, 40.091, 15, -0.353, 0.326, 0.790, 0.840, 1.800, 2.700
1625583926.032, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54326.000, 1.10742391, 0.18181051, 40.138, 15, -0.425, 0.416, 0.790, 0.840, 1.800, 2.700
1625583927.033, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54327.000, 1.10742397, 0.18181044, 40.108, 14, -0.452, 0.439, 0.860, 0.890, 1.800, 2.700
1625583928.031, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54328.000, 1.10742401, 0.18181038, 40.139, 14, -0.437, 0.266, 0.860, 0.890, 1.800, 2.700
1625583929.038, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54329.000, 1.10742405, 0.18181035, 40.071, 14, 0.000, 0.352, 0.860, 0.890, 1.800, 2.700
1625583930.044, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54330.000, 1.10742409, 0.18181032, 39.976, 14, 0.000, 0.244, 0.860, 0.890, 1.800, 2.700
1625583931.029, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54331.000, 1.10742412, 0.18181028, 39.850, 14, 0.000, 0.256, 0.860, 0.890, 1.800, 2.700
1625583932.037, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54332.000, 1.10742417, 0.18181024, 39.824, 14, -0.472, 0.379, 0.860, 0.890, 1.800, 2.700
1625583933.027, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54333.000, 1.10742421, 0.18181022, 39.810, 14, -0.213, 0.271, 0.860, 0.890, 1.800, 2.700
1625583934.032, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54334.000, 1.10742427, 0.18181017, 39.659, 14, -0.380, 0.463, 0.860, 0.890, 1.800, 2.700
1625583935.037, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54335.000, 1.10742432, 0.18181011, 39.783, 14, -0.352, 0.273, 0.860, 0.890, 1.800, 2.700
1625583936.042, lauv-roald, GPS, VALID_DATE|VALID_TIME|VALID_POS|VALID_COG|VALID_SOG|VALID_HACC|VALID_VACC|VALID_HDOP|VALID_VDOP, STANDALONE, 2021, 7, 6, 54336.000, 1.10742439, 0.18181001, 39.743, 14, -0.536, 0.528, 0.860, 0.890, 1.800, 2.700
